time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
6.356934333871e-01,6.443871685532e-03,-2.270483945864e-01,1.284055257824e-07,-3.832690407421e-06,3.288946715231e-07,-1.786861349392e-06,-1.786861349392e+03,3.192873481950e-03,1.243509967622e-03
6.357536430322e-01,6.430208432667e-03,-2.268075560058e-01,1.281748514895e-07,-3.829679712526e-06,3.287870522185e-07,-1.787958078103e-06,-1.787958078103e+03,3.196794089055e-03,1.243702327431e-03
6.358138526774e-01,6.416559680608e-03,-2.265667174253e-01,1.279443589741e-07,-3.826652252138e-06,3.286793669467e-07,-1.789052598788e-06,-1.789052598788e+03,3.200709201229e-03,1.243894923132e-03
6.358740623225e-01,6.402925429354e-03,-2.263258788447e-01,1.277140492430e-07,-3.823608120291e-06,3.285716158410e-07,-1.790144903660e-06,-1.790144903660e+03,3.204618776099e-03,1.244087754394e-03
6.359342719676e-01,6.389305678905e-03,-2.260850402642e-01,1.274839232970e-07,-3.820547411012e-06,3.284637990349e-07,-1.791234984990e-06,-1.791234984990e+03,3.208522771453e-03,1.244280820883e-03
6.359944816128e-01,6.375700429262e-03,-2.258442016836e-01,1.272539821315e-07,-3.817470218322e-06,3.283559166625e-07,-1.792322835103e-06,-1.792322835103e+03,3.212421145233e-03,1.244474122260e-03
6.360546912579e-01,6.362109680425e-03,-2.256033631030e-01,1.270242267361e-07,-3.814376636228e-06,3.282479688585e-07,-1.793408446378e-06,-1.793408446378e+03,3.216313855542e-03,1.244667658187e-03
6.361149009031e-01,6.348533432393e-03,-2.253625245225e-01,1.267946580947e-07,-3.811266758724e-06,3.281399557579e-07,-1.794491811250e-06,-1.794491811250e+03,3.220200860642e-03,1.244861428320e-03
6.361751105482e-01,6.334971685166e-03,-2.251216859419e-01,1.265652771857e-07,-3.808140679784e-06,3.280318774961e-07,-1.795572922205e-06,-1.795572922205e+03,3.224082118955e-03,1.245055432316e-03
6.362353201933e-01,6.321424438745e-03,-2.248808473614e-01,1.263360849817e-07,-3.804998493359e-06,3.279237342090e-07,-1.796651771787e-06,-1.796651771787e+03,3.227957589066e-03,1.245249669827e-03
