time_s,position_m,velocity_m_s,short_circuit_current_A,short_circuit_current_uA,transferred_charge_C,transferred_charge_nC
1.849038202246e-01,4.799038704037e-02,6.196152808985e-01,5.920727123490e-06,5.920727123490e+00,1.708657919234e-07,1.708657919234e+02
1.849640298698e-01,4.802770110696e-02,6.198561194791e-01,5.922966535852e-06,5.922966535852e+00,1.712223448408e-07,1.712223448408e+02
1.850242395149e-01,4.806502967436e-02,6.200969580597e-01,5.925164644211e-06,5.925164644211e+00,1.715790313500e-07,1.715790313500e+02
1.850844491601e-01,4.810237274256e-02,6.203377966402e-01,5.927321386311e-06,5.927321386311e+00,1.719358489621e-07,1.719358489621e+02
1.851446588052e-01,4.813973031156e-02,6.205786352208e-01,5.929436701031e-06,5.929436701031e+00,1.722927951846e-07,1.722927951846e+02
1.852048684503e-01,4.817710238137e-02,6.208194738013e-01,5.931510528396e-06,5.931510528396e+00,1.726498675214e-07,1.726498675214e+02
1.852650780955e-01,4.821448895199e-02,6.210603123819e-01,5.933542809572e-06,5.933542809572e+00,1.730070634727e-07,1.730070634727e+02
1.853252877406e-01,4.825189002341e-02,6.213011509625e-01,5.935533486876e-06,5.935533486876e+00,1.733643805353e-07,1.733643805353e+02
1.853854973858e-01,4.828930559564e-02,6.215419895430e-01,5.937482503775e-06,5.937482503775e+00,1.737218162026e-07,1.737218162026e+02
1.854457070309e-01,4.832673566867e-02,6.217828281236e-01,5.939389804892e-06,5.939389804892e+00,1.740793679645e-07,1.740793679645e+02
1.855059166760e-01,4.836418024251e-02,6.220236667041e-01,5.941255336011e-06,5.941255336011e+00,1.744370333076e-07,1.744370333076e+02
1.855661263212e-01,4.840163931715e-02,6.222645052847e-01,5.943079044075e-06,5.943079044075e+00,1.747948097154e-07,1.747948097154e+02
1.856263359663e-01,4.843911289260e-02,6.225053438653e-01,5.944860877193e-06,5.944860877193e+00,1.751526946682e-07,1.751526946682e+02
1.856865456115e-01,4.847660096886e-02,6.227461824458e-01,5.946600784644e-06,5.946600784644e+00,1.755106856431e-07,1.755106856431e+02
1.857467552566e-01,4.851410354592e-02,6.229870210264e-01,5.948298716877e-06,5.948298716877e+00,1.758687801142e-07,1.758687801142e+02
1.858069649017e-01,4.855162062378e-02,6.232278596069e-01,5.949954625515e-06,5.949954625515e+00,1.762269755529e-07,1.762269755529e+02
1.858671745469e-01,4.858915220245e-02,6.234686981875e-01,5.951568463359e-06,5.951568463359e+00,1.765852694274e-07,1.765852694274e+02
1.859273841920e-01,4.862669828193e-02,6.237095367681e-01,5.953140184389e-06,5.953140184389e+00,1.769436592033e-07,1.769436592033e+02
1.859875938372e-01,4.866425886221e-02,6.239503753486e-01,5.954669743771e-06,5.954669743771e+00,1.773021423434e-07,1.773021423434e+02
1.860478034823e-01,4.870183394330e-02,6.241912139292e-01,5.956157097853e-06,5.956157097853e+00,1.776607163077e-07,1.776607163077e+02
1.861080131274e-01,4.873942352519e-02,6.244320525097e-01,5.957602204174e-06,5.957602204174e+00,1.780193785539e-07,1.780193785539e+02
1.861682227726e-01,4.877702760789e-02,6.246728910903e-01,5.959005021461e-06,5.959005021461e+00,1.783781265369e-07,1.783781265369e+02
1.862284324177e-01,4.881464619139e-02,6.249137296709e-01,5.960365509637e-06,5.960365509637e+00,1.787369577094e-07,1.787369577094e+02
1.862886420629e-01,4.885227927570e-02,6.251545682514e-01,5.961683629821e-06,5.961683629821e+00,1.790958695214e-07,1.790958695214e+02
1.863488517080e-01,4.888992686082e-02,6.253954068320e-01,5.962959344327e-06,5.962959344327e+00,1.794548594209e-07,1.794548594209e+02
1.864090613531e-01,4.892758894674e-02,6.256362454125e-01,5.964192616673e-06,5.964192616673e+00,1.798139248536e-07,1.798139248536e+02
1.864692709983e-01,4.896526553346e-02,6.258770839931e-01,5.965383411577e-06,5.965383411577e+00,1.801730632629e-07,1.801730632629e+02
1.865294806434e-01,4.900295662099e-02,6.261179225737e-01,5.966531694963e-06,5.966531694963e+00,1.805322720903e-07,1.805322720903e+02
1.865896902886e-01,4.904066220933e-02,6.263587611542e-01,5.967637433962e-06,5.967637433962e+00,1.808915487751e-07,1.808915487751e+02
1.866498999337e-01,4.907838229847e-02,6.265995997348e-01,5.968700596913e-06,5.968700596913e+00,1.812508907547e-07,1.812508907547e+02
1.867101095788e-01,4.911611688842e-02,6.268404383153e-01,5.969721153366e-06,5.969721153366e+00,1.816102954648e-07,1.816102954648e+02
1.867703192240e-01,4.915386597917e-02,6.270812768959e-01,5.970699074085e-06,5.970699074085e+00,1.819697603392e-07,1.819697603392e+02
1.868305288691e-01,4.919162957073e-02,6.273221154765e-01,5.971634331047e-06,5.971634331047e+00,1.823292828098e-07,1.823292828098e+02
1.868907385143e-01,4.922940766310e-02,6.275629540570e-01,5.972526897445e-06,5.972526897445e+00,1.826888603071e-07,1.826888603071e+02
1.869509481594e-01,4.926720025627e-02,6.278037926376e-01,5.973376747689e-06,5.973376747689e+00,1.830484902600e-07,1.830484902600e+02
1.870111578045e-01,4.930500735024e-02,6.280446312181e-01,5.974183857412e-06,5.974183857412e+00,1.834081700957e-07,1.834081700957e+02
1.870713674497e-01,4.934282894502e-02,6.282854697987e-01,5.974948203463e-06,5.974948203463e+00,1.837678972401e-07,1.837678972401e+02
1.871315770948e-01,4.938066504061e-02,6.285263083793e-01,5.975669763916e-06,5.975669763916e+00,1.841276691178e-07,1.841276691178e+02
1.871917867400e-01,4.941851563700e-02,6.287671469598e-01,5.976348518068e-06,5.976348518068e+00,1.844874831520e-07,1.844874831520e+02
1.872519963851e-01,4.945638073419e-02,6.290079855404e-01,5.976984446441e-06,5.976984446441e+00,1.848473367648e-07,1.848473367648e+02
1.873122060302e-01,4.949426033220e-02,6.292488241209e-01,5.977577530782e-06,5.977577530782e+00,1.852072273771e-07,1.852072273771e+02
1.873724156754e-01,4.953215443100e-02,6.294896627015e-01,5.978127754066e-06,5.978127754066e+00,1.855671524087e-07,1.855671524087e+02
1.874326253205e-01,4.957006303062e-02,6.297305012821e-01,5.978635100496e-06,5.978635100496e+00,1.859271092784e-07,1.859271092784e+02
1.874928349657e-01,4.960798613104e-02,6.299713398626e-01,5.979099555503e-06,5.979099555503e+00,1.862870954043e-07,1.862870954043e+02
1.875530446108e-01,4.964592373226e-02,6.302121784432e-01,5.979521105750e-06,5.979521105750e+00,1.866471082034e-07,1.866471082034e+02
1.876132542559e-01,4.968387583429e-02,6.304530170237e-01,5.979899739129e-06,5.979899739129e+00,1.870071450921e-07,1.870071450921e+02
1.876734639011e-01,4.972184243713e-02,6.306938556043e-01,5.980235444765e-06,5.980235444765e+00,1.873672034859e-07,1.873672034859e+02
1.877336735462e-01,4.975982354077e-02,6.309346941848e-01,5.980528213013e-06,5.980528213013e+00,1.877272808000e-07,1.877272808000e+02
1.877938831914e-01,4.979781914521e-02,6.311755327654e-01,5.980778035463e-06,5.980778035463e+00,1.880873744488e-07,1.880873744488e+02
1.878540928365e-01,4.983582925046e-02,6.314163713460e-01,5.980984904937e-06,5.980984904937e+00,1.884474818464e-07,1.884474818464e+02
1.879143024816e-01,4.987385385652e-02,6.316572099265e-01,5.981148815492e-06,5.981148815492e+00,1.888076004063e-07,1.888076004063e+02
1.879745121268e-01,4.991189296338e-02,6.318980485071e-01,5.981269762418e-06,5.981269762418e+00,1.891677275418e-07,1.891677275418e+02
1.880347217719e-01,4.994994657105e-02,6.321388870876e-01,5.981347742239e-06,5.981347742239e+00,1.895278606660e-07,1.895278606660e+02
1.880949314171e-01,4.998801467952e-02,6.323797256682e-01,5.981382752714e-06,5.981382752714e+00,1.898879971918e-07,1.898879971918e+02
1.881551410622e-01,5.002609047990e-02,6.322904998186e-01,5.981374792838e-06,5.981374792838e+00,1.902481345320e-07,1.902481345320e+02
1.882153507073e-01,5.006415321611e-02,6.320496612380e-01,5.981323862839e-06,5.981323862839e+00,1.906082700993e-07,1.906082700993e+02
1.882755603525e-01,5.010220145152e-02,6.318088226575e-01,5.981229964182e-06,5.981229964182e+00,1.909684013065e-07,1.909684013065e+02
1.883357699976e-01,5.014023518613e-02,6.315679840769e-01,5.981093099563e-06,5.981093099563e+00,1.913285255666e-07,1.913285255666e+02
1.883959796428e-01,5.017825441993e-02,6.313271454963e-01,5.980913272915e-06,5.980913272915e+00,1.916886402926e-07,1.916886402926e+02
1.884561892879e-01,5.021625915292e-02,6.310863069158e-01,5.980690489406e-06,5.980690489406e+00,1.920487428981e-07,1.920487428981e+02
1.885163989330e-01,5.025424938511e-02,6.308454683352e-01,5.980424755437e-06,5.980424755437e+00,1.924088307968e-07,1.924088307968e+02
1.885766085782e-01,5.029222511650e-02,6.306046297547e-01,5.980116078642e-06,5.980116078642e+00,1.927689014027e-07,1.927689014027e+02
1.886368182233e-01,5.033018634708e-02,6.303637911741e-01,5.979764467889e-06,5.979764467889e+00,1.931289521307e-07,1.931289521307e+02
1.886970278685e-01,5.036813307685e-02,6.301229525935e-01,5.979369933278e-06,5.979369933278e+00,1.934889803960e-07,1.934889803960e+02
1.887572375136e-01,5.040606530582e-02,6.298821140130e-01,5.978932486140e-06,5.978932486140e+00,1.938489836144e-07,1.938489836144e+02
1.888174471587e-01,5.044398303398e-02,6.296412754324e-01,5.978452139041e-06,5.978452139041e+00,1.942089592026e-07,1.942089592026e+02
1.888776568039e-01,5.048188626133e-02,6.294004368519e-01,5.977928905773e-06,5.977928905773e+00,1.945689045780e-07,1.945689045780e+02
1.889378664490e-01,5.051977498789e-02,6.291595982713e-01,5.977362801360e-06,5.977362801360e+00,1.949288171588e-07,1.949288171588e+02
1.889980760942e-01,5.055764921363e-02,6.289187596908e-01,5.976753842054e-06,5.976753842054e+00,1.952886943643e-07,1.952886943643e+02
1.890582857393e-01,5.059550893857e-02,6.286779211102e-01,5.976102045336e-06,5.976102045336e+00,1.956485336146e-07,1.956485336146e+02
1.891184953844e-01,5.063335416271e-02,6.284370825296e-01,5.975407429911e-06,5.975407429911e+00,1.960083323312e-07,1.960083323312e+02
1.891787050296e-01,5.067118488603e-02,6.281962439491e-01,5.974670015713e-06,5.974670015713e+00,1.963680879365e-07,1.963680879365e+02
1.892389146747e-01,5.070900110856e-02,6.279554053685e-01,5.973889823898e-06,5.973889823898e+00,1.967277978542e-07,1.967277978542e+02
1.892991243198e-01,5.074680283028e-02,6.277145667880e-01,5.973066876845e-06,5.973066876845e+00,1.970874595093e-07,1.970874595093e+02
1.893593339650e-01,5.078459005119e-02,6.274737282074e-01,5.972201198155e-06,5.972201198155e+00,1.974470703283e-07,1.974470703283e+02
1.894195436101e-01,5.082236277130e-02,6.272328896268e-01,5.971292812652e-06,5.971292812652e+00,1.978066277390e-07,1.978066277390e+02
1.894797532553e-01,5.086012099060e-02,6.269920510463e-01,5.970341746373e-06,5.970341746373e+00,1.981661291708e-07,1.981661291708e+02
1.895399629004e-01,5.089786470909e-02,6.267512124657e-01,5.969348026577e-06,5.969348026577e+00,1.985255720548e-07,1.985255720548e+02
1.896001725455e-01,5.093559392679e-02,6.265103738852e-01,5.968311681737e-06,5.968311681737e+00,1.988849538236e-07,1.988849538236e+02
1.896603821907e-01,5.097330864367e-02,6.262695353046e-01,5.967232741539e-06,5.967232741539e+00,1.992442719117e-07,1.992442719117e+02
1.897205918358e-01,5.101100885975e-02,6.260286967240e-01,5.966111236882e-06,5.966111236882e+00,1.996035237553e-07,1.996035237553e+02
1.897808014810e-01,5.104869457503e-02,6.257878581435e-01,5.964947199874e-06,5.964947199874e+00,1.999627067926e-07,1.999627067926e+02
1.898410111261e-01,5.108636578949e-02,6.255470195629e-01,5.963740663832e-06,5.963740663832e+00,2.003218184636e-07,2.003218184636e+02
1.899012207712e-01,5.112402250316e-02,6.253061809824e-01,5.962491663279e-06,5.962491663279e+00,2.006808562107e-07,2.006808562107e+02
1.899614304164e-01,5.116166471602e-02,6.250653424018e-01,5.961200233942e-06,5.961200233942e+00,2.010398174780e-07,2.010398174780e+02
1.900216400615e-01,5.119929242807e-02,6.248245038212e-01,5.959866412748e-06,5.959866412748e+00,2.013986997121e-07,2.013986997121e+02
1.900818497067e-01,5.123690563932e-02,6.245836652407e-01,5.958490237827e-06,5.958490237827e+00,2.017575003616e-07,2.017575003616e+02
1.901420593518e-01,5.127450434976e-02,6.243428266601e-01,5.957071748504e-06,5.957071748504e+00,2.021162168777e-07,2.021162168777e+02
1.902022689969e-01,5.131208855939e-02,6.241019880796e-01,5.955610985299e-06,5.955610985299e+00,2.024748467137e-07,2.024748467137e+02
1.902624786421e-01,5.134965826822e-02,6.238611494990e-01,5.954107989925e-06,5.954107989925e+00,2.028333873257e-07,2.028333873257e+02
1.903226882872e-01,5.138721347625e-02,6.236203109184e-01,5.952562805284e-06,5.952562805284e+00,2.031918361721e-07,2.031918361721e+02
1.903828979324e-01,5.142475418347e-02,6.233794723379e-01,5.950975475467e-06,5.950975475467e+00,2.035501907141e-07,2.035501907141e+02
1.904431075775e-01,5.146228038988e-02,6.231386337573e-01,5.949346045749e-06,5.949346045749e+00,2.039084484153e-07,2.039084484153e+02
1.905033172226e-01,5.149979209549e-02,6.228977951768e-01,5.947674562585e-06,5.947674562585e+00,2.042666067425e-07,2.042666067425e+02
1.905635268678e-01,5.153728930029e-02,6.226569565962e-01,5.945961073611e-06,5.945961073611e+00,2.046246631650e-07,2.046246631650e+02
1.906237365129e-01,5.157477200429e-02,6.224161180156e-01,5.944205627640e-06,5.944205627640e+00,2.049826151550e-07,2.049826151550e+02
1.906839461581e-01,5.161224020748e-02,6.221752794351e-01,5.942408274657e-06,5.942408274657e+00,2.053404601879e-07,2.053404601879e+02
1.907441558032e-01,5.164969390987e-02,6.219344408545e-01,5.940569065816e-06,5.940569065816e+00,2.056981957420e-07,2.056981957420e+02
1.908043654483e-01,5.168713311145e-02,6.216936022740e-01,5.938688053442e-06,5.938688053442e+00,2.060558192987e-07,2.060558192987e+02
1.908645750935e-01,5.172455781223e-02,6.214527636934e-01,5.936765291019e-06,5.936765291019e+00,2.064133283426e-07,2.064133283426e+02
1.909247847386e-01,5.176196801220e-02,6.212119251128e-01,5.934800833196e-06,5.934800833196e+00,2.067707203616e-07,2.067707203616e+02
1.909849943838e-01,5.179936371136e-02,6.209710865323e-01,5.932794735778e-06,5.932794735778e+00,2.071279928469e-07,2.071279928469e+02
1.910452040289e-01,5.183674490972e-02,6.207302479517e-01,5.930747055724e-06,5.930747055724e+00,2.074851432931e-07,2.074851432931e+02
1.911054136740e-01,5.187411160728e-02,6.204894093712e-01,5.928657851143e-06,5.928657851143e+00,2.078421691982e-07,2.078421691982e+02
1.911656233192e-01,5.191146380403e-02,6.202485707906e-01,5.926527181294e-06,5.926527181294e+00,2.081990680638e-07,2.081990680638e+02
1.912258329643e-01,5.194880149997e-02,6.200077322100e-01,5.924355106576e-06,5.924355106576e+00,2.085558373952e-07,2.085558373952e+02
1.912860426095e-01,5.198612469511e-02,6.197668936295e-01,5.922141688531e-06,5.922141688531e+00,2.089124747011e-07,2.089124747011e+02
1.913462522546e-01,5.202343338944e-02,6.195260550489e-01,5.919886989837e-06,5.919886989837e+00,2.092689774942e-07,2.092689774942e+02
1.914064618997e-01,5.206072758297e-02,6.192852164684e-01,5.917591074302e-06,5.917591074302e+00,2.096253432910e-07,2.096253432910e+02
1.914666715449e-01,5.209800727569e-02,6.190443778878e-01,5.915254006866e-06,5.915254006866e+00,2.099815696116e-07,2.099815696116e+02
1.915268811900e-01,5.213527246760e-02,6.188035393072e-01,5.912875853593e-06,5.912875853593e+00,2.103376539803e-07,2.103376539803e+02
1.915870908352e-01,5.217252315871e-02,6.185627007267e-01,5.910456681667e-06,5.910456681667e+00,2.106935939254e-07,2.106935939254e+02
1.916473004803e-01,5.220975934902e-02,6.183218621461e-01,5.907996559390e-06,5.907996559390e+00,2.110493869791e-07,2.110493869791e+02
1.917075101254e-01,5.224698103852e-02,6.180810235656e-01,5.905495556178e-06,5.905495556178e+00,2.114050306780e-07,2.114050306780e+02
1.917677197706e-01,5.228418822721e-02,6.178401849850e-01,5.902953742553e-06,5.902953742553e+00,2.117605225628e-07,2.117605225628e+02
1.918279294157e-01,5.232138091510e-02,6.175993464044e-01,5.900371190143e-06,5.900371190143e+00,2.121158601783e-07,2.121158601783e+02
1.918881390609e-01,5.235855910218e-02,6.173585078239e-01,5.897747971677e-06,5.897747971677e+00,2.124710410739e-07,2.124710410739e+02
1.919483487060e-01,5.239572278846e-02,6.171176692433e-01,5.895084160980e-06,5.895084160980e+00,2.128260628033e-07,2.128260628033e+02
1.920085583511e-01,5.243287197393e-02,6.168768306628e-01,5.892379832966e-06,5.892379832966e+00,2.131809229247e-07,2.131809229247e+02
1.920687679963e-01,5.247000665860e-02,6.166359920822e-01,5.889635063641e-06,5.889635063641e+00,2.135356190008e-07,2.135356190008e+02
1.921289776414e-01,5.250712684246e-02,6.163951535017e-01,5.886849930089e-06,5.886849930089e+00,2.138901485990e-07,2.138901485990e+02
1.921891872866e-01,5.254423252551e-02,6.161543149211e-01,5.884024510474e-06,5.884024510474e+00,2.142445092914e-07,2.142445092914e+02
1.922493969317e-01,5.258132370777e-02,6.159134763405e-01,5.881158884034e-06,5.881158884034e+00,2.145986986546e-07,2.145986986546e+02
1.923096065768e-01,5.261840038921e-02,6.156726377600e-01,5.878253131076e-06,5.878253131076e+00,2.149527142702e-07,2.149527142702e+02
1.923698162220e-01,5.265546256985e-02,6.154317991794e-01,5.875307332969e-06,5.875307332969e+00,2.153065537247e-07,2.153065537247e+02
1.924300258671e-01,5.269251024968e-02,6.151909605989e-01,5.872321572144e-06,5.872321572144e+00,2.156602146094e-07,2.156602146094e+02
1.924902355123e-01,5.272954342871e-02,6.149501220183e-01,5.869295932085e-06,5.869295932085e+00,2.160136945207e-07,2.160136945207e+02
1.925504451574e-01,5.276656210693e-02,6.147092834377e-01,5.866230497325e-06,5.866230497325e+00,2.163669910600e-07,2.163669910600e+02
1.926106548025e-01,5.280356628435e-02,6.144684448572e-01,5.863125353443e-06,5.863125353443e+00,2.167201018338e-07,2.167201018338e+02
1.926708644477e-01,5.284055596096e-02,6.142276062766e-01,5.859980587055e-06,5.859980587055e+00,2.170730244539e-07,2.170730244539e+02
1.927310740928e-01,5.287753113677e-02,6.139867676961e-01,5.856796285815e-06,5.856796285815e+00,2.174257565372e-07,2.174257565372e+02
1.927912837380e-01,5.291449181177e-02,6.137459291155e-01,5.853572538405e-06,5.853572538405e+00,2.177782957059e-07,2.177782957059e+02
1.928514933831e-01,5.295143798596e-02,6.135050905349e-01,5.850309434529e-06,5.850309434529e+00,2.181306395879e-07,2.181306395879e+02
1.929117030282e-01,5.298836965935e-02,6.132642519544e-01,5.847007064912e-06,5.847007064912e+00,2.184827858160e-07,2.184827858160e+02
1.929719126734e-01,5.302528683194e-02,6.130234133738e-01,5.843665521293e-06,5.843665521293e+00,2.188347320289e-07,2.188347320289e+02
1.930321223185e-01,5.306218950372e-02,6.127825747933e-01,5.840284896417e-06,5.840284896417e+00,2.191864758707e-07,2.191864758707e+02
1.930923319637e-01,5.309907767469e-02,6.125417362127e-01,5.836865284034e-06,5.836865284034e+00,2.195380149911e-07,2.195380149911e+02
1.931525416088e-01,5.313595134486e-02,6.123008976321e-01,5.833406778891e-06,5.833406778891e+00,2.198893470456e-07,2.198893470456e+02
1.932127512539e-01,5.317281051422e-02,6.120600590516e-01,5.829909476725e-06,5.829909476725e+00,2.202404696954e-07,2.202404696954e+02
1.932729608991e-01,5.320965518278e-02,6.118192204710e-01,5.826373474262e-06,5.826373474262e+00,2.205913806072e-07,2.205913806072e+02
1.933331705442e-01,5.324648535053e-02,6.115783818905e-01,5.822798869207e-06,5.822798869207e+00,2.209420774540e-07,2.209420774540e+02
1.933933801894e-01,5.328330101748e-02,6.113375433099e-01,5.819185760241e-06,5.819185760241e+00,2.212925579145e-07,2.212925579145e+02
1.934535898345e-01,5.332010218362e-02,6.110967047293e-01,5.815534247014e-06,5.815534247014e+00,2.216428196733e-07,2.216428196733e+02
1.935137994796e-01,5.335688884895e-02,6.108558661488e-01,5.811844430140e-06,5.811844430140e+00,2.219928604211e-07,2.219928604211e+02
1.935740091248e-01,5.339366101348e-02,6.106150275682e-01,5.808116411189e-06,5.808116411189e+00,2.223426778548e-07,2.223426778548e+02
1.936342187699e-01,5.343041867721e-02,6.103741889877e-01,5.804350292684e-06,5.804350292684e+00,2.226922696772e-07,2.226922696772e+02
1.936944284151e-01,5.346716184013e-02,6.101333504071e-01,5.800546178097e-06,5.800546178097e+00,2.230416335976e-07,2.230416335976e+02
1.937546380602e-01,5.350389050224e-02,6.098925118265e-01,5.796704171835e-06,5.796704171835e+00,2.233907673312e-07,2.233907673312e+02
1.938148477053e-01,5.354060466355e-02,6.096516732460e-01,5.792824379244e-06,5.792824379244e+00,2.237396685999e-07,2.237396685999e+02
1.938750573505e-01,5.357730432405e-02,6.094108346654e-01,5.788906906594e-06,5.788906906594e+00,2.240883351317e-07,2.240883351317e+02
1.939352669956e-01,5.361398948375e-02,6.091699960849e-01,5.784951861078e-06,5.784951861078e+00,2.244367646611e-07,2.244367646611e+02
1.939954766408e-01,5.365066014264e-02,6.089291575043e-01,5.780959350809e-06,5.780959350809e+00,2.247849549291e-07,2.247849549291e+02
1.940556862859e-01,5.368731630072e-02,6.086883189237e-01,5.776929484804e-06,5.776929484804e+00,2.251329036832e-07,2.251329036832e+02
1.941158959310e-01,5.372395795800e-02,6.084474803432e-01,5.772862372987e-06,5.772862372987e+00,2.254806086777e-07,2.254806086777e+02
1.941761055762e-01,5.376058511448e-02,6.082066417626e-01,5.768758126178e-06,5.768758126178e+00,2.258280676731e-07,2.258280676731e+02
1.942363152213e-01,5.379719777015e-02,6.079658031821e-01,5.764616856089e-06,5.764616856089e+00,2.261752784370e-07,2.261752784370e+02
1.942965248665e-01,5.383379592501e-02,6.077249646015e-01,5.760438675315e-06,5.760438675315e+00,2.265222387436e-07,2.265222387436e+02
1.943567345116e-01,5.387037957907e-02,6.074841260209e-01,5.756223697331e-06,5.756223697331e+00,2.268689463740e-07,2.268689463740e+02
1.944169441567e-01,5.390694873232e-02,6.072432874404e-01,5.751972036484e-06,5.751972036484e+00,2.272153991160e-07,2.272153991160e+02
1.944771538019e-01,5.394350338477e-02,6.070024488598e-01,5.747683807985e-06,5.747683807985e+00,2.275615947643e-07,2.275615947643e+02
1.945373634470e-01,5.398004353641e-02,6.067616102793e-01,5.743359127904e-06,5.743359127904e+00,2.279075311209e-07,2.279075311209e+02
1.945975730922e-01,5.401656918725e-02,6.065207716987e-01,5.738998113166e-06,5.738998113166e+00,2.282532059943e-07,2.282532059943e+02
1.946577827373e-01,5.405308033728e-02,6.062799331181e-01,5.734600881538e-06,5.734600881538e+00,2.285986172006e-07,2.285986172006e+02
1.947179923824e-01,5.408957698651e-02,6.060390945376e-01,5.730167551631e-06,5.730167551631e+00,2.289437625625e-07,2.289437625625e+02
1.947782020276e-01,5.412605913493e-02,6.057982559570e-01,5.725698242882e-06,5.725698242882e+00,2.292886399103e-07,2.292886399103e+02
1.948384116727e-01,5.416252678254e-02,6.055574173765e-01,5.721193075561e-06,5.721193075561e+00,2.296332470813e-07,2.296332470813e+02
1.948986213179e-01,5.419897992935e-02,6.053165787959e-01,5.716652170753e-06,5.716652170753e+00,2.299775819200e-07,2.299775819200e+02
1.949588309630e-01,5.423541857536e-02,6.050757402153e-01,5.712075650357e-06,5.712075650357e+00,2.303216422785e-07,2.303216422785e+02
1.950190406081e-01,5.427184272055e-02,6.048349016348e-01,5.707463637078e-06,5.707463637078e+00,2.306654260159e-07,2.306654260159e+02
1.950792502533e-01,5.430825236495e-02,6.045940630542e-01,5.702816254418e-06,5.702816254418e+00,2.310089309989e-07,2.310089309989e+02
1.951394598984e-01,5.434464750853e-02,6.043532244737e-01,5.698133626672e-06,5.698133626672e+00,2.313521551018e-07,2.313521551018e+02
1.951996695436e-01,5.438102815132e-02,6.041123858931e-01,5.693415878923e-06,5.693415878923e+00,2.316950962062e-07,2.316950962062e+02
1.952598791887e-01,5.441739429329e-02,6.038715473126e-01,5.688663137028e-06,5.688663137028e+00,2.320377522012e-07,2.320377522012e+02
1.953200888338e-01,5.445374593446e-02,6.036307087320e-01,5.683875527618e-06,5.683875527618e+00,2.323801209838e-07,2.323801209838e+02
1.953802984790e-01,5.449008307483e-02,6.033898701514e-01,5.679053178088e-06,5.679053178088e+00,2.327222004583e-07,2.327222004583e+02
1.954405081241e-01,5.452640571439e-02,6.031490315709e-01,5.674196216590e-06,5.674196216590e+00,2.330639885370e-07,2.330639885370e+02
1.955007177693e-01,5.456271385314e-02,6.029081929903e-01,5.669304772026e-06,5.669304772026e+00,2.334054831396e-07,2.334054831396e+02
1.955609274144e-01,5.459900749109e-02,6.026673544098e-01,5.664378974043e-06,5.664378974043e+00,2.337466821940e-07,2.337466821940e+02
1.956211370595e-01,5.463528662824e-02,6.024265158292e-01,5.659418953022e-06,5.659418953022e+00,2.340875836355e-07,2.340875836355e+02
1.956813467047e-01,5.467155126458e-02,6.021856772486e-01,5.654424840076e-06,5.654424840076e+00,2.344281854077e-07,2.344281854077e+02
1.957415563498e-01,5.470780140011e-02,6.019448386681e-01,5.649396767038e-06,5.649396767038e+00,2.347684854617e-07,2.347684854617e+02
1.958017659950e-01,5.474403703484e-02,6.017040000875e-01,5.644334866456e-06,5.644334866456e+00,2.351084817569e-07,2.351084817569e+02
1.958619756401e-01,5.478025816876e-02,6.014631615070e-01,5.639239271586e-06,5.639239271586e+00,2.354481722604e-07,2.354481722604e+02
1.959221852852e-01,5.481646480187e-02,6.012223229264e-01,5.634110116385e-06,5.634110116385e+00,2.357875549477e-07,2.357875549477e+02
1.959823949304e-01,5.485265693418e-02,6.009814843458e-01,5.628947535502e-06,5.628947535502e+00,2.361266278020e-07,2.361266278020e+02
1.960426045755e-01,5.488883456569e-02,6.007406457653e-01,5.623751664275e-06,5.623751664275e+00,2.364653888149e-07,2.364653888149e+02
1.961028142207e-01,5.492499769639e-02,6.004998071847e-01,5.618522638718e-06,5.618522638718e+00,2.368038359861e-07,2.368038359861e+02
1.961630238658e-01,5.496114632628e-02,6.002589686042e-01,5.613260595516e-06,5.613260595516e+00,2.371419673235e-07,2.371419673235e+02
1.962232335109e-01,5.499728045537e-02,6.000181300236e-01,5.607965672021e-06,5.607965672021e+00,2.374797808432e-07,2.374797808432e+02
1.962834431561e-01,5.503340008366e-02,5.997772914430e-01,5.602638006239e-06,5.602638006239e+00,2.378172745697e-07,2.378172745697e+02
1.963436528012e-01,5.506950521113e-02,5.995364528625e-01,5.597277736827e-06,5.597277736827e+00,2.381544465356e-07,2.381544465356e+02
1.964038624464e-01,5.510559583781e-02,5.992956142819e-01,5.591885003085e-06,5.591885003085e+00,2.384912947822e-07,2.384912947822e+02
1.964640720915e-01,5.514167196367e-02,5.990547757014e-01,5.586459944945e-06,5.586459944945e+00,2.388278173590e-07,2.388278173590e+02
1.965242817366e-01,5.517773358874e-02,5.988139371208e-01,5.581002702968e-06,5.581002702968e+00,2.391640123240e-07,2.391640123240e+02
1.965844913818e-01,5.521378071299e-02,5.985730985402e-01,5.575513418336e-06,5.575513418336e+00,2.394998777436e-07,2.394998777436e+02
1.966447010269e-01,5.524981333644e-02,5.983322599597e-01,5.569992232842e-06,5.569992232842e+00,2.398354116928e-07,2.398354116928e+02
1.967049106721e-01,5.528583145909e-02,5.980914213791e-01,5.564439288883e-06,5.564439288883e+00,2.401706122551e-07,2.401706122551e+02
1.967651203172e-01,5.532183508093e-02,5.978505827986e-01,5.558854729456e-06,5.558854729456e+00,2.405054775227e-07,2.405054775227e+02
1.968253299623e-01,5.535782420196e-02,5.976097442180e-01,5.553238698146e-06,5.553238698146e+00,2.408400055964e-07,2.408400055964e+02
