time_s,position_mm,velocity_m_per_s,source_charge_nC,source_current_uA,load_current_uA,voltage_V,power_mW,energy_uJ
7.200740352091e-02,1.037013232365e+01,2.880296140837e-01,-1.166987245373e+01,1.910218232412e+00,-9.183530205608e-01,-9.183530205608e+02,8.433722703732e-01,8.468732772225e+01
7.207677481525e-02,1.039012293554e+01,2.883070992610e-01,-1.153764454166e+01,1.901970177178e+00,-9.166072827722e-01,-9.166072827722e+02,8.401689108310e-01,8.474572243765e+01
7.214614610959e-02,1.041013279693e+01,2.885845844383e-01,-1.140598818777e+01,1.893739999010e+00,-9.148677164346e-01,-9.148677164346e+02,8.369829385743e-01,8.480389553495e+01
7.221551740392e-02,1.043016190783e+01,2.888620696157e-01,-1.127490215192e+01,1.885527697907e+00,-9.131343066841e-01,-9.131343066841e+02,8.338142620435e-01,8.486184821714e+01
7.228488869826e-02,1.045021026824e+01,2.891395547930e-01,-1.114438519395e+01,1.877333273872e+00,-9.114070386660e-01,-9.114070386660e+02,8.306627901300e-01,8.491958168089e+01
7.235425999259e-02,1.047027787815e+01,2.894170399704e-01,-1.101443607370e+01,1.869156726900e+00,-9.096858975347e-01,-9.096858975347e+02,8.275284321735e-01,8.497709711656e+01
7.242363128693e-02,1.049036473757e+01,2.896945251477e-01,-1.088505355103e+01,1.860998056995e+00,-9.079708684538e-01,-9.079708684538e+02,8.244110979608e-01,8.503439570825e+01
7.249300258127e-02,1.051047084649e+01,2.899720103251e-01,-1.075623638576e+01,1.852857264156e+00,-9.062619365961e-01,-9.062619365961e+02,8.213106977229e-01,8.509147863379e+01
7.256237387560e-02,1.053059620493e+01,2.902494955024e-01,-1.062798333776e+01,1.844734348383e+00,-9.045590871435e-01,-9.045590871435e+02,8.182271421339e-01,8.514834706482e+01
7.263174516994e-02,1.055074081286e+01,2.905269806798e-01,-1.050029316686e+01,1.836629309676e+00,-9.028623052871e-01,-9.028623052871e+02,8.151603423083e-01,8.520500216679e+01
7.270111646427e-02,1.057090467030e+01,2.908044658571e-01,-1.037316463290e+01,1.828542148034e+00,-9.011715762272e-01,-9.011715762272e+02,8.121102097998e-01,8.526144509901e+01
7.277048775861e-02,1.059108777725e+01,2.910819510344e-01,-1.024659649574e+01,1.820472863459e+00,-8.994868851732e-01,-8.994868851732e+02,8.090766565986e-01,8.531767701465e+01
7.283985905295e-02,1.061129013371e+01,2.913594362118e-01,-1.012058751522e+01,1.812421455950e+00,-8.978082173436e-01,-8.978082173436e+02,8.060595951297e-01,8.537369906081e+01
7.290923034728e-02,1.063151173967e+01,2.916369213891e-01,-9.995136451178e+00,1.804387925505e+00,-8.961355579661e-01,-8.961355579661e+02,8.030589382512e-01,8.542951237851e+01
7.297860164162e-02,1.065175259513e+01,2.919144065665e-01,-9.870242063465e+00,1.796372272127e+00,-8.944688922775e-01,-8.944688922775e+02,8.000745992522e-01,8.548511810275e+01
7.304797293596e-02,1.067201270010e+01,2.921918917438e-01,-9.745903111924e+00,1.788374495816e+00,-8.928082055238e-01,-8.928082055238e+02,7.971064918506e-01,8.554051736254e+01
7.311734423029e-02,1.069229205458e+01,2.924693769212e-01,-9.622118356400e+00,1.780394596569e+00,-8.911534829600e-01,-8.911534829600e+02,7.941545301917e-01,8.559571128091e+01
7.318671552463e-02,1.071259065857e+01,2.927468620985e-01,-9.498886556737e+00,1.772432574389e+00,-8.895047098502e-01,-8.895047098502e+02,7.912186288457e-01,8.565070097493e+01
7.325608681896e-02,1.073290851206e+01,2.930243472759e-01,-9.376206472782e+00,1.764488429274e+00,-8.878618714678e-01,-8.878618714678e+02,7.882987028063e-01,8.570548755579e+01
7.332545811330e-02,1.075324561505e+01,2.933018324532e-01,-9.254076864378e+00,1.756562161225e+00,-8.862249530951e-01,-8.862249530951e+02,7.853946674884e-01,8.576007212879e+01
7.339482940764e-02,1.077360196755e+01,2.935793176305e-01,-9.132496491370e+00,1.748653770242e+00,-8.845939400236e-01,-8.845939400236e+02,7.825064387265e-01,8.581445579335e+01
7.346420070197e-02,1.079397756956e+01,2.938568028079e-01,-9.011464113603e+00,1.740763256325e+00,-8.829688175539e-01,-8.829688175539e+02,7.796339327725e-01,8.586863964310e+01
7.353357199631e-02,1.081437242107e+01,2.941342879852e-01,-8.890978490922e+00,1.732890619474e+00,-8.813495709956e-01,-8.813495709956e+02,7.767770662940e-01,8.592262476586e+01
7.360294329064e-02,1.083478652209e+01,2.944117731626e-01,-8.771038383171e+00,1.725035859690e+00,-8.797361856674e-01,-8.797361856674e+02,7.739357563726e-01,8.597641224369e+01
7.367231458498e-02,1.085521987262e+01,2.946892583399e-01,-8.651642550196e+00,1.717198976970e+00,-8.781286468972e-01,-8.781286468972e+02,7.711099205014e-01,8.603000315290e+01
7.374168587932e-02,1.087567247265e+01,2.949667435173e-01,-8.532789751841e+00,1.709379971316e+00,-8.765269400218e-01,-8.765269400218e+02,7.682994765839e-01,8.608339856409e+01
7.381105717365e-02,1.089614432218e+01,2.952442286946e-01,-8.414478747951e+00,1.701578842728e+00,-8.749310503871e-01,-8.749310503871e+02,7.655043429315e-01,8.613659954220e+01
7.388042846799e-02,1.091663542123e+01,2.955217138720e-01,-8.296708298371e+00,1.693795591207e+00,-8.733409633482e-01,-8.733409633482e+02,7.627244382620e-01,8.618960714650e+01
7.394979976232e-02,1.093714576978e+01,2.957991990493e-01,-8.179477162945e+00,1.686030216752e+00,-8.717566642691e-01,-8.717566642691e+02,7.599596816976e-01,8.624242243063e+01
7.401917105666e-02,1.095767536783e+01,2.960766842266e-01,-8.062784101519e+00,1.678282719361e+00,-8.701781385229e-01,-8.701781385229e+02,7.572099927632e-01,8.629504644265e+01
7.408854235100e-02,1.097822421539e+01,2.963541694040e-01,-7.946627873937e+00,1.670553099037e+00,-8.686053714918e-01,-8.686053714918e+02,7.544752913843e-01,8.634748022505e+01
7.415791364533e-02,1.099879231246e+01,2.966316545813e-01,-7.831007240044e+00,1.662841355778e+00,-8.670383485668e-01,-8.670383485668e+02,7.517554978854e-01,8.639972481476e+01
7.422728493967e-02,1.101937965903e+01,2.969091397587e-01,-7.715920959685e+00,1.655147489585e+00,-8.654770551482e-01,-8.654770551482e+02,7.490505329880e-01,8.645178124321e+01
7.429665623401e-02,1.103998625511e+01,2.971866249360e-01,-7.601367792704e+00,1.647471500459e+00,-8.639214766452e-01,-8.639214766452e+02,7.463603178088e-01,8.650365053635e+01
7.436602752834e-02,1.106061210069e+01,2.974641101134e-01,-7.487346498947e+00,1.639813388398e+00,-8.623715984761e-01,-8.623715984761e+02,7.436847738582e-01,8.655533371467e+01
7.443539882268e-02,1.108125719578e+01,2.977415952907e-01,-7.373855838259e+00,1.632173153403e+00,-8.608274060680e-01,-8.608274060680e+02,7.410238230378e-01,8.660683179321e+01
7.450477011701e-02,1.110192154038e+01,2.980190804681e-01,-7.260894570483e+00,1.624550795475e+00,-8.592888848574e-01,-8.592888848574e+02,7.383773876394e-01,8.665814578162e+01
7.457414141135e-02,1.112260513448e+01,2.982965656454e-01,-7.148461455465e+00,1.616946314611e+00,-8.577560202893e-01,-8.577560202893e+02,7.357453903426e-01,8.670927668418e+01
7.464351270569e-02,1.114330797809e+01,2.985740508227e-01,-7.036555253050e+00,1.609359710813e+00,-8.562287978182e-01,-8.562287978182e+02,7.331277542131e-01,8.676022549981e+01
7.471288400002e-02,1.116403007120e+01,2.988515360001e-01,-6.925174723082e+00,1.601790984083e+00,-8.547072029071e-01,-8.547072029071e+02,7.305244027013e-01,8.681099322210e+01
7.478225529436e-02,1.118477141382e+01,2.991290211774e-01,-6.814318625406e+00,1.594240134416e+00,-8.531912210284e-01,-8.531912210284e+02,7.279352596400e-01,8.686158083936e+01
7.485162658869e-02,1.120553200595e+01,2.994065063548e-01,-6.703985719867e+00,1.586707161817e+00,-8.516808376633e-01,-8.516808376633e+02,7.253602492429e-01,8.691198933461e+01
7.492099788303e-02,1.122631184758e+01,2.996839915321e-01,-6.594174766311e+00,1.579192066283e+00,-8.501760383019e-01,-8.501760383019e+02,7.227992961028e-01,8.696221968564e+01
7.499036917737e-02,1.124711093872e+01,2.999614767095e-01,-6.484884524581e+00,1.571694847815e+00,-8.486768084435e-01,-8.486768084435e+02,7.202523251898e-01,8.701227286502e+01
7.505974047170e-02,1.126792927936e+01,3.002389618868e-01,-6.376113754522e+00,1.564215506412e+00,-8.471831335960e-01,-8.471831335960e+02,7.177192618496e-01,8.706214984013e+01
7.512911176604e-02,1.128876686951e+01,3.005164470642e-01,-6.267861215980e+00,1.556754042076e+00,-8.456949992767e-01,-8.456949992767e+02,7.152000318016e-01,8.711185157317e+01
7.519848306038e-02,1.130962370916e+01,3.007939322415e-01,-6.160125668798e+00,1.549310454805e+00,-8.442123910115e-01,-8.442123910115e+02,7.126945611373e-01,8.716137902121e+01
7.526785435471e-02,1.133049979832e+01,3.010714174188e-01,-6.052905872823e+00,1.541884744602e+00,-8.427352943354e-01,-8.427352943354e+02,7.102027763185e-01,8.721073313622e+01
7.533722564905e-02,1.135139513699e+01,3.013489025962e-01,-5.946200587898e+00,1.534476911462e+00,-8.412636947923e-01,-8.412636947923e+02,7.077246041755e-01,8.725991486505e+01
7.540659694338e-02,1.137230972516e+01,3.016263877735e-01,-5.840008573869e+00,1.527086955389e+00,-8.397975779350e-01,-8.397975779350e+02,7.052599719055e-01,8.730892514951e+01
7.547596823772e-02,1.139324356284e+01,3.019038729509e-01,-5.734328590580e+00,1.519714876382e+00,-8.383369293254e-01,-8.383369293254e+02,7.028088070707e-01,8.735776492636e+01
7.554533953206e-02,1.141419665003e+01,3.021813581282e-01,-5.629159397876e+00,1.512360674441e+00,-8.368817345340e-01,-8.368817345340e+02,7.003710375967e-01,8.740643512737e+01
7.561471082639e-02,1.143516898672e+01,3.024588433056e-01,-5.524499755602e+00,1.505024349566e+00,-8.354319791407e-01,-8.354319791407e+02,6.979465917709e-01,8.745493667929e+01
7.568408212073e-02,1.145616057291e+01,3.027363284829e-01,-5.420348423602e+00,1.497705901756e+00,-8.339876487338e-01,-8.339876487338e+02,6.955353982405e-01,8.750327050393e+01
7.575345341506e-02,1.147717140862e+01,3.030138136603e-01,-5.316704161722e+00,1.490405331012e+00,-8.325487289108e-01,-8.325487289108e+02,6.931373860110e-01,8.755143751815e+01
7.582282470940e-02,1.149820149382e+01,3.032912988376e-01,-5.213565729807e+00,1.483122637335e+00,-8.311152052781e-01,-8.311152052781e+02,6.907524844445e-01,8.759943863392e+01
7.589219600374e-02,1.151925082854e+01,3.035687840149e-01,-5.110931887700e+00,1.475857820723e+00,-8.296870634509e-01,-8.296870634509e+02,6.883806232577e-01,8.764727475829e+01
7.596156729807e-02,1.154031941276e+01,3.038462691923e-01,-5.008801395247e+00,1.468610881176e+00,-8.282642890533e-01,-8.282642890533e+02,6.860217325209e-01,8.769494679347e+01
7.603093859241e-02,1.156140724649e+01,3.041237543696e-01,-4.907173012293e+00,1.461381818696e+00,-8.268468677183e-01,-8.268468677183e+02,6.836757426556e-01,8.774245563682e+01
7.610030988675e-02,1.158251432972e+01,3.044012395470e-01,-4.806045498683e+00,1.454170633282e+00,-8.254347850879e-01,-8.254347850879e+02,6.813425844331e-01,8.778980218089e+01
7.616968118108e-02,1.160364066246e+01,3.046787247243e-01,-4.705417614261e+00,1.446977324935e+00,-8.240280268128e-01,-8.240280268128e+02,6.790221889730e-01,8.783698731344e+01
7.623905247542e-02,1.162478624470e+01,3.049562099017e-01,-4.605288118871e+00,1.439801893651e+00,-8.226265785526e-01,-8.226265785526e+02,6.767144877411e-01,8.788401191747e+01
7.630842376975e-02,1.164595107645e+01,3.052336950790e-01,-4.505655772360e+00,1.432644339434e+00,-8.212304259758e-01,-8.212304259758e+02,6.744194125484e-01,8.793087687121e+01
7.637779506409e-02,1.166713515770e+01,3.055111802564e-01,-4.406519334572e+00,1.425504662284e+00,-8.198395547599e-01,-8.198395547599e+02,6.721368955489e-01,8.797758304820e+01
7.644716635843e-02,1.168833848847e+01,3.057886654337e-01,-4.307877565351e+00,1.418382862198e+00,-8.184539505909e-01,-8.184539505909e+02,6.698668692379e-01,8.802413131729e+01
7.651653765276e-02,1.170956106873e+01,3.060661506110e-01,-4.209729224542e+00,1.411278939179e+00,-8.170735991640e-01,-8.170735991640e+02,6.676092664509e-01,8.807052254262e+01
7.658590894710e-02,1.173080289851e+01,3.063436357884e-01,-4.112073071990e+00,1.404192893226e+00,-8.156984861831e-01,-8.156984861831e+02,6.653640203615e-01,8.811675758374e+01
7.665528024143e-02,1.175206397779e+01,3.066211209657e-01,-4.014907867540e+00,1.397124724338e+00,-8.143285973609e-01,-8.143285973609e+02,6.631310644798e-01,8.816283729551e+01
7.672465153577e-02,1.177334430657e+01,3.068986061431e-01,-3.918232371037e+00,1.390074432517e+00,-8.129639184190e-01,-8.129639184190e+02,6.609103326511e-01,8.820876252825e+01
7.679402283011e-02,1.179464388486e+01,3.071760913204e-01,-3.822045342326e+00,1.383042017761e+00,-8.116044350877e-01,-8.116044350877e+02,6.587017590540e-01,8.825453412766e+01
7.686339412444e-02,1.181596271266e+01,3.074535764978e-01,-3.726345541251e+00,1.376027480071e+00,-8.102501331063e-01,-8.102501331063e+02,6.565052781988e-01,8.830015293491e+01
7.693276541878e-02,1.183730078996e+01,3.077310616751e-01,-3.631131727657e+00,1.369030819448e+00,-8.089009982228e-01,-8.089009982228e+02,6.543208249258e-01,8.834561978662e+01
7.700213671312e-02,1.185865811677e+01,3.080085468525e-01,-3.536402661388e+00,1.362052035889e+00,-8.075570161940e-01,-8.075570161940e+02,6.521483344042e-01,8.839093551492e+01
7.707150800745e-02,1.188003469309e+01,3.082860320298e-01,-3.442157102291e+00,1.355091129396e+00,-8.062181727856e-01,-8.062181727856e+02,6.499877421298e-01,8.843610094743e+01
7.714087930179e-02,1.190143051891e+01,3.085635172071e-01,-3.348393810209e+00,1.348148099970e+00,-8.048844537720e-01,-8.048844537720e+02,6.478389839239e-01,8.848111690734e+01
7.721025059612e-02,1.192284559423e+01,3.088410023845e-01,-3.255111544988e+00,1.341222947609e+00,-8.035558449365e-01,-8.035558449365e+02,6.457019959316e-01,8.852598421336e+01
7.727962189046e-02,1.194427991906e+01,3.091184875618e-01,-3.162309066471e+00,1.334315672315e+00,-8.022323320710e-01,-8.022323320710e+02,6.435767146200e-01,8.857070367982e+01
7.734899318480e-02,1.196573349340e+01,3.093959727392e-01,-3.069985134505e+00,1.327426274086e+00,-8.009139009763e-01,-8.009139009763e+02,6.414630767771e-01,8.861527611662e+01
7.741836447913e-02,1.198720631725e+01,3.096734579165e-01,-2.978138508933e+00,1.320554752923e+00,-7.996005374621e-01,-7.996005374621e+02,6.393610195097e-01,8.865970232931e+01
7.748773577347e-02,1.200869839060e+01,3.099509430939e-01,-2.886767949601e+00,1.313701108826e+00,-7.982922273467e-01,-7.982922273467e+02,6.372704802421e-01,8.870398311907e+01
7.755710706780e-02,1.203020971345e+01,3.102284282712e-01,-2.795872216353e+00,1.306865341794e+00,-7.969889564571e-01,-7.969889564571e+02,6.351913967146e-01,8.874811928277e+01
7.762647836214e-02,1.205174028582e+01,3.105059134486e-01,-2.705450069034e+00,1.300047451829e+00,-7.956907106293e-01,-7.956907106293e+02,6.331237069818e-01,8.879211161295e+01
7.769584965648e-02,1.207329010768e+01,3.107833986259e-01,-2.615500267489e+00,1.293247438929e+00,-7.943974757079e-01,-7.943974757079e+02,6.310673494111e-01,8.883596089789e+01
7.776522095081e-02,1.209485917906e+01,3.110608838033e-01,-2.526021571563e+00,1.286465303095e+00,-7.931092375462e-01,-7.931092375462e+02,6.290222626811e-01,8.887966792157e+01
7.783459224515e-02,1.211644749994e+01,3.113383689806e-01,-2.437012741101e+00,1.279701044328e+00,-7.918259820064e-01,-7.918259820064e+02,6.269883857804e-01,8.892323346377e+01
7.790396353948e-02,1.213805507032e+01,3.116158541579e-01,-2.348472535947e+00,1.272954662626e+00,-7.905476949593e-01,-7.905476949593e+02,6.249656580055e-01,8.896665830000e+01
7.797333483382e-02,1.215968189021e+01,3.118933393353e-01,-2.260399715946e+00,1.266226157989e+00,-7.892743622846e-01,-7.892743622846e+02,6.229540189597e-01,8.900994320161e+01
7.804270612816e-02,1.218132795961e+01,3.121708245126e-01,-2.172793040943e+00,1.259515530419e+00,-7.880059698705e-01,-7.880059698705e+02,6.209534085515e-01,8.905308893575e+01
7.811207742249e-02,1.220299327852e+01,3.124483096900e-01,-2.085651270782e+00,1.252822779915e+00,-7.867425036140e-01,-7.867425036140e+02,6.189637669928e-01,8.909609626542e+01
7.818144871683e-02,1.222467784692e+01,3.127257948673e-01,-1.998973165310e+00,1.246147906477e+00,-7.854839494210e-01,-7.854839494210e+02,6.169850347980e-01,8.913896594948e+01
7.825082001117e-02,1.224638166484e+01,3.130032800447e-01,-1.912757484369e+00,1.239490910103e+00,-7.842302932058e-01,-7.842302932058e+02,6.150171527817e-01,8.918169874266e+01
7.832019130550e-02,1.226810473226e+01,3.132807652220e-01,-1.827002987806e+00,1.232851790797e+00,-7.829815208918e-01,-7.829815208918e+02,6.130600620580e-01,8.922429539563e+01
