time_s,position_mm,velocity_m_per_s,source_charge_nC,source_current_uA,load_current_uA,voltage_V,power_mW,energy_uJ
1.482519008157e-01,3.495878011630e+01,5.912595040784e-01,3.211937999866e+02,-2.763616434129e+00,4.120612529797e+00,4.120612529797e+03,1.697944762072e+01,5.976397710905e+02
1.483065458215e-01,3.499109696054e+01,5.915327291075e-01,3.210412581148e+02,-2.819420767729e+00,4.117246974786e+00,4.117246974786e+03,1.695172265139e+01,5.985668555891e+02
1.483611908273e-01,3.502342873516e+01,5.918059541367e-01,3.208856654580e+02,-2.875274490350e+00,4.113855875019e+00,4.113855875019e+03,1.692381016043e+01,5.994924199331e+02
1.484158358332e-01,3.505577544017e+01,5.920791791658e-01,3.207270193322e+02,-2.931177057211e+00,4.110439219019e+00,4.110439219019e+03,1.689571057325e+01,6.004164538869e+02
1.484704808390e-01,3.508813707556e+01,5.923524041950e-01,3.205653170833e+02,-2.987127921354e+00,4.106996995579e+00,4.106996995579e+03,1.686742432170e+01,6.013389472385e+02
1.485251258448e-01,3.512051364133e+01,5.926256292241e-01,3.204005560869e+02,-3.043126533652e+00,4.103529193767e+00,4.103529193767e+03,1.683895184410e+01,6.022598897995e+02
1.485797708507e-01,3.515290513748e+01,5.928988542533e-01,3.202327337489e+02,-3.099172342792e+00,4.100035802921e+00,4.100035802921e+03,1.681029358523e+01,6.031792714059e+02
1.486344158565e-01,3.518531156402e+01,5.931720792824e-01,3.200618475054e+02,-3.155264795300e+00,4.096516812655e+00,4.096516812655e+03,1.678144999636e+01,6.040970819178e+02
1.486890608623e-01,3.521773292094e+01,5.934453043116e-01,3.198878948226e+02,-3.211403335529e+00,4.092972212858e+00,4.092972212858e+03,1.675242153523e+01,6.050133112205e+02
1.487437058681e-01,3.525016920825e+01,5.937185293407e-01,3.197108731974e+02,-3.267587405657e+00,4.089401993696e+00,4.089401993696e+03,1.672320866605e+01,6.059279492242e+02
1.487983508740e-01,3.528262042594e+01,5.939917543699e-01,3.195307801570e+02,-3.323816445705e+00,4.085806145610e+00,4.085806145610e+03,1.669381185950e+01,6.068409858649e+02
1.488529958798e-01,3.531508657401e+01,5.942649793990e-01,3.193476132593e+02,-3.380089893520e+00,4.082184659319e+00,4.082184659319e+03,1.666423159278e+01,6.077524111044e+02
1.489076408856e-01,3.534756765246e+01,5.945382044281e-01,3.191613700931e+02,-3.436407184793e+00,4.078537525822e+00,4.078537525822e+03,1.663446834954e+01,6.086622149306e+02
1.489622858915e-01,3.538006366130e+01,5.948114294573e-01,3.189720482780e+02,-3.492767753049e+00,4.074864736397e+00,4.074864736397e+03,1.660452261993e+01,6.095703873583e+02
1.490169308973e-01,3.541257460053e+01,5.950846544864e-01,3.187796454647e+02,-3.549171029653e+00,4.071166282602e+00,4.071166282602e+03,1.657439490060e+01,6.104769184289e+02
1.490715759031e-01,3.544510047013e+01,5.953578795156e-01,3.185841593348e+02,-3.605616443817e+00,4.067442156279e+00,4.067442156279e+03,1.654408569467e+01,6.113817982115e+02
1.491262209089e-01,3.547764127012e+01,5.956311045447e-01,3.183855876015e+02,-3.662103422595e+00,4.063692349548e+00,4.063692349548e+03,1.651359551178e+01,6.122850168026e+02
1.491808659148e-01,3.551019700049e+01,5.959043295739e-01,3.181839280091e+02,-3.718631390886e+00,4.059916854817e+00,4.059916854817e+03,1.648292486803e+01,6.131865643269e+02
1.492355109206e-01,3.554276766125e+01,5.961775546030e-01,3.179791783334e+02,-3.775199771440e+00,4.056115664775e+00,4.056115664775e+03,1.645207428604e+01,6.140864309373e+02
1.492901559264e-01,3.557535325238e+01,5.964507796322e-01,3.177713363820e+02,-3.831807984860e+00,4.052288772398e+00,4.052288772398e+03,1.642104429490e+01,6.149846068155e+02
1.493448009323e-01,3.560795377391e+01,5.967240046613e-01,3.175603999941e+02,-3.888455449595e+00,4.048436170947e+00,4.048436170947e+03,1.638983543023e+01,6.158810821725e+02
1.493994459381e-01,3.564056922581e+01,5.969972296905e-01,3.173463670406e+02,-3.945141581961e+00,4.044557853970e+00,4.044557853970e+03,1.635844823411e+01,6.167758472483e+02
1.494540909439e-01,3.567319960810e+01,5.972704547196e-01,3.171292354246e+02,-4.001865796119e+00,4.040653815304e+00,4.040653815304e+03,1.632688325513e+01,6.176688923132e+02
1.495087359498e-01,3.570584492077e+01,5.975436797488e-01,3.169090030811e+02,-4.058627504100e+00,4.036724049073e+00,4.036724049073e+03,1.629514104836e+01,6.185602076673e+02
1.495633809556e-01,3.573850516383e+01,5.978169047779e-01,3.166856679773e+02,-4.115426115795e+00,4.032768549692e+00,4.032768549692e+03,1.626322217539e+01,6.194497836414e+02
1.496180259614e-01,3.577118033726e+01,5.980901298071e-01,3.164592281129e+02,-4.172261038953e+00,4.028787311866e+00,4.028787311866e+03,1.623112720426e+01,6.203376105971e+02
1.496726709672e-01,3.580387044109e+01,5.983633548362e-01,3.162296815197e+02,-4.229131679201e+00,4.024780330593e+00,4.024780330593e+03,1.619885670953e+01,6.212236789271e+02
1.497273159731e-01,3.583657547529e+01,5.986365798654e-01,3.159970262624e+02,-4.286037440034e+00,4.020747601160e+00,4.020747601160e+03,1.616641127223e+01,6.221079790558e+02
1.497819609789e-01,3.586929543988e+01,5.989098048945e-01,3.157612604379e+02,-4.342977722812e+00,4.016689119150e+00,4.016689119150e+03,1.613379147990e+01,6.229905014397e+02
1.498366059847e-01,3.590203033485e+01,5.991830299237e-01,3.155223821764e+02,-4.399951926777e+00,4.012604880439e+00,4.012604880439e+03,1.610099792653e+01,6.238712365672e+02
1.498912509906e-01,3.593478016021e+01,5.994562549528e-01,3.152803896406e+02,-4.456959449049e+00,4.008494881200e+00,4.008494881200e+03,1.606803121261e+01,6.247501749596e+02
1.499458959964e-01,3.596754491594e+01,5.997294799820e-01,3.150352810263e+02,-4.513999684624e+00,4.004359117899e+00,4.004359117899e+03,1.603489194510e+01,6.256273071712e+02
1.500005410022e-01,3.600032460206e+01,6.000027050111e-01,3.147870545624e+02,-4.571072026391e+00,4.000197587300e+00,4.000197587300e+03,1.600158073744e+01,6.265026237894e+02
1.500551860081e-01,3.603311921857e+01,6.002759300403e-01,3.145357085112e+02,-4.628175865111e+00,3.996010286466e+00,3.996010286466e+03,1.596809820954e+01,6.273761154356e+02
1.501098310139e-01,3.606592876546e+01,6.005491550694e-01,3.142812411681e+02,-4.685310589446e+00,3.991797212756e+00,3.991797212756e+03,1.593444498777e+01,6.282477727651e+02
1.501644760197e-01,3.609875324273e+01,6.008223800986e-01,3.140236508623e+02,-4.742475585949e+00,3.987558363832e+00,3.987558363832e+03,1.590062170496e+01,6.291175864676e+02
1.502191210255e-01,3.613159265038e+01,6.010956051277e-01,3.137629359561e+02,-4.799670239061e+00,3.983293737652e+00,3.983293737652e+03,1.586662900042e+01,6.299855472676e+02
1.502737660314e-01,3.616444698842e+01,6.013688301568e-01,3.134990948459e+02,-4.856893931127e+00,3.979003332479e+00,3.979003332479e+03,1.583246751988e+01,6.308516459247e+02
1.503284110372e-01,3.619731625684e+01,6.016420551860e-01,3.132321259617e+02,-4.914146042393e+00,3.974687146875e+00,3.974687146875e+03,1.579813791554e+01,6.317158732339e+02
1.503830560430e-01,3.623020045565e+01,6.019152802151e-01,3.129620277676e+02,-4.971425951005e+00,3.970345179709e+00,3.970345179709e+03,1.576364084604e+01,6.325782200261e+02
1.504377010489e-01,3.626309958484e+01,6.021885052443e-01,3.126887987616e+02,-5.028733033020e+00,3.965977430150e+00,3.965977430150e+03,1.572897697646e+01,6.334386771684e+02
1.504923460547e-01,3.629601364441e+01,6.024617302734e-01,3.124124374758e+02,-5.086066662410e+00,3.961583897672e+00,3.961583897672e+03,1.569414697830e+01,6.342972355642e+02
1.505469910605e-01,3.632894263436e+01,6.027349553026e-01,3.121329424767e+02,-5.143426211049e+00,3.957164582058e+00,3.957164582058e+03,1.565915152949e+01,6.351538861541e+02
1.506016360663e-01,3.636188655470e+01,6.030081803317e-01,3.118503123652e+02,-5.200811048741e+00,3.952719483394e+00,3.952719483394e+03,1.562399131440e+01,6.360086199156e+02
1.506562810722e-01,3.639484540542e+01,6.032814053609e-01,3.115645457766e+02,-5.258220543198e+00,3.948248602074e+00,3.948248602074e+03,1.558866702378e+01,6.368614278640e+02
1.507109260780e-01,3.642781918652e+01,6.035546303900e-01,3.112756413807e+02,-5.315654060071e+00,3.943751938801e+00,3.943751938801e+03,1.555317935480e+01,6.377123010525e+02
1.507655710838e-01,3.646080789801e+01,6.038278554192e-01,3.109835978824e+02,-5.373110962927e+00,3.939229494587e+00,3.939229494587e+03,1.551752901103e+01,6.385612305724e+02
1.508202160897e-01,3.649381153988e+01,6.041010804483e-01,3.106884140210e+02,-5.430590613263e+00,3.934681270754e+00,3.934681270754e+03,1.548171670242e+01,6.394082075537e+02
1.508748610955e-01,3.652683011214e+01,6.043743054775e-01,3.103900885709e+02,-5.488092370521e+00,3.930107268933e+00,3.930107268933e+03,1.544574314532e+01,6.402532231656e+02
1.509295061013e-01,3.655986361478e+01,6.046475305066e-01,3.100886203418e+02,-5.545615592074e+00,3.925507491068e+00,3.925507491068e+03,1.540960906243e+01,6.410962686162e+02
1.509841511072e-01,3.659291204780e+01,6.049207555358e-01,3.097840081782e+02,-5.603159633234e+00,3.920881939417e+00,3.920881939417e+03,1.537331518285e+01,6.419373351536e+02
1.510387961130e-01,3.662597541120e+01,6.051939805649e-01,3.094762509601e+02,-5.660723847266e+00,3.916230616548e+00,3.916230616548e+03,1.533686224199e+01,6.427764140658e+02
1.510934411188e-01,3.665905370499e+01,6.054672055941e-01,3.091653476029e+02,-5.718307585380e+00,3.911553525346e+00,3.911553525346e+03,1.530025098165e+01,6.436134966812e+02
1.511480861246e-01,3.669214692916e+01,6.057404306232e-01,3.088512970575e+02,-5.775910196737e+00,3.906850669009e+00,3.906850669009e+03,1.526348214993e+01,6.444485743688e+02
1.512027311305e-01,3.672525508371e+01,6.060136556524e-01,3.085340983102e+02,-5.833531028463e+00,3.902122051052e+00,3.902122051052e+03,1.522655650130e+01,6.452816385387e+02
1.512573761363e-01,3.675837816865e+01,6.062868806815e-01,3.082137503834e+02,-5.891169425632e+00,3.897367675306e+00,3.897367675306e+03,1.518947479652e+01,6.461126806425e+02
1.513120211421e-01,3.679151618397e+01,6.065601057107e-01,3.078902523350e+02,-5.948824731295e+00,3.892587545920e+00,3.892587545920e+03,1.515223780265e+01,6.469416921734e+02
1.513666661480e-01,3.682466912968e+01,6.068333307398e-01,3.075636032591e+02,-6.006496286468e+00,3.887781667361e+00,3.887781667361e+03,1.511484629307e+01,6.477686646668e+02
1.514213111538e-01,3.685783700576e+01,6.071065557690e-01,3.072338022858e+02,-6.064183430136e+00,3.882950044416e+00,3.882950044416e+03,1.507730104743e+01,6.485935897005e+02
1.514759561596e-01,3.689101981224e+01,6.073797807981e-01,3.069008485813e+02,-6.121885499263e+00,3.878092682191e+00,3.878092682191e+03,1.503960285166e+01,6.494164588951e+02
1.515306011655e-01,3.692421754909e+01,6.076530058273e-01,3.065647413482e+02,-6.179601828799e+00,3.873209586112e+00,3.873209586112e+03,1.500175249795e+01,6.502372639142e+02
1.515852461713e-01,3.695743021633e+01,6.079262308564e-01,3.062254798254e+02,-6.237331751671e+00,3.868300761931e+00,3.868300761931e+03,1.496375078475e+01,6.510559964650e+02
1.516398911771e-01,3.699065781395e+01,6.081994558855e-01,3.058830632884e+02,-6.295074598803e+00,3.863366215716e+00,3.863366215716e+03,1.492559851674e+01,6.518726482984e+02
1.516945361829e-01,3.702390034195e+01,6.084726809147e-01,3.055374910491e+02,-6.352829699110e+00,3.858405953864e+00,3.858405953864e+03,1.488729650481e+01,6.526872112095e+02
1.517491811888e-01,3.705715780034e+01,6.087459059438e-01,3.051887624565e+02,-6.410596379501e+00,3.853419983092e+00,3.853419983092e+03,1.484884556609e+01,6.534996770379e+02
1.518038261946e-01,3.709043018911e+01,6.090191309730e-01,3.048368768961e+02,-6.468373964898e+00,3.848408310445e+00,3.848408310445e+03,1.481024652391e+01,6.543100376680e+02
1.518584712004e-01,3.712371750826e+01,6.092923560021e-01,3.044818337904e+02,-6.526161778218e+00,3.843370943293e+00,3.843370943293e+03,1.477150020775e+01,6.551182850293e+02
1.519131162063e-01,3.715701975780e+01,6.095655810313e-01,3.041236325992e+02,-6.583959140398e+00,3.838307889331e+00,3.838307889331e+03,1.473260745330e+01,6.559244110969e+02
1.519677612121e-01,3.719033693772e+01,6.098388060604e-01,3.037622728192e+02,-6.641765370392e+00,3.833219156582e+00,3.833219156582e+03,1.469356910239e+01,6.567284078916e+02
1.520224062179e-01,3.722366904803e+01,6.101120310896e-01,3.033977539845e+02,-6.699579785168e+00,3.828104753399e+00,3.828104753399e+03,1.465438600300e+01,6.575302674805e+02
1.520770512237e-01,3.725701608871e+01,6.103852561187e-01,3.030300756664e+02,-6.757401699724e+00,3.822964688462e+00,3.822964688462e+03,1.461505900923e+01,6.583299819772e+02
1.521316962296e-01,3.729037805978e+01,6.106584811479e-01,3.026592374739e+02,-6.815230427091e+00,3.817798970781e+00,3.817798970781e+03,1.457558898130e+01,6.591275435420e+02
1.521863412354e-01,3.732375496124e+01,6.109317061770e-01,3.022852390535e+02,-6.873065278328e+00,3.812607609698e+00,3.812607609698e+03,1.453597678553e+01,6.599229443825e+02
1.522409862412e-01,3.735714679307e+01,6.112049312062e-01,3.019080800895e+02,-6.930905562538e+00,3.807390614885e+00,3.807390614885e+03,1.449622329431e+01,6.607161767538e+02
1.522956312471e-01,3.739055355529e+01,6.114781562353e-01,3.015277603038e+02,-6.988750586873e+00,3.802147996345e+00,3.802147996345e+03,1.445632938611e+01,6.615072329588e+02
1.523502762529e-01,3.742397524790e+01,6.117513812645e-01,3.011442794564e+02,-7.046599656527e+00,3.796879764418e+00,3.796879764418e+03,1.441629594545e+01,6.622961053486e+02
1.524049212587e-01,3.745741187089e+01,6.120246062936e-01,3.007576373452e+02,-7.104452074753e+00,3.791585929774e+00,3.791585929774e+03,1.437612386286e+01,6.630827863227e+02
1.524595662646e-01,3.749086342426e+01,6.122978313228e-01,3.003678338063e+02,-7.162307142860e+00,3.786266503419e+00,3.786266503419e+03,1.433581403491e+01,6.638672683296e+02
1.525142112704e-01,3.752432990801e+01,6.125710563519e-01,2.999748687140e+02,-7.220164160230e+00,3.780921496693e+00,3.780921496693e+03,1.429536736416e+01,6.646495438668e+02
1.525688562762e-01,3.755781132215e+01,6.128442813811e-01,2.995787419811e+02,-7.278022424309e+00,3.775550921275e+00,3.775550921275e+03,1.425478475914e+01,6.654296054815e+02
1.526235012820e-01,3.759130766667e+01,6.131175064102e-01,2.991794535584e+02,-7.335881230616e+00,3.770154789177e+00,3.770154789177e+03,1.421406713436e+01,6.662074457703e+02
1.526781462879e-01,3.762481894157e+01,6.133907314394e-01,2.987770034358e+02,-7.393739872754e+00,3.764733112753e+00,3.764733112753e+03,1.417321541026e+01,6.669830573804e+02
1.527327912937e-01,3.765834514686e+01,6.136639564685e-01,2.983713916415e+02,-7.451597642415e+00,3.759285904691e+00,3.759285904691e+03,1.413223051321e+01,6.677564330091e+02
1.527874362995e-01,3.769188628253e+01,6.139371814977e-01,2.979626182426e+02,-7.509453829379e+00,3.753813178021e+00,3.753813178021e+03,1.409111337548e+01,6.685275654048e+02
1.528420813054e-01,3.772544234858e+01,6.142104065268e-01,2.975506833450e+02,-7.567307721519e+00,3.748314946112e+00,3.748314946112e+03,1.404986493525e+01,6.692964473667e+02
1.528967263112e-01,3.775901334502e+01,6.144836315559e-01,2.971355870935e+02,-7.625158604816e+00,3.742791222674e+00,3.742791222674e+03,1.400848613653e+01,6.700630717456e+02
1.529513713170e-01,3.779259927184e+01,6.147568565851e-01,2.967173296721e+02,-7.683005763353e+00,3.737242021759e+00,3.737242021759e+03,1.396697792920e+01,6.708274314441e+02
1.530060163228e-01,3.782620012904e+01,6.150300816142e-01,2.962959113040e+02,-7.740848479334e+00,3.731667357759e+00,3.731667357759e+03,1.392534126896e+01,6.715895194167e+02
1.530606613287e-01,3.785981591663e+01,6.153033066434e-01,2.958713322516e+02,-7.798686033075e+00,3.726067245411e+00,3.726067245411e+03,1.388357711733e+01,6.723493286704e+02
1.531153063345e-01,3.789344663460e+01,6.155765316725e-01,2.954435928166e+02,-7.856517703019e+00,3.720441699796e+00,3.720441699796e+03,1.384168644158e+01,6.731068522648e+02
1.531699513403e-01,3.792709228295e+01,6.158497567017e-01,2.950126933402e+02,-7.914342765739e+00,3.714790736338e+00,3.714790736338e+03,1.379967021478e+01,6.738620833126e+02
1.532245963462e-01,3.796075286169e+01,6.161229817308e-01,2.945786342034e+02,-7.972160495944e+00,3.709114370806e+00,3.709114370806e+03,1.375752941572e+01,6.746150149798e+02
1.532792413520e-01,3.799442837081e+01,6.163962067600e-01,2.941414158267e+02,-8.029970166485e+00,3.703412619316e+00,3.703412619316e+03,1.371526502891e+01,6.753656404861e+02
1.533338863578e-01,3.802811881031e+01,6.166694317891e-01,2.937010386703e+02,-8.087771048363e+00,3.697685498331e+00,3.697685498331e+03,1.367287804457e+01,6.761139531051e+02
1.533885313637e-01,3.806182418020e+01,6.169426568183e-01,2.932575032345e+02,-8.145562410730e+00,3.691933024661e+00,3.691933024661e+03,1.363036945858e+01,6.768599461646e+02
1.534431763695e-01,3.809554448047e+01,6.172158818474e-01,2.928108100595e+02,-8.203343520896e+00,3.686155215462e+00,3.686155215462e+03,1.358774027248e+01,6.776036130470e+02
1.534978213753e-01,3.812927971112e+01,6.174891068766e-01,2.923609597255e+02,-8.261113644345e+00,3.680352088243e+00,3.680352088243e+03,1.354499149343e+01,6.783449471898e+02
1.535524663811e-01,3.816302987216e+01,6.177623319057e-01,2.919079528530e+02,-8.318872044723e+00,3.674523660858e+00,3.674523660858e+03,1.350212413421e+01,6.790839420853e+02
1.536071113870e-01,3.819679496358e+01,6.180355569349e-01,2.914517901027e+02,-8.376617983860e+00,3.668669951516e+00,3.668669951516e+03,1.345913921315e+01,6.798205912817e+02
1.536617563928e-01,3.823057498538e+01,6.183087819640e-01,2.909924721758e+02,-8.434350721770e+00,3.662790978772e+00,3.662790978772e+03,1.341603775417e+01,6.805548883828e+02
1.537164013986e-01,3.826436993757e+01,6.185820069932e-01,2.905299998140e+02,-8.492069516659e+00,3.656886761537e+00,3.656886761537e+03,1.337282078670e+01,6.812868270483e+02
1.537710464045e-01,3.829817982014e+01,6.188552320223e-01,2.900643737993e+02,-8.549773624929e+00,3.650957319072e+00,3.650957319072e+03,1.332948934568e+01,6.820164009948e+02
1.538256914103e-01,3.833200463309e+01,6.191284570515e-01,2.895955949548e+02,-8.607462301178e+00,3.645002670992e+00,3.645002670992e+03,1.328604447154e+01,6.827436039951e+02
1.538803364161e-01,3.836584437643e+01,6.194016820806e-01,2.891236641441e+02,-8.665134798225e+00,3.639022837265e+00,3.639022837265e+03,1.324248721013e+01,6.834684298793e+02
1.539349814220e-01,3.839969905015e+01,6.196749071098e-01,2.886485822717e+02,-8.722790367106e+00,3.633017838214e+00,3.633017838214e+03,1.319881861278e+01,6.841908725347e+02
1.539896264278e-01,3.843356865425e+01,6.199481321389e-01,2.881703502832e+02,-8.780428257071e+00,3.626987694519e+00,3.626987694519e+03,1.315503973619e+01,6.849109259062e+02
1.540442714336e-01,3.846745318874e+01,6.202213571681e-01,2.876889691651e+02,-8.838047715601e+00,3.620932427213e+00,3.620932427213e+03,1.311115164244e+01,6.856285839967e+02
1.540989164394e-01,3.850135265361e+01,6.204945821972e-01,2.872044399453e+02,-8.895647988424e+00,3.614852057686e+00,3.614852057686e+03,1.306715539896e+01,6.863438408672e+02
1.541535614453e-01,3.853526704886e+01,6.207678072264e-01,2.867167636927e+02,-8.953228319498e+00,3.608746607688e+00,3.608746607688e+03,1.302305207850e+01,6.870566906370e+02
1.542082064511e-01,3.856919637450e+01,6.210410322555e-01,2.862259415179e+02,-9.010787951038e+00,3.602616099324e+00,3.602616099324e+03,1.297884275911e+01,6.877671274845e+02
1.542628514569e-01,3.860314063052e+01,6.213142572846e-01,2.857319745725e+02,-9.068326123517e+00,3.596460555058e+00,3.596460555058e+03,1.293452852409e+01,6.884751456469e+02
1.543174964628e-01,3.863709981692e+01,6.215874823138e-01,2.852348640501e+02,-9.125842075668e+00,3.590279997715e+00,3.590279997715e+03,1.289011046200e+01,6.891807394209e+02
1.543721414686e-01,3.867107393371e+01,6.218607073429e-01,2.847346111857e+02,-9.183335044496e+00,3.584074450479e+00,3.584074450479e+03,1.284558966658e+01,6.898839031627e+02
1.544267864744e-01,3.870506298088e+01,6.221339323721e-01,2.842312172560e+02,-9.240804265278e+00,3.577843936895e+00,3.577843936895e+03,1.280096723677e+01,6.905846312884e+02
1.544814314802e-01,3.873906695843e+01,6.224071574012e-01,2.837246835798e+02,-9.298248971591e+00,3.571588480867e+00,3.571588480867e+03,1.275624427666e+01,6.912829182745e+02
1.545360764861e-01,3.877308586637e+01,6.226803824304e-01,2.832150115175e+02,-9.355668395290e+00,3.565308106664e+00,3.565308106664e+03,1.271142189545e+01,6.919787586577e+02
1.545907214919e-01,3.880711970468e+01,6.229536074595e-01,2.827022024718e+02,-9.413061766529e+00,3.559002838917e+00,3.559002838917e+03,1.266650120742e+01,6.926721470357e+02
1.546453664977e-01,3.884116847339e+01,6.232268324887e-01,2.821862578873e+02,-9.470428313779e+00,3.552672702620e+00,3.552672702620e+03,1.262148333194e+01,6.933630780670e+02
1.547000115036e-01,3.887523217247e+01,6.235000575178e-01,2.816671792509e+02,-9.527767263819e+00,3.546317723129e+00,3.546317723129e+03,1.257636939338e+01,6.940515464715e+02
1.547546565094e-01,3.890931080194e+01,6.237732825470e-01,2.811449680919e+02,-9.585077841741e+00,3.539937926167e+00,3.539937926167e+03,1.253116052111e+01,6.947375470308e+02
1.548093015152e-01,3.894340436180e+01,6.240465075761e-01,2.806196259819e+02,-9.642359270980e+00,3.533533337821e+00,3.533533337821e+03,1.248585784950e+01,6.954210745881e+02
1.548639465211e-01,3.897751285203e+01,6.243197326053e-01,2.800911545348e+02,-9.699610773297e+00,3.527103984546e+00,3.527103984546e+03,1.244046251780e+01,6.961021240490e+02
1.549185915269e-01,3.901163627265e+01,6.245929576344e-01,2.795595554074e+02,-9.756831568801e+00,3.520649893159e+00,3.520649893159e+03,1.239497567020e+01,6.967806903813e+02
1.549732365327e-01,3.904577462365e+01,6.248661826636e-01,2.790248302989e+02,-9.814020875950e+00,3.514171090848e+00,3.514171090848e+03,1.234939845575e+01,6.974567686155e+02
1.550278815385e-01,3.907992790504e+01,6.251394076927e-01,2.784869809514e+02,-9.871177911557e+00,3.507667605168e+00,3.507667605168e+03,1.230373202834e+01,6.981303538450e+02
1.550825265444e-01,3.911409611681e+01,6.254126327219e-01,2.779460091498e+02,-9.928301890812e+00,3.501139464041e+00,3.501139464041e+03,1.225797754666e+01,6.988014412264e+02
1.551371715502e-01,3.914827925896e+01,6.256858577510e-01,2.774019167220e+02,-9.985392027269e+00,3.494586695758e+00,3.494586695758e+03,1.221213617417e+01,6.994700259799e+02
1.551918165560e-01,3.918247733150e+01,6.259590827802e-01,2.768547055388e+02,-1.004244753287e+01,3.488009328981e+00,3.488009328981e+03,1.216620907906e+01,7.001361033891e+02
1.552464615619e-01,3.921669033442e+01,6.262323078093e-01,2.763043775140e+02,-1.009946761794e+01,3.481407392742e+00,3.481407392742e+03,1.212019743424e+01,7.007996688019e+02
1.553011065677e-01,3.925091826772e+01,6.265055328385e-01,2.757509346050e+02,-1.015645149121e+01,3.474780916442e+00,3.474780916442e+03,1.207410241727e+01,7.014607176301e+02
1.553557515735e-01,3.928516113141e+01,6.267787578676e-01,2.751943788122e+02,-1.021339835982e+01,3.468129929855e+00,3.468129929855e+03,1.202792521035e+01,7.021192453502e+02
1.554103965794e-01,3.931941892548e+01,6.270519828968e-01,2.746347121792e+02,-1.027030742930e+01,3.461454463126e+00,3.461454463126e+03,1.198166700029e+01,7.027752475034e+02
1.554650415852e-01,3.935369164993e+01,6.273252079259e-01,2.740719367935e+02,-1.032717790364e+01,3.454754546773e+00,3.454754546773e+03,1.193532897845e+01,7.034287196957e+02
1.555196865910e-01,3.938797930476e+01,6.275984329551e-01,2.735060547857e+02,-1.038400898522e+01,3.448030211687e+00,3.448030211687e+03,1.188891234071e+01,7.040796575986e+02
1.555743315968e-01,3.942228188998e+01,6.278716579842e-01,2.729370683304e+02,-1.044079987489e+01,3.441281489133e+00,3.441281489133e+03,1.184241828745e+01,7.047280569488e+02
1.556289766027e-01,3.945659940559e+01,6.281448830133e-01,2.723649796457e+02,-1.049754977193e+01,3.434508410750e+00,3.434508410750e+03,1.179584802352e+01,7.053739135490e+02
1.556836216085e-01,3.949093185157e+01,6.284181080425e-01,2.717897909934e+02,-1.055425787408e+01,3.427711008552e+00,3.427711008552e+03,1.174920275815e+01,7.060172232676e+02
1.557382666143e-01,3.952527922794e+01,6.286913330716e-01,2.712115046795e+02,-1.061092337754e+01,3.420889314928e+00,3.420889314928e+03,1.170248370499e+01,7.066579820394e+02
1.557929116202e-01,3.955964153469e+01,6.289645581008e-01,2.706301230538e+02,-1.066754547699e+01,3.414043362643e+00,3.414043362643e+03,1.165569208200e+01,7.072961858654e+02
1.558475566260e-01,3.959401877183e+01,6.292377831299e-01,2.700456485100e+02,-1.072412336559e+01,3.407173184838e+00,3.407173184838e+03,1.160882911148e+01,7.079318308135e+02
1.559022016318e-01,3.962841093935e+01,6.295110081591e-01,2.694580834861e+02,-1.078065623497e+01,3.400278815034e+00,3.400278815034e+03,1.156189601997e+01,7.085649130185e+02
1.559568466376e-01,3.966281803725e+01,6.297842331882e-01,2.688674304644e+02,-1.083714327528e+01,3.393360287126e+00,3.393360287126e+03,1.151489403824e+01,7.091954286821e+02
1.560114916435e-01,3.969724006553e+01,6.300574582174e-01,2.682736919712e+02,-1.089358367517e+01,3.386417635389e+00,3.386417635389e+03,1.146782440127e+01,7.098233740737e+02
1.560661366493e-01,3.973167702420e+01,6.303306832465e-01,2.676768705775e+02,-1.094997662179e+01,3.379450894476e+00,3.379450894476e+03,1.142068834817e+01,7.104487455300e+02
1.561207816551e-01,3.976612891326e+01,6.306039082757e-01,2.670769688986e+02,-1.100632130085e+01,3.372460099420e+00,3.372460099420e+03,1.137348712218e+01,7.110715394557e+02
1.561754266610e-01,3.980059573269e+01,6.308771333048e-01,2.664739895942e+02,-1.106261689655e+01,3.365445285633e+00,3.365445285633e+03,1.132622197059e+01,7.116917523236e+02
1.562300716668e-01,3.983507748251e+01,6.311503583340e-01,2.658679353690e+02,-1.111886259166e+01,3.358406488909e+00,3.358406488909e+03,1.127889414475e+01,7.123093806745e+02
1.562847166726e-01,3.986957416271e+01,6.314235833631e-01,2.652588089719e+02,-1.117505756749e+01,3.351343745421e+00,3.351343745421e+03,1.123150489997e+01,7.129244211180e+02
1.563393616785e-01,3.990408577330e+01,6.316968083923e-01,2.646466131971e+02,-1.123120100391e+01,3.344257091723e+00,3.344257091723e+03,1.118405549554e+01,7.135368703323e+02
1.563940066843e-01,3.993861231427e+01,6.319700334214e-01,2.640313508833e+02,-1.128729207936e+01,3.337146564753e+00,3.337146564753e+03,1.113654719464e+01,7.141467250643e+02
1.564486516901e-01,3.997315378562e+01,6.322432584506e-01,2.634130249142e+02,-1.134332997087e+01,3.330012201830e+00,3.330012201830e+03,1.108898126434e+01,7.147539821304e+02
1.565032966959e-01,4.000771018735e+01,6.325164834797e-01,2.627916382185e+02,-1.139931385403e+01,3.322854040656e+00,3.322854040656e+03,1.104135897550e+01,7.153586384161e+02
1.565579417018e-01,4.004228151947e+01,6.327897085089e-01,2.621671937701e+02,-1.145524290306e+01,3.315672119316e+00,3.315672119316e+03,1.099368160281e+01,7.159606908766e+02
