time_s,position_m,motion_velocity_m_per_s,source_charge_C,short_circuit_current_A
0.37229642471699,0.0978311970878591,-0.147268561211853,6.39484344957879e-07,-9.40687823401526e-07
0.372351069722819,0.0978231421312815,-0.147541786241001,6.39432829947171e-07,-9.4475476833354e-07
0.372405714728649,0.0978150722443206,-0.147815011270149,6.3938109225097e-07,-9.48838083018823e-07
0.372460359734478,0.0978069874269764,-0.148088236299297,6.39329130973237e-07,-9.52937822923164e-07
0.372515004740308,0.0977988876792488,-0.148361461328445,6.39276945214897e-07,-9.57054043602974e-07
0.372569649746138,0.097790773001138,-0.148634686357593,6.39224534073837e-07,-9.6118680070447e-07
0.372624294751967,0.0977826433926439,-0.148907911386741,6.39171896644902e-07,-9.65336149962791e-07
0.372678939757797,0.0977744988537664,-0.149181136415889,6.39119032019888e-07,-9.69502147201141e-07
0.372733584763626,0.0977663393845056,-0.149454361445037,6.39065939287538e-07,-9.7368484832989e-07
0.372788229769456,0.0977581649848616,-0.149727586474185,6.39012617533539e-07,-9.77884309345702e-07
0.372842874775286,0.0977499756548342,-0.150000811503332,6.38959065840514e-07,-9.82100586330608e-07
0.372897519781115,0.0977417713944235,-0.150274036532481,6.3890528328802e-07,-9.86333735451097e-07
0.372952164786945,0.0977335522036295,-0.150547261561629,6.38851268952541e-07,-9.90583812957163e-07
0.373006809792774,0.0977253180824521,-0.150820486590776,6.38797021907488e-07,-9.94850875181378e-07
0.373061454798604,0.0977170690308915,-0.151093711619925,6.38742541223187e-07,-9.99134978537929e-07
0.373116099804434,0.0977088050489476,-0.151366936649072,6.38687825966884e-07,-1.00343617952162e-06
0.373170744810263,0.0977005261366203,-0.15164016167822,6.38632875202732e-07,-1.00775453470691e-06
0.373225389816093,0.0976922322939098,-0.151913386707368,6.38577687991793e-07,-1.01209010074692e-06
0.373280034821922,0.0976839235208159,-0.152186611736516,6.38522263392028e-07,-1.01644293437237e-06
0.373334679827752,0.0976755998173387,-0.152459836765664,6.38466600458299e-07,-1.02081309239062e-06
0.373389324833581,0.0976672611834782,-0.152733061794812,6.38410698242359e-07,-1.02520063168455e-06
0.373443969839411,0.0976589076192344,-0.15300628682396,6.38354555792853e-07,-1.02960560921158e-06
0.373498614845241,0.0976505391246073,-0.153279511853108,6.38298172155309e-07,-1.03402808200253e-06
0.37355325985107,0.0976421556995969,-0.153552736882256,6.3824154637214e-07,-1.0384681071606e-06
0.3736079048569,0.0976337573442031,-0.153825961911404,6.38184677482633e-07,-1.04292574186021e-06
0.373662549862729,0.0976253440584261,-0.154099186940552,6.38127564522952e-07,-1.04740104334594e-06
0.373717194868559,0.0976169158422657,-0.1543724119697,6.38070206526128e-07,-1.05189406893137e-06
0.373771839874389,0.0976084726957221,-0.154645636998848,6.38012602522059e-07,-1.05640487599794e-06
0.373826484880218,0.0976000146187951,-0.154918862027996,6.37954751537509e-07,-1.06093352199381e-06
0.373881129886048,0.0975915416114848,-0.155192087057144,6.37896652596095e-07,-1.06548006443267e-06
0.373935774891877,0.0975830536737912,-0.155465312086291,6.37838304718295e-07,-1.07004456089257e-06
0.373990419897707,0.0975745508057143,-0.15573853711544,6.37779706921436e-07,-1.07462706901469e-06
0.374045064903537,0.0975660330072541,-0.156011762144587,6.37720858219693e-07,-1.07922764650215e-06
0.374099709909366,0.0975575002784105,-0.156284987173735,6.37661757624088e-07,-1.08384635111878e-06
0.374154354915196,0.0975489526191837,-0.156558212202883,6.37602404142484e-07,-1.08848324068787e-06
0.374208999921025,0.0975403900295736,-0.156831437232031,6.37542796779583e-07,-1.09313837309086e-06
0.374263644926855,0.0975318125095801,-0.157104662261179,6.37482934536921e-07,-1.09781180626615e-06
0.374318289932684,0.0975232200592033,-0.157377887290327,6.37422816412869e-07,-1.10250359820771e-06
0.374372934938514,0.0975146126784432,-0.157651112319475,6.37362441402625e-07,-1.10721380696386e-06
0.374427579944344,0.0975059903672998,-0.157924337348623,6.37301808498216e-07,-1.11194249063586e-06
0.374482224950173,0.0974973531257731,-0.158197562377771,6.3724091668849e-07,-1.11668970737664e-06
0.374536869956003,0.0974887009538631,-0.158470787406919,6.37179764959117e-07,-1.12145551538939e-06
0.374591514961832,0.0974800338515698,-0.158744012436067,6.37118352292586e-07,-1.12623997292622e-06
0.374646159967662,0.0974713518188931,-0.159017237465215,6.370566776682e-07,-1.13104313828676e-06
0.374700804973492,0.0974626548558332,-0.159290462494363,6.36994740062077e-07,-1.13586506981673e-06
0.374755449979321,0.0974539429623899,-0.159563687523511,6.36932538447143e-07,-1.14070582590656e-06
0.374810094985151,0.0974452161385634,-0.159836912552659,6.36870071793133e-07,-1.14556546498989e-06
0.37486473999098,0.0974364743843535,-0.160110137581807,6.36807339066589e-07,-1.1504440455422e-06
0.37491938499681,0.0974277176997603,-0.160383362610954,6.36744339230855e-07,-1.15534162607922e-06
0.37497403000264,0.0974189460847838,-0.160656587640102,6.36681071246078e-07,-1.16025826515556e-06
0.375028675008469,0.097410159539424,-0.16092981266925,6.36617534069201e-07,-1.16519402136312e-06
0.375083320014299,0.0974013580636809,-0.161203037698398,6.36553726653968e-07,-1.17014895332959e-06
0.375137965020128,0.0973925416575545,-0.161476262727546,6.36489647950916e-07,-1.17512311971691e-06
0.375192610025958,0.0973837103210447,-0.161749487756694,6.36425296907377e-07,-1.1801165792197e-06
0.375247255031787,0.0973748640541517,-0.162022712785842,6.36360672467473e-07,-1.1851293905637e-06
0.375301900037617,0.0973660028568753,-0.16229593781499,6.36295773572118e-07,-1.19016161250417e-06
0.375356545043447,0.0973571267292156,-0.162569162844138,6.36230599159014e-07,-1.19521330382424e-06
0.375411190049276,0.0973482356711726,-0.162842387873286,6.36165148162649e-07,-1.20028452333334e-06
0.375465835055106,0.0973393296827463,-0.163115612902434,6.36099419514298e-07,-1.20537532986552e-06
0.375520480060935,0.0973304087639367,-0.163388837931582,6.3603341214202e-07,-1.21048578227776e-06
0.375575125066765,0.0973214729147438,-0.16366206296073,6.35967124970657e-07,-1.21561593944832e-06
0.375629770072595,0.0973125221351676,-0.163935287989878,6.35900556921832e-07,-1.22076586027502e-06
0.375684415078424,0.097303556425208,-0.164208513019026,6.35833706913952e-07,-1.22593560367354e-06
0.375739060084254,0.0972945757848652,-0.164481738048173,6.35766573862201e-07,-1.23112522857562e-06
0.375793705090083,0.0972855802141391,-0.164754963077322,6.35699156678544e-07,-1.23633479392739e-06
0.375848350095913,0.0972765697130296,-0.165028188106469,6.35631454271724e-07,-1.2415643586875e-06
0.375902995101743,0.0972675442815368,-0.165301413135617,6.35563465547262e-07,-1.24681398182538e-06
