time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
1.685870063917e-03,0.000000000000e+00,0.000000000000e+00,1.529196875278e-16,9.729750092639e-14,1.116161479840e-18,1.352950317556e-15,1.352950317556e-06,1.830474561775e-21,9.967078393810e-25
1.746079709057e-03,0.000000000000e+00,0.000000000000e+00,1.587928247451e-16,9.779207994196e-14,1.199175683404e-18,1.404554841997e-15,1.404554841997e-06,1.972774304176e-21,1.111203971680e-24
1.806289354197e-03,0.000000000000e+00,0.000000000000e+00,1.646958160737e-16,9.828917298230e-14,1.285304151628e-18,1.456397685565e-15,1.456397685565e-06,2.121094218520e-21,1.234449157180e-24
1.866498999337e-03,0.000000000000e+00,0.000000000000e+00,1.706288132668e-16,9.878879282660e-14,1.374561270477e-18,1.508480072550e-15,1.508480072550e-06,2.275512129280e-21,1.366808211191e-24
1.926708644477e-03,0.000000000000e+00,0.000000000000e+00,1.765919688491e-16,9.929095231899e-14,1.466961499821e-18,1.560803233453e-15,1.560803233453e-06,2.436106733557e-21,1.508650661074e-24
1.986918289617e-03,0.000000000000e+00,0.000000000000e+00,1.825854361205e-16,9.979566436892e-14,1.562519373804e-18,1.613368405027e-15,1.613368405027e-06,2.602957610338e-21,1.660350799065e-24
2.047127934757e-03,0.000000000000e+00,0.000000000000e+00,1.886093691603e-16,1.003029419514e-13,1.661249501224e-18,1.666176830302e-15,1.666176830302e-06,2.776145229836e-21,1.822287735654e-24
2.107337579897e-03,0.000000000000e+00,0.000000000000e+00,1.946639228308e-16,1.008127981075e-13,1.763166565911e-18,1.719229758622e-15,1.719229758622e-06,2.955750962931e-21,1.994845453527e-24
2.167547225036e-03,0.000000000000e+00,0.000000000000e+00,2.007492527816e-16,1.013252459445e-13,1.868285327108e-18,1.772528445673e-15,1.772528445673e-06,3.141857090720e-21,2.178412862083e-24
2.227756870176e-03,0.000000000000e+00,0.000000000000e+00,2.068655154536e-16,1.018402986363e-13,1.976620619857e-18,1.826074153517e-15,1.826074153517e-06,3.334546814144e-21,2.373383852530e-24
2.287966515316e-03,0.000000000000e+00,0.000000000000e+00,2.130128680826e-16,1.023579694238e-13,2.088187355377e-18,1.879868150626e-15,1.879868150626e-06,3.533904263739e-21,2.580157353560e-24
2.348176160456e-03,0.000000000000e+00,0.000000000000e+00,2.191914687040e-16,1.028782716152e-13,2.203000521460e-18,1.933911711911e-15,1.933911711911e-06,3.740014509468e-21,2.799137387616e-24
2.408385805596e-03,0.000000000000e+00,0.000000000000e+00,2.254014761563e-16,1.034012185863e-13,2.321075182851e-18,1.988206118758e-15,1.988206118758e-06,3.952963570668e-21,3.030733127753e-24
2.468595450736e-03,0.000000000000e+00,0.000000000000e+00,2.316430500856e-16,1.039268237810e-13,2.442426481644e-18,2.042752659059e-15,2.042752659059e-06,4.172838426093e-21,3.275358955104e-24
2.528805095876e-03,0.000000000000e+00,0.000000000000e+00,2.379163509492e-16,1.044551007114e-13,2.567069637673e-18,2.097552627246e-15,2.097552627246e-06,4.399727024066e-21,3.533434516950e-24
2.589014741016e-03,0.000000000000e+00,0.000000000000e+00,2.442215400203e-16,1.049860629584e-13,2.695019948909e-18,2.152607324323e-15,2.152607324323e-06,4.633718292729e-21,3.805384785408e-24
2.649224386156e-03,0.000000000000e+00,0.000000000000e+00,2.505587793918e-16,1.055197241719e-13,2.826292791853e-18,2.207918057902e-15,2.207918057902e-06,4.874902150408e-21,4.091640116733e-24
2.709434031296e-03,0.000000000000e+00,0.000000000000e+00,2.569282319806e-16,1.060560980711e-13,2.960903621936e-18,2.263486142233e-15,2.263486142233e-06,5.123369516082e-21,4.392636311259e-24
2.769643676435e-03,0.000000000000e+00,0.000000000000e+00,2.633300615315e-16,1.065951984451e-13,3.098867973924e-18,2.319312898242e-15,2.319312898242e-06,5.379212319953e-21,4.708814673960e-24
2.829853321575e-03,0.000000000000e+00,0.000000000000e+00,2.697644326218e-16,1.071370391529e-13,3.240201462313e-18,2.375399653561e-15,2.375399653561e-06,5.642523514138e-21,5.040622075658e-24
2.890062966715e-03,0.000000000000e+00,0.000000000000e+00,2.762315106655e-16,1.076816341242e-13,3.384919781741e-18,2.431747742564e-15,2.431747742564e-06,5.913397083464e-21,5.388511014881e-24
2.950272611855e-03,0.000000000000e+00,0.000000000000e+00,2.827314619173e-16,1.082289973592e-13,3.533038707391e-18,2.488358506401e-15,2.488358506401e-06,6.191928056376e-21,5.752939680367e-24
3.010482256995e-03,0.000000000000e+00,0.000000000000e+00,2.892644534769e-16,1.087791429294e-13,3.684574095402e-18,2.545233293032e-15,2.545233293032e-06,6.478212515958e-21,6.134372014234e-24
3.070691902135e-03,0.000000000000e+00,0.000000000000e+00,2.958306532936e-16,1.093320849780e-13,3.839541883280e-18,2.602373457263e-15,2.602373457263e-06,6.772347611068e-21,6.533277775811e-24
3.130901547275e-03,0.000000000000e+00,0.000000000000e+00,3.024302301702e-16,1.098878377198e-13,3.997958090308e-18,2.659780360780e-15,2.659780360780e-06,7.074431567591e-21,6.950132606149e-24
3.191111192415e-03,0.000000000000e+00,0.000000000000e+00,3.090633537677e-16,1.104464154422e-13,4.159838817966e-18,2.717455372183e-15,2.717455372183e-06,7.384563699804e-21,7.385418093214e-24
3.251320837555e-03,0.000000000000e+00,0.000000000000e+00,3.157301946095e-16,1.110078325047e-13,4.325200250344e-18,2.775399867021e-15,2.775399867021e-06,7.702844421862e-21,7.839621837757e-24
3.311530482695e-03,0.000000000000e+00,0.000000000000e+00,3.224309240858e-16,1.115721033404e-13,4.494058654567e-18,2.833615227831e-15,2.833615227831e-06,8.029375259398e-21,8.313237519893e-24
3.371740127834e-03,0.000000000000e+00,0.000000000000e+00,3.291657144579e-16,1.121392424553e-13,4.666430381210e-18,2.892102844169e-15,2.892102844169e-06,8.364258861253e-21,8.806764966372e-24
3.431949772974e-03,0.000000000000e+00,0.000000000000e+00,3.359347388627e-16,1.127092644295e-13,4.842331864727e-18,2.950864112648e-15,2.950864112648e-06,8.707599011316e-21,9.320710218565e-24
3.492159418114e-03,0.000000000000e+00,0.000000000000e+00,3.427381713175e-16,1.132821839168e-13,5.021779623875e-18,3.009900436973e-15,3.009900436973e-06,9.059500640493e-21,9.855585601165e-24
3.552369063254e-03,0.000000000000e+00,0.000000000000e+00,3.495761867239e-16,1.138580156458e-13,5.204790262141e-18,3.069213227978e-15,3.069213227978e-06,9.420069838798e-21,1.041190979161e-23
3.612578708394e-03,0.000000000000e+00,0.000000000000e+00,3.564489608724e-16,1.144367744200e-13,5.391380468174e-18,3.128803903662e-15,3.128803903662e-06,9.789413867569e-21,1.099020789025e-23
3.672788353534e-03,0.000000000000e+00,0.000000000000e+00,3.633566704475e-16,1.150184751179e-13,5.581567016219e-18,3.188673889223e-15,3.188673889223e-06,1.016764117181e-20,1.159101149123e-23
3.732997998674e-03,0.000000000000e+00,0.000000000000e+00,3.702994930315e-16,1.156031326937e-13,5.775366766546e-18,3.248824617099e-15,3.248824617099e-06,1.055486139267e-20,1.221485875414e-23
3.793207643814e-03,0.000000000000e+00,0.000000000000e+00,3.772776071094e-16,1.161907621779e-13,5.972796665893e-18,3.309257527002e-15,3.309257527002e-06,1.095118538002e-20,1.286229447642e-23
3.853417288954e-03,0.000000000000e+00,0.000000000000e+00,3.842911920736e-16,1.167813786769e-13,6.173873747903e-18,3.369974065955e-15,3.369974065955e-06,1.135672520521e-20,1.353387016649e-23
3.913626934094e-03,0.000000000000e+00,0.000000000000e+00,3.913404282282e-16,1.173749973744e-13,6.378615133563e-18,3.430975688331e-15,3.430975688331e-06,1.177159417392e-20,1.423014411774e-23
3.973836579233e-03,0.000000000000e+00,0.000000000000e+00,3.984254967941e-16,1.179716335310e-13,6.587038031651e-18,3.492263855886e-15,3.492263855886e-06,1.219590683913e-20,1.495168148318e-23
4.034046224373e-03,0.000000000000e+00,0.000000000000e+00,4.055465799130e-16,1.185713024848e-13,6.799159739180e-18,3.553840037803e-15,3.553840037803e-06,1.262977901429e-20,1.569905435098e-23
4.094255869513e-03,0.000000000000e+00,0.000000000000e+00,4.127038606528e-16,1.191740196520e-13,7.014997641846e-18,3.615705710724e-15,3.615705710724e-06,1.307332778656e-20,1.647284182071e-23
4.154465514653e-03,0.000000000000e+00,0.000000000000e+00,4.198975230117e-16,1.197798005273e-13,7.234569214481e-18,3.677862358791e-15,3.677862358791e-06,1.352667153021e-20,1.727363008051e-23
4.214675159793e-03,0.000000000000e+00,0.000000000000e+00,4.271277519233e-16,1.203886606838e-13,7.457892021500e-18,3.740311473684e-15,3.740311473684e-06,1.398992992018e-20,1.810201248490e-23
4.274884804933e-03,0.000000000000e+00,0.000000000000e+00,4.343947332614e-16,1.210006157742e-13,7.684983717364e-18,3.803054554658e-15,3.803054554658e-06,1.446322394571e-20,1.895858963359e-23
4.335094450073e-03,0.000000000000e+00,0.000000000000e+00,4.416986538443e-16,1.216156815303e-13,7.915862047029e-18,3.866093108583e-15,3.866093108583e-06,1.494667592423e-20,1.984396945097e-23
4.395304095213e-03,0.000000000000e+00,0.000000000000e+00,4.490397014402e-16,1.222338737642e-13,8.150544846410e-18,3.929428649979e-15,3.929428649979e-06,1.544040951528e-20,2.075876726654e-23
4.455513740353e-03,0.000000000000e+00,0.000000000000e+00,4.564180647716e-16,1.228552083684e-13,8.389050042845e-18,3.993062701062e-15,3.993062701062e-06,1.594454973461e-20,2.170360589613e-23
4.515723385493e-03,0.000000000000e+00,0.000000000000e+00,4.638339335205e-16,1.234797013158e-13,8.631395655555e-18,4.056996791775e-15,4.056996791775e-06,1.645922296847e-20,2.267911572395e-23
4.575933030632e-03,0.000000000000e+00,0.000000000000e+00,4.712874983327e-16,1.241073686610e-13,8.877599796111e-18,4.121232459835e-15,4.121232459835e-06,1.698455698800e-20,2.368593478561e-23
4.636142675772e-03,0.000000000000e+00,0.000000000000e+00,4.787789508236e-16,1.247382265398e-13,9.127680668906e-18,4.185771250766e-15,4.185771250766e-06,1.752068096374e-20,2.472470885188e-23
4.696352320912e-03,0.000000000000e+00,0.000000000000e+00,4.863084835821e-16,1.253722911703e-13,9.381656571626e-18,4.250614717942e-15,4.250614717942e-06,1.806772548038e-20,2.579609151343e-23
4.756561966052e-03,0.000000000000e+00,0.000000000000e+00,4.938762901765e-16,1.260095788528e-13,9.639545895720e-18,4.315764422626e-15,4.315764422626e-06,1.862582255161e-20,2.690074426639e-23
4.816771611192e-03,0.000000000000e+00,0.000000000000e+00,5.014825651587e-16,1.266501059706e-13,9.901367126879e-18,4.381221934012e-15,4.381221934012e-06,1.919510563507e-20,2.803933659888e-23
4.876981256332e-03,0.000000000000e+00,0.000000000000e+00,5.091275040697e-16,1.272938889903e-13,1.016713884552e-17,4.446988829263e-15,4.446988829263e-06,1.977570964759e-20,2.921254607837e-23
4.937190901472e-03,0.000000000000e+00,0.000000000000e+00,5.168113034444e-16,1.279409444622e-13,1.043687972725e-17,4.513066693550e-15,4.513066693550e-06,2.036777098043e-20,3.042105844002e-23
4.997400546612e-03,0.000000000000e+00,0.000000000000e+00,5.245341608169e-16,1.285912890206e-13,1.071060854337e-17,4.579457120098e-15,4.579457120098e-06,2.097142751482e-20,3.166556767590e-23
5.057610191752e-03,0.000000000000e+00,0.000000000000e+00,5.322962747251e-16,1.292449393845e-13,1.098834416136e-17,4.646161710223e-15,4.646161710223e-06,2.158681863754e-20,3.294677612521e-23
5.117819836892e-03,0.000000000000e+00,0.000000000000e+00,5.400978447164e-16,1.299019123577e-13,1.127010554533e-17,4.713182073373e-15,4.713182073373e-06,2.221408525676e-20,3.426539456535e-23
5.178029482032e-03,0.000000000000e+00,0.000000000000e+00,5.479390713523e-16,1.305622248297e-13,1.155591175658e-17,4.780519827171e-15,4.780519827171e-06,2.285336981798e-20,3.562214230405e-23
5.238239127171e-03,0.000000000000e+00,0.000000000000e+00,5.558201562138e-16,1.312258937756e-13,1.184578195402e-17,4.848176597457e-15,4.848176597457e-06,2.350481632013e-20,3.701774727241e-23
5.298448772311e-03,0.000000000000e+00,0.000000000000e+00,5.637413019067e-16,1.318929362570e-13,1.213973539473e-17,4.916154018327e-15,4.916154018327e-06,2.416857033191e-20,3.845294611887e-23
5.358658417451e-03,0.000000000000e+00,0.000000000000e+00,5.717027120667e-16,1.325633694219e-13,1.243779143439e-17,4.984453732178e-15,4.984453732178e-06,2.484477900822e-20,3.992848430432e-23
5.418868062591e-03,0.000000000000e+00,0.000000000000e+00,5.797045913644e-16,1.332372105058e-13,1.273996952786e-17,5.053077389748e-15,5.053077389748e-06,2.553359110678e-20,4.144511619799e-23
5.479077707731e-03,0.000000000000e+00,0.000000000000e+00,5.877471455110e-16,1.339144768317e-13,1.304628922961e-17,5.122026650159e-15,5.122026650159e-06,2.623515700493e-20,4.300360517457e-23
5.539287352871e-03,0.000000000000e+00,0.000000000000e+00,5.958305812631e-16,1.345951858106e-13,1.335677019428e-17,5.191303180960e-15,5.191303180960e-06,2.694962871665e-20,4.460472371213e-23
5.599496998011e-03,0.000000000000e+00,0.000000000000e+00,6.039551064286e-16,1.352793549420e-13,1.367143217716e-17,5.260908658172e-15,5.260908658172e-06,2.767715990963e-20,4.624925349130e-23
5.659706643151e-03,0.000000000000e+00,0.000000000000e+00,6.121209298715e-16,1.359670018145e-13,1.399029503471e-17,5.330844766326e-15,5.330844766326e-06,2.841790592266e-20,4.793798549523e-23
5.719916288291e-03,0.000000000000e+00,0.000000000000e+00,6.203282615176e-16,1.366581441059e-13,1.431337872507e-17,5.401113198509e-15,5.401113198509e-06,2.917202378311e-20,4.967172011083e-23
5.780125933431e-03,0.000000000000e+00,0.000000000000e+00,6.285773123596e-16,1.373527995841e-13,1.464070330858e-17,5.471715656411e-15,5.471715656411e-06,2.993967222461e-20,5.145126723096e-23
5.840335578570e-03,0.000000000000e+00,0.000000000000e+00,6.368682944629e-16,1.380509861070e-13,1.497228894830e-17,5.542653850360e-15,5.542653850360e-06,3.072101170491e-20,5.327744635763e-23
5.900545223710e-03,0.000000000000e+00,0.000000000000e+00,6.452014209708e-16,1.387527216235e-13,1.530815591053e-17,5.613929499376e-15,5.613929499376e-06,3.151620442396e-20,5.515108670643e-23
5.960754868850e-03,0.000000000000e+00,0.000000000000e+00,6.535769061101e-16,1.394580241737e-13,1.564832456534e-17,5.685544331207e-15,5.685544331207e-06,3.232541434212e-20,5.707302731196e-23
6.020964513990e-03,0.000000000000e+00,0.000000000000e+00,6.619949651964e-16,1.401669118894e-13,1.599281538707e-17,5.757500082379e-15,5.757500082379e-06,3.314880719860e-20,5.904411713435e-23
6.081174159130e-03,0.000000000000e+00,0.000000000000e+00,6.704558146400e-16,1.408794029945e-13,1.634164895490e-17,5.829798498238e-15,5.829798498238e-06,3.398655053006e-20,6.106521516694e-23
6.141383804270e-03,0.000000000000e+00,0.000000000000e+00,6.789596719509e-16,1.415955158057e-13,1.669484595337e-17,5.902441332994e-15,5.902441332994e-06,3.483881368943e-20,6.313719054508e-23
6.201593449410e-03,0.000000000000e+00,0.000000000000e+00,6.875067557451e-16,1.423152687326e-13,1.705242717289e-17,5.975430349768e-15,5.975430349768e-06,3.570576786492e-20,6.526092265605e-23
6.261803094550e-03,0.000000000000e+00,0.000000000000e+00,6.960972857497e-16,1.430386802785e-13,1.741441351030e-17,6.048767320637e-15,6.048767320637e-06,3.658758609920e-20,6.743730125013e-23
6.322012739690e-03,0.000000000000e+00,0.000000000000e+00,7.047314828088e-16,1.437657690408e-13,1.778082596942e-17,6.122454026678e-15,6.122454026678e-06,3.748444330878e-20,6.966722655285e-23
6.382222384830e-03,0.000000000000e+00,0.000000000000e+00,7.134095688888e-16,1.444965537112e-13,1.815168566157e-17,6.196492258016e-15,6.196492258016e-06,3.839651630365e-20,7.195160937842e-23
6.442432029969e-03,0.000000000000e+00,0.000000000000e+00,7.221317670848e-16,1.452310530767e-13,1.852701380613e-17,6.270883813869e-15,6.270883813869e-06,3.932398380704e-20,7.429137124430e-23
6.502641675109e-03,0.000000000000e+00,0.000000000000e+00,7.308983016256e-16,1.459692860196e-13,1.890683173108e-17,6.345630502593e-15,6.345630502593e-06,4.026702647544e-20,7.668744448702e-23
6.562851320249e-03,0.000000000000e+00,0.000000000000e+00,7.397093978799e-16,1.467112715183e-13,1.929116087356e-17,6.420734141729e-15,6.420734141729e-06,4.122582691877e-20,7.914077237917e-23
6.623060965389e-03,0.000000000000e+00,0.000000000000e+00,7.485652823621e-16,1.474570286476e-13,1.968002278042e-17,6.496196558053e-15,6.496196558053e-06,4.220056972086e-20,8.165230924766e-23
6.683270610529e-03,0.000000000000e+00,0.000000000000e+00,7.574661827379e-16,1.482065765793e-13,2.007343910879e-17,6.572019587618e-15,6.572019587618e-06,4.319144146003e-20,8.422302059315e-23
6.743480255669e-03,0.000000000000e+00,0.000000000000e+00,7.664123278301e-16,1.489599345826e-13,2.047143162662e-17,6.648205075802e-15,6.648205075802e-06,4.419863072992e-20,8.685388321080e-23
6.803689900809e-03,0.000000000000e+00,0.000000000000e+00,7.754039476250e-16,1.497171220247e-13,2.087402221324e-17,6.724754877360e-15,6.724754877360e-06,4.522232816058e-20,8.954588531223e-23
6.863899545949e-03,0.000000000000e+00,0.000000000000e+00,7.844412732777e-16,1.504781583712e-13,2.128123285997e-17,6.801670856467e-15,6.801670856467e-06,4.626272643971e-20,9.230002664878e-23
6.924109191089e-03,0.000000000000e+00,0.000000000000e+00,7.935245371183e-16,1.512430631868e-13,2.169308567061e-17,6.878954886766e-15,6.878954886766e-06,4.732002033416e-20,9.511731863601e-23
6.984318836229e-03,0.000000000000e+00,0.000000000000e+00,8.026539726579e-16,1.520118561354e-13,2.210960286211e-17,6.956608851420e-15,6.956608851420e-06,4.839440671165e-20,9.799878447961e-23
7.044528481368e-03,0.000000000000e+00,0.000000000000e+00,8.118298145947e-16,1.527845569810e-13,2.253080676504e-17,7.034634643154e-15,7.034634643154e-06,4.948608456267e-20,1.009454593025e-22
7.104738126508e-03,0.000000000000e+00,0.000000000000e+00,8.210522988198e-16,1.535611855881e-13,2.295671982427e-17,7.113034164313e-15,7.113034164313e-06,5.059525502268e-20,1.039583902733e-22
7.164947771648e-03,0.000000000000e+00,0.000000000000e+00,8.303216624234e-16,1.543417619220e-13,2.338736459946e-17,7.191809326899e-15,7.191809326899e-06,5.172212139447e-20,1.070386367361e-22
7.225157416788e-03,0.000000000000e+00,0.000000000000e+00,8.396381437008e-16,1.551263060498e-13,2.382276376571e-17,7.270962052631e-15,7.270962052631e-06,5.286688917080e-20,1.101872703420e-22
7.285367061928e-03,0.000000000000e+00,0.000000000000e+00,8.490019821585e-16,1.559148381402e-13,2.426294011411e-17,7.350494272989e-15,7.350494272989e-06,5.402976605724e-20,1.134053751809e-22
7.345576707068e-03,0.000000000000e+00,0.000000000000e+00,8.584134185209e-16,1.567073784648e-13,2.470791655233e-17,7.430407929262e-15,7.430407929262e-06,5.521096199524e-20,1.166940479164e-22
7.405786352208e-03,0.000000000000e+00,0.000000000000e+00,8.678726947354e-16,1.575039473979e-13,2.515771610524e-17,7.510704972603e-15,7.510704972603e-06,5.641068918548e-20,1.200543979201e-22
7.465995997348e-03,0.000000000000e+00,0.000000000000e+00,8.773800539798e-16,1.583045654177e-13,2.561236191547e-17,7.591387364075e-15,7.591387364075e-06,5.762916211144e-20,1.234875474093e-22
7.526205642488e-03,0.000000000000e+00,0.000000000000e+00,8.869357406677e-16,1.591092531063e-13,2.607187724404e-17,7.672457074705e-15,7.672457074705e-06,5.886659756318e-20,1.269946315845e-22
7.586415287628e-03,0.000000000000e+00,0.000000000000e+00,8.965400004553e-16,1.599180311503e-13,2.653628547092e-17,7.753916085528e-15,7.753916085528e-06,6.012321466141e-20,1.305767987691e-22
7.646624932767e-03,0.000000000000e+00,0.000000000000e+00,9.061930802472e-16,1.607309203418e-13,2.700561009570e-17,7.835766387647e-15,7.835766387647e-06,6.139923488178e-20,1.342352105509e-22
7.706834577907e-03,0.000000000000e+00,0.000000000000e+00,9.158952282033e-16,1.615479415783e-13,2.747987473812e-17,7.918009982277e-15,7.918009982277e-06,6.269488207943e-20,1.379710419240e-22
7.767044223047e-03,0.000000000000e+00,0.000000000000e+00,9.256466937450e-16,1.623691158637e-13,2.795910313875e-17,8.000648880799e-15,8.000648880799e-06,6.401038251383e-20,1.417854814332e-22
7.827253868187e-03,0.000000000000e+00,0.000000000000e+00,9.354477275613e-16,1.631944643085e-13,2.844331915954e-17,8.083685104814e-15,8.083685104814e-06,6.534596487378e-20,1.456797313196e-22
7.887463513327e-03,0.000000000000e+00,0.000000000000e+00,9.452985816157e-16,1.640240081306e-13,2.893254678450e-17,8.167120686188e-15,8.167120686188e-06,6.670186030276e-20,1.496550076673e-22
7.947673158467e-03,0.000000000000e+00,0.000000000000e+00,9.551995091524e-16,1.648577686557e-13,2.942681012026e-17,8.250957667114e-15,8.250957667114e-06,6.807830242450e-20,1.537125405522e-22
8.007882803607e-03,0.000000000000e+00,0.000000000000e+00,9.651507647027e-16,1.656957673181e-13,2.992613339676e-17,8.335198100155e-15,8.335198100155e-06,6.947552736883e-20,1.578535741919e-22
8.068092448747e-03,0.000000000000e+00,0.000000000000e+00,9.751526040921e-16,1.665380256608e-13,3.043054096779e-17,8.419844048303e-15,8.419844048303e-06,7.089377379775e-20,1.620793670978e-22
8.128302093887e-03,0.000000000000e+00,0.000000000000e+00,9.852052844462e-16,1.673845653364e-13,3.094005731170e-17,8.504897585030e-15,8.504897585030e-06,7.233328293186e-20,1.663911922279e-22
8.188511739027e-03,0.000000000000e+00,0.000000000000e+00,9.953090641976e-16,1.682354081077e-13,3.145470703200e-17,8.590360794341e-15,8.590360794341e-06,7.379429857696e-20,1.707903371418e-22
8.248721384166e-03,0.000000000000e+00,0.000000000000e+00,1.005464203093e-15,1.690905758478e-13,3.197451485798e-17,8.676235770827e-15,8.676235770827e-06,7.527706715098e-20,1.752781041573e-22
