time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
3.837160684766e-01,9.988785065254e-02,-2.995320983901e-02,8.378266677816e-07,-6.789472355877e-07,6.803734583436e-07,1.403303172563e-06,1.403303172563e+03,1.969259794124e-03,1.482626604253e-03
3.837762781217e-01,9.988603993000e-02,-3.019404841957e-02,8.377856869017e-07,-6.823256898062e-07,6.804579170730e-07,1.402185190895e-06,1.402185190895e+03,1.966123309565e-03,1.482745078263e-03
3.838364877669e-01,9.988421470666e-02,-3.043488700013e-02,8.377445021478e-07,-6.857193753106e-07,6.805423084525e-07,1.401065992454e-06,1.401065992454e+03,1.962985915212e-03,1.482863363400e-03
3.838966974120e-01,9.988237498251e-02,-3.067572558069e-02,8.377031126007e-07,-6.891283570094e-07,6.806266324086e-07,1.399945569705e-06,1.399945569705e+03,1.959847598137e-03,1.482981459606e-03
3.839569070572e-01,9.988052075756e-02,-3.091656416125e-02,8.376615173376e-07,-6.925526999927e-07,6.807108888674e-07,1.398823915081e-06,1.398823915081e+03,1.956708345401e-03,1.483099366828e-03
3.840171167023e-01,9.987865203180e-02,-3.115740274181e-02,8.376197154317e-07,-6.959924695323e-07,6.807950777544e-07,1.397701020983e-06,1.397701020983e+03,1.953568144058e-03,1.483217085008e-03
3.840773263474e-01,9.987676880523e-02,-3.139824132237e-02,8.375777059520e-07,-6.994477310815e-07,6.808791989948e-07,1.396576879784e-06,1.396576879784e+03,1.950426981148e-03,1.483334614089e-03
3.841375359926e-01,9.987487107786e-02,-3.163907990293e-02,8.375354879640e-07,-7.029185502749e-07,6.809632525133e-07,1.395451483824e-06,1.395451483824e+03,1.947284843708e-03,1.483451954012e-03
3.841977456377e-01,9.987295884969e-02,-3.187991848349e-02,8.374930605287e-07,-7.064049929277e-07,6.810472382341e-07,1.394324825413e-06,1.394324825413e+03,1.944141718762e-03,1.483569104718e-03
3.842579552829e-01,9.987103212070e-02,-3.212075706405e-02,8.374504227037e-07,-7.099071250358e-07,6.811311560810e-07,1.393196896827e-06,1.393196896827e+03,1.940997593328e-03,1.483686066147e-03
