time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
6.316593871627e-01,7.392342462344e-03,-2.431845794839e-01,1.042275095233e-10,-8.826488103612e-09,1.551609486943e-07,-1.381944449036e-06,-1.381944449036e+03,1.909770460223e-03,8.872675217436e-04
6.317195968078e-01,7.377707655513e-03,-2.429437409033e-01,1.036974129355e-10,-8.781873034121e-09,1.550777644863e-07,-1.381207793511e-06,-1.381207793511e+03,1.907734968855e-03,8.873824470672e-04
6.317798064530e-01,7.363087349487e-03,-2.427029023228e-01,1.031699958198e-10,-8.737483356225e-09,1.549946246209e-07,-1.380471509308e-06,-1.380471509308e+03,1.905701588011e-03,8.874972498981e-04
6.318400160981e-01,7.348481544266e-03,-2.424620637422e-01,1.026452446398e-10,-8.693317932508e-09,1.549115290757e-07,-1.379735596350e-06,-1.379735596350e+03,1.903670315834e-03,8.876119303634e-04
6.319002257433e-01,7.333890239851e-03,-2.422212251616e-01,1.021231459271e-10,-8.649375631280e-09,1.548284778284e-07,-1.379000054556e-06,-1.379000054556e+03,1.901641150466e-03,8.877264885899e-04
6.319604353884e-01,7.319313436242e-03,-2.419803865811e-01,1.016036862817e-10,-8.605655326553e-09,1.547454708566e-07,-1.378264883849e-06,-1.378264883849e+03,1.899614090050e-03,8.878409247044e-04
6.320206450335e-01,7.304751133437e-03,-2.417395480005e-01,1.010868523709e-10,-8.562155898006e-09,1.546625081381e-07,-1.377530084146e-06,-1.377530084146e+03,1.897589132727e-03,8.879552388337e-04
6.320808546787e-01,7.290203331439e-03,-2.414987094200e-01,1.005726309293e-10,-8.518876230960e-09,1.545795896504e-07,-1.376795655367e-06,-1.376795655367e+03,1.895566276639e-03,8.880694311043e-04
6.321410643238e-01,7.275670030246e-03,-2.412578708394e-01,1.000610087587e-10,-8.475815216352e-09,1.544967153713e-07,-1.376061597432e-06,-1.376061597432e+03,1.893545519927e-03,8.881835016426e-04
6.322012739690e-01,7.261151229858e-03,-2.410170322588e-01,9.955197272716e-11,-8.432971750700e-09,1.544138852783e-07,-1.375327910258e-06,-1.375327910258e+03,1.891526860733e-03,8.882974505751e-04
6.322614836141e-01,7.246646930276e-03,-2.407761936783e-01,9.904550976928e-11,-8.390344736082e-09,1.543310993492e-07,-1.374594593762e-06,-1.374594593762e+03,1.889510297199e-03,8.884112780278e-04
6.323216932592e-01,7.232157131499e-03,-2.405353550977e-01,9.854160688550e-11,-8.347933080104e-09,1.542483575617e-07,-1.373861647861e-06,-1.373861647861e+03,1.887495827464e-03,8.885249841271e-04
6.323819029044e-01,7.217681833528e-03,-2.402945165172e-01,9.804025114186e-11,-8.305735695876e-09,1.541656598935e-07,-1.373129072472e-06,-1.373129072472e+03,1.885483449669e-03,8.886385689988e-04
6.324421125495e-01,7.203221036362e-03,-2.400536779366e-01,9.754142966969e-11,-8.263751501978e-09,1.540830063222e-07,-1.372396867512e-06,-1.372396867512e+03,1.883473161956e-03,8.887520327688e-04
6.325023221947e-01,7.188774740001e-03,-2.398128393561e-01,9.704512966528e-11,-8.221979422440e-09,1.540003968256e-07,-1.371665032894e-06,-1.371665032894e+03,1.881464962464e-03,8.888653755631e-04
