time_s,x_ball_m,charge_C,current_A,voltage_V,power_W,energy_J,voc_estimate_V,signed_coupling,abs_coupling
8.067669172932e-02,-7.932330827068e-03,-5.224353176817e-09,-2.924293217359e-07,-2.924293217359e+01,8.551490821094e-06,8.982561089357e-08,-1.026973897779e+03,5.716011806834e-02,5.716011806834e-02
8.345864661654e-02,-7.654135338346e-03,-6.078283293667e-09,-3.213185634386e-07,-3.213185634386e+01,1.032456192102e-05,1.160817744822e-07,-1.194834666538e+03,6.650304429275e-02,6.650304429275e-02
8.624060150376e-02,-7.375939849624e-03,-7.012140672641e-09,-3.496503589001e-07,-3.496503589001e+01,1.222553734790e-05,1.474484539164e-07,-1.378407085936e+03,7.672046188197e-02,7.672046188197e-02
8.902255639098e-02,-7.097744360902e-03,-8.023706343187e-09,-3.769621370909e-07,-3.769621370909e+01,1.421004528002e-05,1.842197530605e-07,-1.577254963248e+03,8.778809287960e-02,8.778809287960e-02
9.180451127820e-02,-6.819548872180e-03,-9.109523991793e-09,-4.028386102726e-07,-4.028386102726e+01,1.622789459264e-05,2.265582408533e-07,-1.790698875848e+03,9.966812144858e-02,9.966812144858e-02
9.458646616541e-02,-6.541353383459e-03,-1.026506402440e-08,-4.269330083675e-07,-4.269330083675e+01,1.822717936337e-05,2.744844715440e-07,-2.017848421671e+03,1.123109888929e-01,1.123109888929e-01
9.736842105263e-02,-6.263157894737e-03,-1.148494073008e-08,-4.489831317512e-07,-4.489831317512e+01,2.015858525971e-05,3.278782042904e-07,-2.257644908018e+03,1.256577696646e-01,1.256577696646e-01
1.001503759398e-01,-5.984962406015e-03,-1.276316565971e-08,-4.688207468840e-07,-4.688207468840e+01,2.197928927088e-05,3.864910372841e-07,-2.508911159321e+03,1.396429436035e-01,1.396429436035e-01
1.029323308271e-01,-5.706766917293e-03,-1.409341706612e-08,-4.863735354356e-07,-4.863735354356e+01,2.365592159722e-05,4.499685862360e-07,-2.770404482156e+03,1.541973439048e-01,1.541973439048e-01
1.057142857143e-01,-5.428571428571e-03,-1.546930412755e-08,-5.016596141723e-07,-5.016596141723e+01,2.516623684915e-05,5.178791073832e-07,-3.040868604804e+03,1.692510480129e-01,1.692510480129e-01
1.084962406015e-01,-5.150375939850e-03,-1.688460589686e-08,-5.147754658651e-07,-5.147754658651e+01,2.649937802566e-05,5.897448122842e-07,-3.319080648548e+03,1.847359919855e-01,1.847359919855e-01
1.112781954887e-01,-4.872180451128e-03,-1.833346837371e-08,-5.258788484771e-07,-5.258788484771e+01,2.765485632756e-05,6.650721307455e-07,-3.603889866999e+03,2.005881266783e-01,2.005881266783e-01
1.140601503759e-01,-4.593984962406e-03,-1.981054836207e-08,-5.351687773377e-07,-5.351687773377e+01,2.864056202372e-05,7.433777878507e-07,-3.894245924799e+03,2.167489917028e-01,2.167489917028e-01
1.168421052632e-01,-4.315789473684e-03,-2.131109916492e-08,-5.428649251832e-07,-5.428649251832e+01,2.947023269942e-05,8.242085925407e-07,-4.189215743006e+03,2.331666530200e-01,2.331666530200e-01
1.196240601504e-01,-4.037593984962e-03,-2.283099982549e-08,-5.491887196019e-07,-5.491887196019e+01,3.016082497380e-05,9.071540487027e-07,-4.487989247170e+03,2.497960228712e-01,2.497960228712e-01
1.224060150376e-01,-3.759398496241e-03,-2.436673564992e-08,-5.543480456069e-07,-5.543480456069e+01,3.073017556682e-05,9.918520569735e-07,-4.789875538581e+03,2.665986466746e-01,2.665986466746e-01
1.251879699248e-01,-3.481203007519e-03,-2.591534233489e-08,-5.585268392596e-07,-5.585268392596e+01,3.119522301733e-05,1.077988889591e-06,-5.094291911203e+03,2.835420917209e-01,2.835420917209e-01
1.279699248120e-01,-3.203007518797e-03,-2.747432859016e-08,-5.618800825201e-07,-5.618800825201e+01,3.157092271328e-05,1.165295182524e-06,-5.400748641248e+03,3.005991005797e-01,3.005991005798e-01
1.307518796992e-01,-2.924812030075e-03,-2.904159241808e-08,-5.645339004732e-07,-5.645339004732e+01,3.186985247835e-05,1.253539869821e-06,-5.708832529861e+03,3.177466751054e-01,3.177466751056e-01
1.335338345865e-01,-2.646616541353e-03,-3.061534427700e-08,-5.665897455053e-07,-5.665897455053e+01,3.210239397117e-05,1.342523821649e-06,-6.018191799037e+03,3.349652357620e-01,3.349652357624e-01
1.363157894737e-01,-2.368421052632e-03,-3.219404664119e-08,-5.681311387080e-07,-5.681311387080e+01,3.227729907697e-05,1.432074522505e-06,-6.328524210632e+03,3.522379603420e-01,3.522379603429e-01
1.390977443609e-01,-2.090225563910e-03,-3.377637467282e-08,-5.692312021011e-07,-5.692312021011e+01,3.240241614455e-05,1.522042547438e-06,-6.639569335494e+03,3.695503536756e-01,3.695503536776e-01
1.418796992481e-01,-1.812030075188e-03,-3.536119769048e-08,-5.699592840865e-07,-5.699592840865e+01,3.248535855163e-05,1.612299978406e-06,-6.951104910645e+03,3.868900448757e-01,3.868900448801e-01
1.446616541353e-01,-1.533834586466e-03,-3.694757670458e-08,-5.703853306017e-07,-5.703853306017e+01,3.253394253656e-05,1.702740359619e-06,-7.262946354807e+03,4.042467603731e-01,4.042467603824e-01
1.474436090226e-01,-1.255639097744e-03,-3.853477020661e-08,-5.705812136221e-07,-5.705812136221e+01,3.255629213385e-05,1.793279407845e-06,-7.574947906412e+03,4.216123872559e-01,4.216123872757e-01
1.502255639098e-01,-9.774436090226e-04,-4.012223909616e-08,-5.706188899543e-07,-5.706188899543e+01,3.256059175727e-05,1.883855524535e-06,-7.887003592147e+03,4.389810271786e-01,4.389810272198e-01
1.530075187970e-01,-6.992481203008e-04,-4.170964222590e-08,-5.705659038846e-07,-5.705659038846e+01,3.255454506756e-05,1.974429211096e-06,-8.199046351187e+03,4.563489476171e-01,4.563489477019e-01
1.557894736842e-01,-4.210526315789e-04,-4.329681630575e-08,-5.704792507201e-07,-5.704792507201e+01,3.254465755021e-05,2.064980733534e-06,-8.511044084890e+03,4.737143620002e-01,4.737143621727e-01
1.585714285714e-01,-1.428571428571e-04,-4.488373730510e-08,-5.703988953976e-07,-5.703988953976e+01,3.253548998708e-05,2.155505750786e-06,-8.822992069456e+03,4.910770074068e-01,4.910770077532e-01
1.613533834586e-01,1.353383458647e-04,-4.647046429518e-08,-5.703422452724e-07,-5.703422452724e+01,3.252902767424e-05,2.246009027232e-06,-9.134901916774e+03,5.084375301406e-01,5.084375308281e-01
1.641353383459e-01,4.135338345865e-04,-4.805707009834e-08,-5.703006146426e-07,-5.703006146426e+01,3.252427910617e-05,2.336496709595e-06,-9.446787941850e+03,5.257967269573e-01,5.257967283055e-01
1.669172932331e-01,6.917293233083e-04,-4.964356545936e-08,-5.702382465574e-07,-5.702382465574e+01,3.251716578369e-05,2.426967892337e-06,-9.758652256831e+03,5.431547154166e-01,5.431547180284e-01
1.696992481203e-01,9.699248120301e-04,-5.122982425212e-08,-5.700938710135e-07,-5.700938710135e+01,3.250070217672e-05,2.517406280102e-06,-1.007047006856e+04,5.605101155614e-01,5.605101205607e-01
1.724812030075e-01,1.248120300752e-03,-5.281551632063e-08,-5.697841959839e-07,-5.697841959839e+01,3.246540299930e-05,2.607772667000e-06,-1.038217647683e+04,5.778593151252e-01,5.778593245799e-01
1.752631578947e-01,1.526315789474e-03,-5.440005210947e-08,-5.692082674331e-07,-5.692082674331e+01,3.239980517142e-05,2.697998708441e-06,-1.069365559016e+04,5.951958637290e-01,5.951958813958e-01
1.780451127820e-01,1.804511278195e-03,-5.598253976349e-08,-5.682513934492e-07,-5.682513934492e+01,3.229096461570e-05,2.787982110025e-06,-1.100473209269e+04,6.125100035056e-01,6.125100361227e-01
1.808270676692e-01,2.082706766917e-03,-5.756175159182e-08,-5.667873629495e-07,-5.667873629495e+01,3.212479147993e-05,2.877582973767e-06,-1.131516465187e+04,6.297883021786e-01,6.297883616785e-01
1.836090225564e-01,2.360902255639e-03,-5.913609351224e-08,-5.646780072776e-07,-5.646780072776e+01,3.188612519030e-05,2.966620715000e-06,-1.162463991201e+04,6.470133187510e-01,6.470134259960e-01
1.863909774436e-01,2.639097744361e-03,-6.070356907592e-08,-5.617697067614e-07,-5.617697067614e+01,3.155852034348e-05,3.054870785855e-06,-1.193276542245e+04,6.641632098968e-01,6.641634008969e-01
1.891729323308e-01,2.917293233083e-03,-6.226172947467e-08,-5.578871419754e-07,-5.578871419754e+01,3.112380631815e-05,3.142060488354e-06,-1.223905981027e+04,6.812111829850e-01,6.812115191035e-01
1.919548872180e-01,3.195488721805e-03,-6.380760279819e-08,-5.528253092682e-07,-5.528253092682e+01,3.056158225675e-05,3.227863472462e-06,-1.254293887411e+04,6.981247220779e-01,6.981253065458e-01
1.947368421053e-01,3.473684210526e-03,-6.533759961646e-08,-5.463414313084e-07,-5.463414313084e+01,2.984889595641e-05,3.311893085014e-06,-1.284369702404e+04,7.148645548987e-01,7.148655591577e-01
1.975187969925e-01,3.751879699248e-03,-6.684739722803e-08,-5.381487786049e-07,-5.381487786049e+01,2.896041079139e-05,3.393695504175e-06,-1.314048452778e+04,7.313833863818e-01,7.313850915039e-01
2.003007518797e-01,4.030075187970e-03,-6.833181086584e-08,-5.279144932867e-07,-5.279144932867e+01,2.786937122221e-05,3.472744449081e-06,-1.343228219305e+04,7.476244895247e-01,7.476273503958e-01
2.030827067669e-01,4.308270676692e-03,-6.978466583729e-08,-5.152632359014e-07,-5.152632359014e+01,2.654962022716e-05,3.548440038691e-06,-1.371787623359e+04,7.635203064601e-01,7.635250497862e-01
2.058646616541e-01,4.586466165414e-03,-7.119868902048e-08,-4.997878779386e-07,-4.997878779386e+01,2.497879229343e-05,3.620114898212e-06,-1.399583694008e+04,7.789912613069e-01,7.789990330609e-01
2.086466165414e-01,4.864661654135e-03,-7.256544049650e-08,-4.810676074158e-07,-4.810676074158e+01,2.314260429047e-05,3.687050675415e-06,-1.426450524084e+04,7.939450121532e-01,7.939575960889e-01
2.114285714286e-01,5.142857142857e-03,-7.387530578355e-08,-4.586928136858e-07,-4.586928136858e+01,2.103990973270e-05,3.748507555823e-06,-1.452199117525e+04,8.082763660888e-01,8.082965026834e-01
2.142105263158e-01,5.421052631579e-03,-7.511756592603e-08,-4.322951066448e-07,-4.322951066448e+01,1.868790592290e-05,3.803768051284e-06,-1.476618767143e+04,8.218680460562e-01,8.218998908972e-01
2.169924812030e-01,5.699248120301e-03,-7.628055675285e-08,-4.015799453026e-07,-4.015799453026e+01,1.612664524692e-05,3.852194306671e-06,-1.499480185238e+04,8.345924333102e-01,8.346422056292e-01
2.197744360902e-01,5.977443609023e-03,-7.735192050892e-08,-3.663587262635e-07,-3.663587262635e+01,1.342187163094e-05,3.893295627140e-06,-1.520540450026e+04,8.463143205407e-01,8.463912062245e-01
2.225563909774e-01,6.255639097744e-03,-7.831894365086e-08,-3.265769066094e-07,-3.265769066094e+01,1.066524759305e-05,3.926800266662e-06,-1.539549645838e+04,8.568946077259e-01,8.570119963250e-01
2.253383458647e-01,6.533834586466e-03,-7.916896495171e-08,-2.823348562864e-07,-2.823348562864e+01,7.971297107427e-06,3.952723279967e-06,-1.556258885413e+04,8.661947672429e-01,8.663719185038e-01
2.281203007519e-01,6.812030075188e-03,-7.988982931741e-08,-2.338986512087e-07,-2.338986512087e+01,5.470857903724e-06,3.971421014381e-06,-1.570429230762e+04,8.740818091140e-01,8.743460601246e-01
2.309022556391e-01,7.090225563910e-03,-8.047035594339e-08,-1.816988806822e-07,-1.816988806822e+01,3.301448324118e-06,3.983623094473e-06,-1.581840895932e+04,8.804334031506e-01,8.808230405059e-01
2.336842105263e-01,7.368421052632e-03,-8.090078549564e-08,-1.263166614137e-07,-1.263166614137e+01,1.595589895069e-06,3.990434764176e-06,-1.590302037437e+04,8.851427716014e-01,8.857107016560e-01
2.364661654135e-01,7.646616541353e-03,-8.117317045051e-08,-6.845730599798e-08,-6.845730599798e+00,4.686402744501e-07,3.993306061780e-06,-1.595656427336e+04,8.881229598951e-01,8.889413112028e-01
2.392481203008e-01,7.924812030075e-03,-8.128167576962e-08,-8.913351855855e-09,-8.913351855855e-01,7.944784130627e-09,3.993968980847e-06,-1.597789363735e+04,8.893101263522e-01,8.904759084252e-01
2.420300751880e-01,8.203007518797e-03,-8.122276353602e-08,5.148021798970e-08,5.148021798970e+00,2.650212844267e-07,3.994348670491e-06,-1.596631300255e+04,8.886655623049e-01,8.903074803334e-01
2.448120300752e-01,8.481203007519e-03,-8.099524448155e-08,1.118948599406e-07,1.118948599406e+01,1.252045968112e-06,3.996458876820e-06,-1.592158858935e+04,8.861762558634e-01,8.884627387719e-01
2.475939849624e-01,8.759398496241e-03,-8.060019063109e-08,1.715572384088e-07,1.715572384088e+01,2.943188605045e-06,4.002294353482e-06,-1.584393113035e+04,8.818539361480e-01,8.850023728826e-01
2.503759398496e-01,9.037593984962e-03,-8.004071548590e-08,2.297935491013e-07,2.297935491013e+01,5.280507520856e-06,4.013733329296e-06,-1.573395266008e+04,8.757326682565e-01,8.800197634918e-01
2.531578947368e-01,9.315789473684e-03,-7.932164005714e-08,2.860653964513e-07,2.860653964513e+01,8.183341104683e-06,4.032461239038e-06,-1.559260086572e+04,8.678651993054e-01,8.736382559489e-01
2.559398496241e-01,9.593984962406e-03,-7.844907343045e-08,3.399939661249e-07,3.399939661249e+01,1.155958970013e-05,4.059923210458e-06,-1.542107663691e+04,8.583183693504e-01,8.660071851071e-01
2.587218045113e-01,9.872180451128e-03,-7.742994430577e-08,3.913703238080e-07,3.913703238080e+01,1.531707303576e-05,4.097308042083e-06,-1.522074197842e+04,8.471679859207e-01,8.572969217229e-01
2.615037593985e-01,1.015037593985e-02,-7.627152426039e-08,4.401510079731e-07,4.401510079731e+01,1.937329098197e-05,4.145561555943e-06,-1.499302629593e+04,8.344936079977e-01,8.476932574584e-01
2.642857142857e-01,1.042857142857e-02,-7.498098381028e-08,4.864395345049e-07,4.864395345049e+01,2.366234207293e-05,4.205423150793e-06,-1.473933912903e+04,8.203736888414e-01,8.373914631310e-01
2.670676691729e-01,1.070676691729e-02,-7.356501857969e-08,5.304558443370e-07,5.304558443370e+01,2.813834027913e-05,4.277476731509e-06,-1.446099666581e+04,8.048814858793e-01,8.265903426400e-01
2.698496240602e-01,1.098496240602e-02,-7.202957535307e-08,5.724969478718e-07,5.724969478718e+01,3.277527553225e-05,4.362206197111e-06,-1.415916789162e+04,7.880820634148e-01,8.154865672508e-01
2.726315789474e-01,1.126315789474e-02,-7.037969721559e-08,6.128929119069e-07,6.128929119069e+01,3.756377214658e-05,4.460046225837e-06,-1.383484414773e+04,7.700305982966e-01,8.042695185047e-01
2.754135338346e-01,1.154135338346e-02,-6.861949448982e-08,6.519627868779e-07,6.519627868779e+01,4.250554754735e-05,4.571420843457e-06,-1.348883341818e+04,7.507720619336e-01,7.931168015335e-01
2.781954887218e-01,1.181954887218e-02,-6.675223509311e-08,6.899750212529e-07,6.899750212529e+01,4.760655299529e-05,4.696764742708e-06,-1.312177809173e+04,7.303422089033e-01,7.821905231014e-01
2.809774436090e-01,1.209774436090e-02,-6.478053572496e-08,7.271163496690e-07,7.271163496690e+01,5.286981859560e-05,4.836525109206e-06,-1.273419254442e+04,7.087696687506e-01,7.716343685440e-01
2.837593984962e-01,1.237593984962e-02,-6.270662532804e-08,7.634721272182e-07,7.634721272182e+01,5.828896890392e-05,4.991144475277e-06,-1.232651492925e+04,6.860788285377e-01,7.615714651849e-01
2.865413533835e-01,1.265413533835e-02,-6.053264569382e-08,7.990197278743e-07,7.990197278743e+01,6.384325255324e-05,5.161027640462e-06,-1.189916626749e+04,6.622931217976e-01,7.521029901501e-01
2.893233082707e-01,1.293233082707e-02,-5.826095165415e-08,8.336350909252e-07,8.336350909252e+01,6.949474648218e-05,5.346497789496e-06,-1.145260945873e+04,6.374383129576e-01,7.433074678339e-01
2.921052631579e-01,1.321052631579e-02,-5.589437526311e-08,8.671109738458e-07,8.671109738458e+01,7.518814409638e-05,5.547748426767e-06,-1.098740121219e+04,6.115453877760e-01,7.352407035090e-01
2.948872180451e-01,1.348872180451e-02,-5.343642443125e-08,8.991841453330e-07,8.991841453330e+01,8.085321272182e-05,5.764798434371e-06,-1.050423109315e+04,5.846527266177e-01,7.279363092006e-01
2.976691729323e-01,1.376691729323e-02,-5.089139580787e-08,9.295677974783e-07,9.295677974783e+01,8.640962901087e-05,5.997457274375e-06,-1.000394371271e+04,5.568073395093e-01,7.214067891793e-01
3.004511278195e-01,1.404511278195e-02,-4.826439307686e-08,9.579849932516e-07,9.579849932516e+01,9.177352472952e-05,6.245306022059e-06,-9.487542324286e+03,5.280650663152e-01,7.156451586208e-01
3.032330827068e-01,1.432330827068e-02,-4.556125374016e-08,9.841990504827e-07,9.841990504827e+01,9.686477709711e-05,6.507697644901e-06,-8.956174431095e+03,4.984897756693e-01,7.106270650586e-01
3.060150375940e-01,1.460150375940e-02,-4.278839835989e-08,1.008037376425e-06,1.008037376425e+02,1.016139352270e-04,6.783777056780e-06,-8.411102151049e+03,4.681517155194e-01,7.063133658274e-01
3.087969924812e-01,1.487969924812e-02,-3.995262472847e-08,1.029406313369e-06,1.029406313369e+02,1.059677358005e-04,7.072518478886e-06,-7.853661755863e+03,4.371252611238e-01,7.026530866795e-01
3.115789473684e-01,1.515789473684e-02,-3.706087451106e-08,1.048295879593e-06,1.048295879593e+02,1.098924251173e-04,7.372775093697e-06,-7.285217798944e+03,4.054863618656e-01,6.995866513730e-01
3.143609022556e-01,1.543609022556e-02,-3.412000103750e-08,1.064774696174e-06,1.064774696174e+02,1.133745153612e-04,7.683334371806e-06,-6.707117469237e+03,3.733100006427e-01,6.970492360653e-01
3.171428571429e-01,1.571428571429e-02,-3.113656417145e-08,1.078976674160e-06,1.078976674160e+02,1.164190663382e-04,8.002972060636e-06,-6.120650267767e+03,3.406679495139e-01,6.949740738690e-01
3.199248120301e-01,1.599248120301e-02,-2.811667217375e-08,1.091082015428e-06,1.091082015428e+02,1.190459964391e-04,8.330498651717e-06,-5.527016922013e+03,3.076270395103e-01,6.932955217241e-01
3.227067669173e-01,1.627067669173e-02,-2.506588228110e-08,1.101295621424e-06,1.101295621424e+02,1.212852045768e-04,8.664793931325e-06,-4.927309842243e+03,2.742480728586e-01,6.919517095730e-01
3.254887218045e-01,1.654887218045e-02,-2.198916270116e-08,1.109826045174e-06,1.109826045174e+02,1.231713850547e-04,9.004827533444e-06,-4.322505650712e+03,2.405854071658e-01,6.908866231447e-01
3.282706766917e-01,1.682706766917e-02,-1.889091030043e-08,1.116867681779e-06,1.116867681779e+02,1.247393418603e-04,9.349665762612e-06,-3.713468658649e+03,2.066871489436e-01,6.900515247813e-01
3.310526315789e-01,1.710526315789e-02,-1.577501168976e-08,1.122588066146e-06,1.122588066146e+02,1.260203966254e-04,9.698466902611e-06,-3.100962874108e+03,1.725958219512e-01,6.894056858149e-01
3.338345864662e-01,1.738345864662e-02,-1.264493158653e-08,1.127121089061e-06,1.127121089061e+02,1.270401949406e-04,1.005046847735e-05,-2.485669371702e+03,1.383493339730e-01,6.889164798104e-01
3.366165413534e-01,1.766165413534e-02,-9.503811645360e-09,1.130565842776e-06,1.130565842776e+02,1.278179124852e-04,1.040497035610e-05,-1.868205720184e+03,1.039820581347e-01,6.885589573582e-01
3.393984962406e-01,1.793984962406e-02,-6.354565243268e-09,1.132989855398e-06,1.132989855398e+02,1.283666012434e-04,1.076131723609e-05,-1.249144614787e+03,6.952586995649e-02,6.883150788358e-01
3.421804511278e-01,1.821804511278e-02,-3.199958314576e-09,1.134434829131e-06,1.134434829131e+02,1.286942381545e-04,1.111888306533e-05,-6.290297672891e+02,3.501103177453e-02,6.881728124091e-01
3.449624060150e-01,1.849624060150e-02,-4.267220900631e-11,1.134922762559e-06,1.134922762559e+02,1.288049676975e-04,1.147705865242e-05,-8.388262302883e+00,4.668804773500e-04,6.881253049305e-01
3.477443609023e-01,1.877443609023e-02,3.114649537258e-09,1.134460538412e-06,1.134460538412e+02,1.287000713213e-04,1.183524235331e-05,6.122602487302e+02,-3.407766076788e-02,6.881703024924e-01
3.505263157895e-01,1.905263157895e-02,6.269363869375e-09,1.133041643758e-06,1.133041643758e+02,1.283783366489e-04,1.219283262004e-05,1.232396208988e+03,-6.859367406037e-02,6.883099394569e-01
3.533082706767e-01,1.933082706767e-02,9.418791013805e-09,1.130644538234e-06,1.130644538234e+02,1.278357071839e-04,1.254922057574e-05,1.851492843695e+03,-1.030518397568e-01,6.885509385067e-01
3.560902255639e-01,1.960902255639e-02,1.256016806707e-08,1.127228129617e-06,1.127228129617e+02,1.270643256201e-04,1.290378077175e-05,2.469007036858e+03,-1.374219286816e-01,6.889051813837e-01
3.588721804511e-01,1.988721804511e-02,1.569058662220e-08,1.122725669643e-06,1.122725669643e+02,1.260512929275e-04,1.325585888777e-05,3.084367070232e+03,-1.716721196925e-01,6.893905333616e-01
3.616541353383e-01,2.016541353383e-02,1.880691239441e-08,1.117038977435e-06,1.117038977435e+02,1.247776077109e-04,1.360475623077e-05,3.696956823779e+03,-2.057681202977e-01,6.900317459338e-01
3.644360902256e-01,2.044360902256e-02,2.190569070718e-08,1.110035110596e-06,1.110035110596e+02,1.232177946755e-04,1.394971224161e-05,4.306097196667e+03,-2.396721325708e-01,6.908612304936e-01
3.672180451128e-01,2.072180451128e-02,2.498304759622e-08,1.101547380905e-06,1.101547380905e+02,1.213406632380e-04,1.428988754021e-05,4.911026666829e+03,-2.733417711198e-01,6.919194953102e-01
