time_s,position_m,motion_velocity_m_per_s,source_charge_C,load_charge_C,source_current_A,load_current_A,voltage_V,power_W,energy_J
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6.858225894671e-05,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.371645178934e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.717851707199e-24,2.168404344971e-19,1.084202172486e-19,1.084202172486e-15,1.175494350822e-34,4.030902897925e-39
2.057467768401e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,0.000000000000e+00,1.084202172486e-19,1.084202172486e-15,1.175494350822e-34,1.209270869377e-38
2.743290357869e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.085270318008e-46,3.085270318008e-42,9.518892935183e-88,1.612361159170e-38
3.429112947336e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,8.779629092018e-73,8.779629092018e-69,7.708188699341e-141,1.612361159170e-38
4.114935536803e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.498383579017e-99,2.498383579017e-95,6.241920507903e-194,1.612361159170e-38
4.800758126270e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,7.109549210430e-126,7.109549210430e-122,5.054568997553e-247,1.612361159170e-38
5.486580715737e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.023135694616e-152,2.023135694616e-148,4.093078038831e-300,1.612361159170e-38
6.172403305204e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,5.757155506886e-179,5.757155506886e-175,0.000000000000e+00,1.612361159170e-38
6.858225894671e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.638290482377e-205,1.638290482377e-201,0.000000000000e+00,1.612361159170e-38
7.544048484138e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,4.662017035039e-232,4.662017035039e-228,0.000000000000e+00,1.612361159170e-38
8.229871073606e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.326651352052e-258,1.326651352052e-254,0.000000000000e+00,1.612361159170e-38
8.915693663073e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.775198152802e-285,3.775198152802e-281,0.000000000000e+00,1.612361159170e-38
9.601516252540e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.074292885684e-311,1.074292885684e-307,0.000000000000e+00,1.612361159170e-38
1.028733884201e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.097316143147e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.165898402094e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.234480661041e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.303062919988e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.371645178934e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.440227437881e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.508809696828e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.577391955774e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.645974214721e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.714556473668e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.783138732615e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.851720991561e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.920303250508e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
1.988885509455e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
2.057467768401e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
2.126050027348e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
2.194632286295e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
2.263214545242e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
2.331796804188e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.612361159170e-38
2.400379063135e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,-2.168404344971e-19,-1.084202172486e-19,-1.084202172486e-15,1.175494350822e-34,2.015451448962e-38
2.468961322082e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.435703414399e-24,2.168404344971e-19,-3.085270318009e-46,-3.085270318009e-42,9.518892935189e-88,2.418541738755e-38
2.537543581028e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,0.000000000000e+00,1.084202172486e-19,1.084202172486e-15,1.175494350822e-34,2.821632028547e-38
2.606125839975e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.085270318008e-46,3.085270318008e-42,9.518892935182e-88,3.224722318340e-38
2.674708098922e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,8.779629092017e-73,8.779629092017e-69,7.708188699339e-141,3.224722318340e-38
2.743290357869e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.498383579017e-99,2.498383579017e-95,6.241920507901e-194,3.224722318340e-38
2.811872616815e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,-2.168404344971e-19,-1.084202172486e-19,-1.084202172486e-15,1.175494350822e-34,3.627812608132e-38
2.880454875762e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.435703414399e-24,2.168404344971e-19,-3.085270318009e-46,-3.085270318009e-42,9.518892935189e-88,4.030902897925e-38
2.949037134709e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,0.000000000000e+00,1.084202172486e-19,1.084202172486e-15,1.175494350822e-34,4.433993187717e-38
3.017619393655e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.085270318008e-46,3.085270318008e-42,9.518892935182e-88,4.837083477510e-38
3.086201652602e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,8.779629092017e-73,8.779629092017e-69,7.708188699339e-141,4.837083477510e-38
3.154783911549e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.498383579017e-99,2.498383579017e-95,6.241920507901e-194,4.837083477510e-38
3.223366170496e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,-2.168404344971e-19,-1.084202172486e-19,-1.084202172486e-15,1.175494350822e-34,5.240173767302e-38
3.291948429442e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.435703414399e-24,2.168404344971e-19,-3.085270318009e-46,-3.085270318009e-42,9.518892935189e-88,5.643264057094e-38
3.360530688389e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,0.000000000000e+00,1.084202172486e-19,1.084202172486e-15,1.175494350822e-34,6.046354346887e-38
3.429112947336e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.085270318008e-46,3.085270318008e-42,9.518892935182e-88,6.449444636679e-38
3.497695206282e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,8.779629092017e-73,8.779629092017e-69,7.708188699339e-141,6.449444636679e-38
3.566277465229e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.498383579017e-99,2.498383579017e-95,6.241920507901e-194,6.449444636679e-38
3.634859724176e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,7.109549210429e-126,7.109549210429e-122,5.054568997551e-247,6.449444636679e-38
3.703441983123e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.115355512160e-23,-2.168404344971e-19,-1.084202172486e-19,-1.084202172486e-15,1.175494350822e-34,6.852534926472e-38
3.772024242069e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.435703414399e-24,2.168404344971e-19,-3.085270318009e-46,-3.085270318009e-42,9.518892935189e-88,7.255625216264e-38
