time_s,position_m,motion_velocity_m_per_s,source_charge_C,load_charge_C,source_current_A,load_current_A,voltage_V,power_W,energy_J
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6.858225894671e-05,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.371645178934e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.271805395198e-27,2.168404344971e-19,6.625052688810e-23,6.625052688810e-14,4.389132312951e-36,1.505083044191e-40
2.057467768401e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.085833386706e-27,0.000000000000e+00,1.324605711760e-22,1.324605711760e-13,1.754580291626e-35,9.026820083538e-40
2.743290357869e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.816750303941e-26,0.000000000000e+00,1.323796307125e-22,1.323796307125e-13,1.752436662758e-35,2.105277732834e-39
3.429112947336e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.724362330830e-26,0.000000000000e+00,1.322987397080e-22,1.322987397080e-13,1.750295652832e-35,3.306404206278e-39
4.114935536803e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.631419758433e-26,0.000000000000e+00,1.322178981322e-22,1.322178981322e-13,1.748157258649e-35,4.506063223719e-39
4.800758126270e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.537922925641e-26,0.000000000000e+00,1.321371059549e-22,1.321371059549e-13,1.746021477013e-35,5.704256577995e-39
5.486580715737e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.443872171136e-26,0.000000000000e+00,1.320563631459e-22,1.320563631459e-13,1.743888304732e-35,6.900986059756e-39
6.172403305204e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.349267833394e-26,0.000000000000e+00,1.319756696751e-22,1.319756696751e-13,1.741757738618e-35,8.096253457464e-39
6.858225894671e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.254110250683e-26,0.000000000000e+00,1.318950255122e-22,1.318950255122e-13,1.739629775488e-35,9.290060557396e-39
7.544048484138e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.158399761066e-26,0.000000000000e+00,1.318144306273e-22,1.318144306273e-13,1.737504412160e-35,1.048240914364e-38
8.229871073606e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.062136702398e-26,0.000000000000e+00,1.317338849901e-22,1.317338849901e-13,1.735381645459e-35,1.167330099812e-38
8.915693663073e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.965321412329e-26,0.000000000000e+00,1.316533885706e-22,1.316533885706e-13,1.733261472213e-35,1.286273790057e-38
9.601516252540e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.086795422830e-25,0.000000000000e+00,1.315729413387e-22,1.315729413387e-13,1.731143889253e-35,1.405072162856e-38
1.028733884201e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.177003548755e-25,0.000000000000e+00,1.314925432644e-22,1.314925432644e-13,1.729028893414e-35,1.523725395746e-38
1.097316143147e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.267156552711e-25,0.000000000000e+00,1.314121943175e-22,1.314121943175e-13,1.726916481535e-35,1.642233666051e-38
1.165898402094e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.357254468380e-25,0.000000000000e+00,1.313318944682e-22,1.313318944682e-13,1.724806650460e-35,1.760597150877e-38
1.234480661041e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.447297329424e-25,0.000000000000e+00,1.312516436863e-22,1.312516436863e-13,1.722699397035e-35,1.878816027112e-38
1.303062919988e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.537285169485e-25,0.000000000000e+00,1.311714419419e-22,1.311714419419e-13,1.720594718112e-35,1.996890471429e-38
1.371645178934e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.627218022183e-25,0.000000000000e+00,1.310912892051e-22,1.310912892051e-13,1.718492610545e-35,2.114820660286e-38
1.440227437881e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.717095921118e-25,0.000000000000e+00,1.310111854458e-22,1.310111854458e-13,1.716393071192e-35,2.232606769925e-38
1.508809696828e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.806918899871e-25,0.000000000000e+00,1.309311306342e-22,1.309311306342e-13,1.714296096916e-35,2.350248976371e-38
1.577391955774e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.896686992000e-25,0.000000000000e+00,1.308511247404e-22,1.308511247404e-13,1.712201684583e-35,2.467747455437e-38
1.645974214721e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.986400231043e-25,0.000000000000e+00,1.307711677344e-22,1.307711677344e-13,1.710109831063e-35,2.585102382718e-38
1.714556473668e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.076058650520e-25,0.000000000000e+00,1.306912595865e-22,1.306912595865e-13,1.708020533229e-35,2.702313933597e-38
1.783138732615e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.165662283928e-25,0.000000000000e+00,1.306114002666e-22,1.306114002666e-13,1.705933787960e-35,2.819382283241e-38
1.851720991561e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.255211164743e-25,0.000000000000e+00,1.305315897451e-22,1.305315897451e-13,1.703849592137e-35,2.936307606604e-38
1.920303250508e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.344705326423e-25,0.000000000000e+00,1.304518279920e-22,1.304518279920e-13,1.701767942645e-35,3.053090078426e-38
1.988885509455e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.434144802405e-25,0.000000000000e+00,1.303721149776e-22,1.303721149776e-13,1.699688836373e-35,3.169729873233e-38
2.057467768401e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.523529626103e-25,0.000000000000e+00,1.302924506721e-22,1.302924506721e-13,1.697612270214e-35,3.286227165339e-38
2.126050027348e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.612859830913e-25,0.000000000000e+00,1.302128350457e-22,1.302128350457e-13,1.695538241065e-35,3.402582128844e-38
2.194632286295e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.702135450211e-25,0.000000000000e+00,1.301332680688e-22,1.301332680688e-13,1.693466745825e-35,3.518794937635e-38
2.263214545242e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.791356517351e-25,0.000000000000e+00,1.300537497114e-22,1.300537497114e-13,1.691397781401e-35,3.634865765388e-38
2.331796804188e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.880523065667e-25,0.000000000000e+00,1.299742799441e-22,1.299742799441e-13,1.689331344698e-35,3.750794785565e-38
2.400379063135e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.946917074521e-25,-2.168404344971e-19,6.364433184887e-23,6.364433184887e-14,4.050600976489e-36,3.822613833683e-38
2.468961322082e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.990552459149e-25,2.168404344971e-19,6.360544177260e-23,6.360544177260e-14,4.045652223088e-36,3.850376800354e-38
2.537543581028e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.056879234184e-25,0.000000000000e+00,1.298171023483e-22,1.298171023483e-13,1.685248006212e-35,3.922038856349e-38
2.606125839975e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.145883533979e-25,0.000000000000e+00,1.297377771851e-22,1.297377771851e-13,1.683189082893e-35,4.037546368694e-38
2.674708098922e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.234833447407e-25,0.000000000000e+00,1.296585004938e-22,1.296585004938e-13,1.681132675030e-35,4.152912761685e-38
2.743290357869e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.323729007701e-25,0.000000000000e+00,1.295792722448e-22,1.295792722448e-13,1.679078779548e-35,4.268138207732e-38
2.811872616815e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.389852194120e-25,-2.168404344971e-19,6.324956552029e-23,6.324956552029e-14,4.000507538505e-36,4.339433907754e-38
2.880454875762e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.433216921800e-25,2.168404344971e-19,6.321091666727e-23,6.321091666727e-14,3.995619985916e-36,4.366853532176e-38
2.949037134709e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.499273205274e-25,0.000000000000e+00,1.294228183189e-22,1.294228183189e-13,1.675026590160e-35,4.437993518077e-38
3.017619393655e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.588007178792e-25,0.000000000000e+00,1.293437340842e-22,1.293437340842e-13,1.672980154684e-35,4.552800450842e-38
3.086201652602e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.676686931126e-25,0.000000000000e+00,1.292646981742e-22,1.292646981742e-13,1.670936219406e-35,4.667467120174e-38
3.154783911549e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.765312495410e-25,0.000000000000e+00,1.291857105593e-22,1.291857105593e-13,1.668894781272e-35,4.781993697437e-38
3.223366170496e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.831165850801e-25,-2.168404344971e-19,6.285624432201e-23,6.285624432201e-14,3.950907450268e-36,4.852770092351e-38
3.291948429442e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.874260912333e-25,2.168404344971e-19,6.281783580918e-23,6.281783580918e-14,3.946080495750e-36,4.879849755961e-38
3.360530688389e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.940047694440e-25,0.000000000000e+00,1.290299776541e-22,1.290299776541e-13,1.664873513342e-35,4.950471704883e-38
3.429112947336e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.028512331271e-25,0.000000000000e+00,1.289511334660e-22,1.289511334660e-13,1.662839482217e-35,5.064582742064e-38
3.497695206282e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.116922911498e-25,0.000000000000e+00,1.288723374559e-22,1.288723374559e-13,1.660807936134e-35,5.178554366011e-38
3.566277465229e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.205279468151e-25,0.000000000000e+00,1.287935895943e-22,1.287935895943e-13,1.658778872059e-35,5.292386747049e-38
3.634859724176e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.293582034243e-25,0.000000000000e+00,1.287148898519e-22,1.287148898519e-13,1.656752286959e-35,5.406080055295e-38
3.703441983123e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.359112588812e-25,-2.168404344971e-19,6.238571131112e-23,6.238571131112e-14,3.891976975794e-36,5.476237991111e-38
3.772024242069e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.401885046770e-25,2.168404344971e-19,6.234759031903e-23,6.234759031903e-14,3.887222018589e-36,5.502913743103e-38
