time_s,position_m,motion_velocity_m_per_s,source_charge_C,load_charge_C,source_current_A,load_current_A,voltage_V,power_W,energy_J
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6.858225894671e-05,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.371645178934e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.272430324396e-28,2.168404344971e-19,6.626875111133e-24,6.626875111133e-14,4.391547373855e-37,1.505911195852e-41
2.057467768401e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.089582401793e-28,0.000000000000e+00,1.325334517351e-23,1.325334517351e-13,1.756511582883e-36,9.035099002714e-41
2.743290357869e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.817874812470e-27,0.000000000000e+00,1.325253510077e-23,1.325253510077e-13,1.756296865970e-36,2.108091593619e-40
3.429112947336e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.726735829839e-27,0.000000000000e+00,1.325172507753e-23,1.325172507753e-13,1.756082175305e-36,3.312526038257e-40
4.114935536803e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.635541295683e-27,0.000000000000e+00,1.325091510381e-23,1.325091510381e-13,1.755867510883e-36,4.516813252187e-40
4.800758126270e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.544291213398e-27,0.000000000000e+00,1.325010517959e-23,1.325010517959e-13,1.755652872702e-36,5.720953253406e-40
5.486580715737e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.452985586377e-27,0.000000000000e+00,1.324929530488e-23,1.324929530488e-13,1.755438260759e-36,6.924946059908e-40
6.172403305204e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.361624418016e-27,0.000000000000e+00,1.324848547967e-23,1.324848547967e-13,1.755223675050e-36,8.128791689689e-40
6.858225894671e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.270207711711e-27,0.000000000000e+00,1.324767570396e-23,1.324767570396e-13,1.755009115572e-36,9.332490160737e-40
7.544048484138e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.178735470855e-27,0.000000000000e+00,1.324686597774e-23,1.324686597774e-13,1.754794582322e-36,1.053604149104e-39
8.229871073606e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.087207698843e-27,0.000000000000e+00,1.324605630101e-23,1.324605630101e-13,1.754580075296e-36,1.173944569859e-39
8.915693663073e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.995624399070e-27,0.000000000000e+00,1.324524667378e-23,1.324524667378e-13,1.754365594492e-36,1.294270280137e-39
9.601516252540e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.090398557493e-26,0.000000000000e+00,1.324443709603e-23,1.324443709603e-13,1.754151139906e-36,1.414581281735e-39
1.028733884201e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.181229122981e-26,0.000000000000e+00,1.324362756776e-23,1.324362756776e-13,1.753936711535e-36,1.534877576453e-39
1.097316143147e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.272054136712e-26,0.000000000000e+00,1.324281808897e-23,1.324281808897e-13,1.753722309376e-36,1.655159166088e-39
1.165898402094e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.362873599023e-26,0.000000000000e+00,1.324200865966e-23,1.324200865966e-13,1.753507933426e-36,1.775426052436e-39
1.234480661041e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.453687510256e-26,0.000000000000e+00,1.324119927983e-23,1.324119927983e-13,1.753293583681e-36,1.895678237297e-39
1.303062919988e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.544495870748e-26,0.000000000000e+00,1.324038994946e-23,1.324038994946e-13,1.753079260139e-36,2.015915722466e-39
1.371645178934e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.635298680839e-26,0.000000000000e+00,1.323958066857e-23,1.323958066857e-13,1.752864962795e-36,2.136138509741e-39
1.440227437881e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.726095940869e-26,0.000000000000e+00,1.323877143714e-23,1.323877143714e-13,1.752650691647e-36,2.256346600919e-39
1.508809696828e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.816887651176e-26,0.000000000000e+00,1.323796225517e-23,1.323796225517e-13,1.752436446692e-36,2.376539997795e-39
1.577391955774e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.907673812101e-26,0.000000000000e+00,1.323715312266e-23,1.323715312266e-13,1.752222227926e-36,2.496718702166e-39
1.645974214721e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.998454423981e-26,0.000000000000e+00,1.323634403960e-23,1.323634403960e-13,1.752008035347e-36,2.616882715828e-39
1.714556473668e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.089229487157e-26,0.000000000000e+00,1.323553500600e-23,1.323553500600e-13,1.751793868950e-36,2.737032040578e-39
1.783138732615e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.179999001967e-26,0.000000000000e+00,1.323472602185e-23,1.323472602185e-13,1.751579728734e-36,2.857166678209e-39
1.851720991561e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.270762968750e-26,0.000000000000e+00,1.323391708714e-23,1.323391708714e-13,1.751365614693e-36,2.977286630519e-39
1.920303250508e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.361521387846e-26,0.000000000000e+00,1.323310820188e-23,1.323310820188e-13,1.751151526827e-36,3.097391899301e-39
1.988885509455e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.452274259594e-26,0.000000000000e+00,1.323229936606e-23,1.323229936606e-13,1.750937465130e-36,3.217482486352e-39
2.057467768401e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.543021584332e-26,0.000000000000e+00,1.323149057968e-23,1.323149057968e-13,1.750723429601e-36,3.337558393465e-39
2.126050027348e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.633763362401e-26,0.000000000000e+00,1.323068184273e-23,1.323068184273e-13,1.750509420235e-36,3.457619622435e-39
2.194632286295e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.724499594138e-26,0.000000000000e+00,1.322987315521e-23,1.322987315521e-13,1.750295437030e-36,3.577666175056e-39
2.263214545242e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.815230279883e-26,0.000000000000e+00,1.322906451712e-23,1.322906451712e-13,1.750081479983e-36,3.697698053123e-39
2.331796804188e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.905955419975e-26,0.000000000000e+00,1.322825592846e-23,1.322825592846e-13,1.749867549089e-36,3.817715258429e-39
2.400379063135e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.973950711508e-26,-2.168404344971e-19,6.600572278091e-24,6.600572278091e-14,4.356755439830e-37,3.892659999603e-39
2.468961322082e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.019217543780e-26,2.168404344971e-19,6.600168837024e-24,6.600168837024e-14,4.356222867722e-37,3.922537786328e-39
2.537543581028e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.087205912491e-26,0.000000000000e+00,1.322664053175e-23,1.322664053175e-13,1.749440197561e-36,3.997466046885e-39
2.606125839975e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.177914428852e-26,0.000000000000e+00,1.322583209125e-23,1.322583209125e-13,1.749226345058e-36,4.117439274282e-39
2.674708098922e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.268617400914e-26,0.000000000000e+00,1.322502370016e-23,1.322502370016e-13,1.749012518697e-36,4.237397836088e-39
2.743290357869e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.359314829017e-26,0.000000000000e+00,1.322421535848e-23,1.322421535848e-13,1.748798718474e-36,4.357341734095e-39
2.811872616815e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.427282410256e-26,-2.168404344971e-19,6.596531955074e-24,6.596531955074e-14,4.351423383432e-37,4.432231539637e-39
2.880454875762e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.472521533927e-26,2.168404344971e-19,6.596128760960e-24,6.596128760960e-14,4.350891463117e-37,4.462072760149e-39
2.949037134709e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.540482195731e-26,0.000000000000e+00,1.322260070262e-23,1.322260070262e-13,1.748371693410e-36,4.536946098504e-39
3.017619393655e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.631163006877e-26,0.000000000000e+00,1.322179250904e-23,1.322179250904e-13,1.748157971522e-36,4.656846049951e-39
3.086201652602e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.721838275419e-26,0.000000000000e+00,1.322098436486e-23,1.322098436486e-13,1.747944275759e-36,4.776731344765e-39
3.154783911549e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.812508001695e-26,0.000000000000e+00,1.322017627008e-23,1.322017627008e-13,1.747730606119e-36,4.896601984736e-39
3.223366170496e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.880447882799e-26,-2.168404344971e-19,6.592493113550e-24,6.592493113550e-14,4.346096545221e-37,4.971436897169e-39
3.291948429442e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.925659308030e-26,2.168404344971e-19,6.592090166299e-24,6.592090166299e-14,4.345565276061e-37,5.001241587254e-39
3.360530688389e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.993592273085e-26,0.000000000000e+00,1.321856235481e-23,1.321856235481e-13,1.747303907280e-36,5.076060045920e-39
3.429112947336e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.084245389176e-26,0.000000000000e+00,1.321775440806e-23,1.321775440806e-13,1.747090315918e-36,5.195886770658e-39
3.497695206282e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.174892964356e-26,0.000000000000e+00,1.321694651070e-23,1.321694651070e-13,1.746876750666e-36,5.315698847714e-39
3.566277465229e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.265534998962e-26,0.000000000000e+00,1.321613866271e-23,1.321613866271e-13,1.746663211521e-36,5.435496278878e-39
3.634859724176e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.356171493333e-26,0.000000000000e+00,1.321533086411e-23,1.321533086411e-13,1.746449698479e-36,5.555279065940e-39
3.703441983123e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.424078144565e-26,-2.168404344971e-19,6.587648003744e-24,6.587648003744e-14,4.339710622123e-37,5.630048156551e-39
3.772024242069e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.469256341953e-26,2.168404344971e-19,6.587245352636e-24,6.587245352636e-14,4.339180133582e-37,5.659809053210e-39
