time_s,position_m,motion_velocity_m_per_s,source_charge_C,load_charge_C,source_current_A,load_current_A,voltage_V,power_W,energy_J
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6.858225894671e-05,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.371645178934e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.542222596309e-27,2.168404344971e-19,1.324605711760e-22,6.623028558798e-14,8.772901458130e-36,3.008326997577e-40
2.057467768401e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.816334100142e-26,0.000000000000e+00,2.647593108839e-22,1.323796554420e-13,3.504874634986e-35,1.803526498477e-39
2.743290357869e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.631004063123e-26,0.000000000000e+00,2.644358456628e-22,1.322179228314e-13,3.496315823571e-35,4.204313783298e-39
3.429112947336e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.443456983695e-26,0.000000000000e+00,2.641127756299e-22,1.320563878150e-13,3.487777912547e-35,6.599238408890e-39
4.114935536803e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.253695570490e-26,0.000000000000e+00,2.637901003023e-22,1.318950501512e-13,3.479260850876e-35,8.988314691714e-39
4.800758126270e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.061722528833e-26,0.000000000000e+00,2.634678191979e-22,1.317339095990e-13,3.470764587645e-35,1.137155691327e-38
5.486580715737e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.086754056075e-25,0.000000000000e+00,2.631459318350e-22,1.315729659175e-13,3.462289072065e-35,1.374897932018e-38
6.172403305204e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.267115236494e-25,0.000000000000e+00,2.628244377325e-22,1.314122188663e-13,3.453834253471e-35,1.612059612427e-38
6.858225894671e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.447256063685e-25,0.000000000000e+00,2.625033364101e-22,1.312516682050e-13,3.445400081321e-35,1.848642150269e-38
7.544048484138e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.627176806860e-25,0.000000000000e+00,2.621826273877e-22,1.310913136939e-13,3.436986505196e-35,2.084646959793e-38
8.229871073606e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.806877734902e-25,0.000000000000e+00,2.618623101862e-22,1.309311550931e-13,3.428593474803e-35,2.320075451797e-38
8.915693663073e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.986359116367e-25,0.000000000000e+00,2.615423843268e-22,1.307711921634e-13,3.420220939968e-35,2.554929033632e-38
9.601516252540e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.165621219482e-25,0.000000000000e+00,2.612228493315e-22,1.306114246657e-13,3.411868850643e-35,2.789209109216e-38
1.028733884201e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.344664312148e-25,0.000000000000e+00,2.609037047226e-22,1.304518523613e-13,3.403537156899e-35,3.022917079034e-38
1.097316143147e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.523488661935e-25,0.000000000000e+00,2.605849500233e-22,1.302924750116e-13,3.395225808932e-35,3.256054340154e-38
1.165898402094e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.702094536091e-25,0.000000000000e+00,2.602665847571e-22,1.301332923786e-13,3.386934757057e-35,3.488622286231e-38
1.234480661041e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.880482201533e-25,0.000000000000e+00,2.599486084484e-22,1.299743042242e-13,3.378663951713e-35,3.720622307519e-38
1.303062919988e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.058651924855e-25,0.000000000000e+00,2.596310206218e-22,1.298155103109e-13,3.370413343457e-35,3.952055790873e-38
1.371645178934e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.236603972323e-25,0.000000000000e+00,2.593138208028e-22,1.296569104014e-13,3.362182882968e-35,4.182924119765e-38
1.440227437881e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.414338609880e-25,0.000000000000e+00,2.589970085174e-22,1.294985042587e-13,3.353972521047e-35,4.413228674287e-38
1.508809696828e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.591856103142e-25,0.000000000000e+00,2.586805832920e-22,1.293402916460e-13,3.345782208614e-35,4.642970831162e-38
1.577391955774e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.769156717401e-25,0.000000000000e+00,2.583645446537e-22,1.291822723269e-13,3.337611896707e-35,4.872151963749e-38
1.645974214721e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.946240717627e-25,0.000000000000e+00,2.580488921304e-22,1.290244460652e-13,3.329461536486e-35,5.100773442055e-38
1.714556473668e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.123108368462e-25,0.000000000000e+00,2.577336252502e-22,1.288668126251e-13,3.321331079230e-35,5.328836632741e-38
1.783138732615e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.299759934230e-25,0.000000000000e+00,2.574187435420e-22,1.287093717710e-13,3.313220476337e-35,5.556342899131e-38
1.851720991561e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.476195678928e-25,0.000000000000e+00,2.571042465352e-22,1.285521232676e-13,3.305129679321e-35,5.783293601218e-38
1.920303250508e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.652415866231e-25,0.000000000000e+00,2.567901337598e-22,1.283950668799e-13,3.297058639819e-35,6.009690095677e-38
1.988885509455e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.828420759493e-25,0.000000000000e+00,2.564764047464e-22,1.282382023732e-13,3.289007309582e-35,6.235533735868e-38
2.057467768401e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.004210621747e-25,0.000000000000e+00,2.561630590261e-22,1.280815295131e-13,3.280975640481e-35,6.460825871847e-38
2.126050027348e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.179785715703e-25,0.000000000000e+00,2.558500961307e-22,1.279250480653e-13,3.272963584504e-35,6.685567850371e-38
2.194632286295e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.355146303749e-25,0.000000000000e+00,2.555375155924e-22,1.277687577962e-13,3.264971093757e-35,6.909761014912e-38
2.263214545242e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.530292647956e-25,0.000000000000e+00,2.552253169441e-22,1.276126584721e-13,3.256998120461e-35,7.133406705658e-38
2.331796804188e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.705225010072e-25,0.000000000000e+00,2.549134997193e-22,1.274567498596e-13,3.249044616956e-35,7.356506259526e-38
2.400379063135e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.834521425563e-25,-2.168404344971e-19,1.221414922759e-22,6.107074613794e-14,7.459272067690e-36,7.493498355576e-38
2.468961322082e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.918237649376e-25,2.168404344971e-19,1.219922679684e-22,6.099613398422e-14,7.441056722043e-36,7.544593265948e-38
2.537543581028e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.047273820269e-25,0.000000000000e+00,2.543037971492e-22,1.271518985746e-13,3.233521062226e-35,7.680990579295e-38
2.606125839975e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.221574569360e-25,0.000000000000e+00,2.539931057756e-22,1.269965528878e-13,3.225624889078e-35,7.902481989399e-38
2.674708098922e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.395662369452e-25,0.000000000000e+00,2.536827939840e-22,1.268413969920e-13,3.217747998176e-35,8.123432523320e-38
2.743290357869e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.569537480711e-25,0.000000000000e+00,2.533728613105e-22,1.266864306553e-13,3.209890342434e-35,8.343843501866e-38
2.811872616815e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.697777937023e-25,-2.168404344971e-19,1.206027361161e-22,6.030136805807e-14,7.272509979350e-36,8.478852525324e-38
2.880454875762e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.780439491759e-25,2.168404344971e-19,1.204553917581e-22,6.022769587904e-14,7.254750701796e-36,8.528668143015e-38
2.949037134709e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.908422282097e-25,0.000000000000e+00,2.527687985915e-22,1.263843992957e-13,3.194603277068e-35,8.663092057166e-38
3.017619393655e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.081670937584e-25,0.000000000000e+00,2.524599825764e-22,1.262299912882e-13,3.186802140125e-35,8.881917656549e-38
3.086201652602e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.254707929449e-25,0.000000000000e+00,2.521515438522e-22,1.260757719261e-13,3.179020053352e-35,9.100208889590e-38
3.154783911549e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.427533516289e-25,0.000000000000e+00,2.518434819578e-22,1.259217409789e-13,3.171256970230e-35,9.317967061197e-38
3.223366170496e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.554725730421e-25,-2.168404344971e-19,1.190752252568e-22,5.953761262839e-14,7.089454634976e-36,9.451023585235e-38
3.291948429442e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.636340323648e-25,2.168404344971e-19,1.189297471093e-22,5.946487355467e-14,7.072142373746e-36,9.499585300893e-38
3.360530688389e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.763277431586e-25,0.000000000000e+00,2.512450178733e-22,1.256225089367e-13,3.156202950308e-35,9.632066239885e-38
3.429112947336e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.935481682217e-25,0.000000000000e+00,2.509380635117e-22,1.254690317558e-13,3.148495585950e-35,9.848261473682e-38
3.497695206282e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.107475545210e-25,0.000000000000e+00,2.506314841664e-22,1.253157420832e-13,3.140807042772e-35,1.006392876442e-37
3.566277465229e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.279259277603e-25,0.000000000000e+00,2.503252793792e-22,1.251626396896e-13,3.133137274814e-35,1.027906940132e-37
3.634859724176e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.450833136119e-25,0.000000000000e+00,2.500194486926e-22,1.250097243463e-13,3.125486236227e-35,1.049368467047e-37
3.703441983123e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.576775151205e-25,-2.168404344971e-19,1.172534204735e-22,5.862671023674e-14,6.874182306365e-36,1.062443347121e-37
3.772024242069e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.657141072797e-25,2.168404344971e-19,1.171101680853e-22,5.855508404265e-14,6.857395734483e-36,1.067152060326e-37
