time_s,position_m,motion_velocity_m_per_s,source_charge_C,load_charge_C,source_current_A,load_current_A,voltage_V,power_W,energy_J
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6.858225894671e-05,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.371645178934e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.544721753004e-28,2.168404344971e-19,1.325334517352e-23,6.626672586762e-14,8.782557914428e-37,3.011638305509e-41
2.057467768401e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.817833146280e-27,0.000000000000e+00,2.650507025106e-23,1.325253512553e-13,3.512593745069e-36,1.806835730097e-40
2.743290357869e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.635499634589e-27,0.000000000000e+00,2.650183025714e-23,1.325091512857e-13,3.511735034892e-36,4.215557406667e-40
3.429112947336e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.452943930376e-27,0.000000000000e+00,2.649859065928e-23,1.324929532964e-13,3.510876534640e-36,6.623690232387e-40
4.114935536803e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.270166060804e-27,0.000000000000e+00,2.649535145743e-23,1.324767572871e-13,3.510018244263e-36,9.031234351209e-40
4.800758126270e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.087166053029e-27,0.000000000000e+00,2.649211265154e-23,1.324605632577e-13,3.509160163708e-36,1.143818990705e-39
5.486580715737e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.090394393421e-26,0.000000000000e+00,2.648887424156e-23,1.324443712078e-13,3.508302292925e-36,1.384455704380e-39
6.172403305204e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.272049973149e-26,0.000000000000e+00,2.648563622744e-23,1.324281811372e-13,3.507444631863e-36,1.625033590530e-39
6.858225894671e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.453683347202e-26,0.000000000000e+00,2.648239860915e-23,1.324119930457e-13,3.506587180469e-36,1.865552663537e-39
7.544048484138e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.635294518294e-26,0.000000000000e+00,2.647916138662e-23,1.323958069331e-13,3.505729938693e-36,2.106012937779e-39
8.229871073606e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.816883489141e-26,0.000000000000e+00,2.647592455981e-23,1.323796227991e-13,3.504872906484e-36,2.346414427629e-39
8.915693663073e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.998450262454e-26,0.000000000000e+00,2.647268812867e-23,1.323634406434e-13,3.504016083790e-36,2.586757147459e-39
9.601516252540e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.179994840948e-26,0.000000000000e+00,2.646945209316e-23,1.323472604658e-13,3.503159470561e-36,2.827041111636e-39
1.028733884201e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.361517227337e-26,0.000000000000e+00,2.646621645322e-23,1.323310822661e-13,3.502303066744e-36,3.067266334523e-39
1.097316143147e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.543017424332e-26,0.000000000000e+00,2.646298120881e-23,1.323149060440e-13,3.501446872289e-36,3.307432830481e-39
1.165898402094e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.724495434646e-26,0.000000000000e+00,2.645974635987e-23,1.322987317994e-13,3.500590887144e-36,3.547540613867e-39
1.234480661041e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.905951260991e-26,0.000000000000e+00,2.645651190637e-23,1.322825595318e-13,3.499735111259e-36,3.787589699034e-39
1.303062919988e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.087384906079e-26,0.000000000000e+00,2.645327784824e-23,1.322663892412e-13,3.498879544582e-36,4.027580100332e-39
1.371645178934e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.268796372622e-26,0.000000000000e+00,2.645004418545e-23,1.322502209273e-13,3.498024187062e-36,4.267511832106e-39
1.440227437881e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.450185663331e-26,0.000000000000e+00,2.644681091795e-23,1.322340545897e-13,3.497169038648e-36,4.507384908700e-39
1.508809696828e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.631552780915e-26,0.000000000000e+00,2.644357804568e-23,1.322178902284e-13,3.496314099289e-36,4.747199344453e-39
1.577391955774e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.812897728087e-26,0.000000000000e+00,2.644034556860e-23,1.322017278430e-13,3.495459368934e-36,4.986955153700e-39
1.645974214721e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.994220507556e-26,0.000000000000e+00,2.643711348665e-23,1.321855674333e-13,3.494604847531e-36,5.226652350774e-39
1.714556473668e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.175521122031e-26,0.000000000000e+00,2.643388179980e-23,1.321694089990e-13,3.493750535030e-36,5.466290950003e-39
1.783138732615e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.356799574222e-26,0.000000000000e+00,2.643065050800e-23,1.321532525400e-13,3.492896431379e-36,5.705870965713e-39
1.851720991561e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.538055866839e-26,0.000000000000e+00,2.642741961118e-23,1.321370980559e-13,3.492042536528e-36,5.945392412225e-39
1.920303250508e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.719290002590e-26,0.000000000000e+00,2.642418910932e-23,1.321209455466e-13,3.491188850425e-36,6.184855303858e-39
1.988885509455e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.900501984184e-26,0.000000000000e+00,2.642095900235e-23,1.321047950117e-13,3.490335373019e-36,6.424259654925e-39
2.057467768401e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.081691814328e-26,0.000000000000e+00,2.641772929023e-23,1.320886464512e-13,3.489482104260e-36,6.663605479739e-39
2.126050027348e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.262859495731e-26,0.000000000000e+00,2.641449997291e-23,1.320724998646e-13,3.488629044096e-36,6.902892792607e-39
2.194632286295e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.444005031100e-26,0.000000000000e+00,2.641127105035e-23,1.320563552518e-13,3.487776192476e-36,7.142121607832e-39
2.263214545242e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.625128423142e-26,0.000000000000e+00,2.640804252249e-23,1.320402126125e-13,3.486923549349e-36,7.381291939717e-39
2.331796804188e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.806229674564e-26,0.000000000000e+00,2.640481438929e-23,1.320240719465e-13,3.486071114665e-36,7.620403802558e-39
2.400379063135e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.941861570542e-26,-2.168404344971e-19,1.314824147718e-23,6.574120738590e-14,8.643812697111e-37,7.769585728538e-39
2.468961322082e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.032029669275e-26,2.168404344971e-19,1.314663422913e-23,6.573317114565e-14,8.641699577726e-37,7.828859702481e-39
2.537543581028e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.167633963342e-26,0.000000000000e+00,2.639837235107e-23,1.319918617554e-13,3.484370313930e-36,7.977976059958e-39
2.606125839975e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.348668898598e-26,0.000000000000e+00,2.639514539996e-23,1.319757269998e-13,3.483518503425e-36,8.216912837550e-39
2.674708098922e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.529681704046e-26,0.000000000000e+00,2.639191884331e-23,1.319595942166e-13,3.482666901160e-36,8.455791203194e-39
2.743290357869e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.710672382393e-26,0.000000000000e+00,2.638869268108e-23,1.319434634054e-13,3.481815507082e-36,8.694611171170e-39
2.811872616815e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.846193718812e-26,-2.168404344971e-19,1.313212173969e-23,6.566060869844e-14,8.622631069300e-37,8.843574533366e-39
2.880454875762e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.936251271501e-26,2.168404344971e-19,1.313051646212e-23,6.565258231062e-14,8.620523128106e-37,8.902703256677e-39
2.949037134709e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.071745033037e-26,0.000000000000e+00,2.638225655431e-23,1.319112827716e-13,3.480117304488e-36,9.051601157219e-39
3.017619393655e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.252669449273e-26,0.000000000000e+00,2.637903157320e-23,1.318951578660e-13,3.479266533700e-36,9.290246289469e-39
3.086201652602e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.433571749212e-26,0.000000000000e+00,2.637580698632e-23,1.318790349316e-13,3.478415970897e-36,9.528833081069e-39
3.154783911549e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.614451935558e-26,0.000000000000e+00,2.637258279361e-23,1.318629139680e-13,3.477565616028e-36,9.767361546280e-39
3.223366170496e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.749862793483e-26,-2.168404344971e-19,1.311601382150e-23,6.558006910749e-14,8.601490928286e-37,9.916106682980e-39
3.291948429442e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.839809881182e-26,2.168404344971e-19,1.311441051297e-23,6.557205256487e-14,8.599388155140e-37,9.975090440151e-39
3.360530688389e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.975193191231e-26,0.000000000000e+00,2.636615257396e-23,1.318307628698e-13,3.475870007767e-36,1.012377022188e-38
3.429112947336e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.156007169483e-26,0.000000000000e+00,2.636292956141e-23,1.318146478071e-13,3.475020275300e-36,1.036212410053e-38
3.497695206282e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.336799044937e-26,0.000000000000e+00,2.635970694284e-23,1.317985347142e-13,3.474170750563e-36,1.060041970974e-38
3.566277465229e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.517568820297e-26,0.000000000000e+00,2.635648471821e-23,1.317824235910e-13,3.473321433506e-36,1.083865706374e-38
3.634859724176e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.698316498262e-26,0.000000000000e+00,2.635326288746e-23,1.317663144373e-13,3.472472324079e-36,1.107683617677e-38
3.703441983123e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.833594864005e-26,-2.168404344971e-19,1.309669627703e-23,6.548348138515e-14,8.576172668640e-37,1.122531983957e-38
3.772024242069e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.923409475718e-26,2.168404344971e-19,1.309509532989e-23,6.547547664947e-14,8.574076084950e-37,1.128412997962e-38
