time_s,position_m,motion_velocity_m_per_s,source_charge_C,load_charge_C,source_current_A,load_current_A,voltage_V,power_W,energy_J
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6.858225894671e-05,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.371645178934e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.709615820603e-24,2.168404344971e-19,1.081800418235e-19,1.081800418235e-14,1.170292144894e-33,4.013063946220e-38
2.057467768401e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.113706510404e-23,0.000000000000e+00,1.084196852054e-19,1.084196852054e-14,1.175482814004e-33,1.205699122931e-37
2.743290357869e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.486313441306e-23,0.000000000000e+00,2.401742464477e-22,2.401742464477e-17,5.768366865674e-39,1.608787434656e-37
3.429112947336e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487138850352e-23,0.000000000000e+00,5.320405473182e-25,5.320405473182e-20,2.830671439906e-44,1.608789412704e-37
4.114935536803e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140678820e-23,0.000000000000e+00,1.178590744750e-27,1.178590744750e-22,1.389076143610e-49,1.608789412714e-37
4.800758126270e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682871e-23,0.000000000000e+00,2.610846392464e-30,2.610846392464e-25,6.816518885044e-55,1.608789412714e-37
5.486580715737e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,5.783618202848e-33,5.783618202848e-28,3.345023951631e-60,1.608789412714e-37
6.172403305204e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.281202893164e-35,1.281202893164e-30,1.641480853451e-65,1.608789412714e-37
6.858225894671e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.838155624869e-38,2.838155624869e-33,8.055127350976e-71,1.608789412714e-37
7.544048484138e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,6.287159819852e-41,6.287159819852e-36,3.952837860036e-76,1.608789412714e-37
8.229871073606e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.392748806795e-43,1.392748806795e-38,1.939749238830e-81,1.608789412714e-37
8.915693663073e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.085255177871e-46,3.085255177871e-41,9.518799512581e-87,1.608789412714e-37
9.601516252540e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,6.834541495305e-49,6.834541495305e-44,4.671095745105e-92,1.608789412714e-37
1.028733884201e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.514006289855e-51,1.514006289855e-46,2.292215045721e-97,1.608789412714e-37
1.097316143147e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.353868064588e-54,3.353868064588e-49,1.124843099467e-102,1.608789412714e-37
1.165898402094e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,7.429580094903e-57,7.429580094903e-52,5.519866038658e-108,1.608789412714e-37
1.234480661041e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.645820864851e-59,1.645820864851e-54,2.708726319180e-113,1.608789412714e-37
1.303062919988e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.645867309565e-62,3.645867309565e-57,1.329234843895e-118,1.608789412714e-37
1.371645178934e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,8.076424793748e-65,8.076424793748e-60,6.522863744906e-124,1.608789412714e-37
1.440227437881e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.789111668380e-67,1.789111668380e-62,3.200920561933e-129,1.608789412714e-37
1.508809696828e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,3.963289009278e-70,3.963289009278e-65,1.570765977107e-134,1.608789412714e-37
1.577391955774e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,8.779586008342e-73,8.779586008342e-68,7.708113047787e-140,1.608789412714e-37
1.645974214721e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.944877860217e-75,1.944877860217e-70,3.782549891162e-145,1.608789412714e-37
1.714556473668e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,4.308346529743e-78,4.308346529743e-73,1.856184982035e-150,1.608789412714e-37
1.783138732615e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,9.543966847501e-81,9.543966847501e-76,9.108730318620e-156,1.608789412714e-37
1.851720991561e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.114205590413e-83,2.114205590413e-78,4.469865278534e-161,1.608789412714e-37
1.920303250508e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,4.683445940201e-86,4.683445940201e-81,2.193466587479e-166,1.608789412714e-37
1.988885509455e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.037489730150e-88,1.037489730150e-83,1.076384940166e-171,1.608789412714e-37
2.057467768401e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.298275572964e-91,2.298275572964e-86,5.282070609282e-177,1.608789412714e-37
2.126050027348e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,5.091202790528e-94,5.091202790528e-89,2.592034585428e-182,1.608789412714e-37
2.194632286295e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,1.127817140781e-96,1.127817140781e-91,1.271971503040e-187,1.608789412714e-37
2.263214545242e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,2.498371318869e-99,2.498371318869e-94,6.241859246949e-193,1.608789412714e-37
2.331796804188e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682880e-23,0.000000000000e+00,5.534460349330e-102,5.534460349330e-97,3.063025135831e-198,1.608789412714e-37
2.400379063135e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.116179100819e-23,-2.168404344971e-19,-1.081800418235e-19,-1.081800418235e-14,1.170292144894e-33,2.010095807336e-37
2.468961322082e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.443957545356e-24,2.168404344971e-19,-2.396433818861e-22,-2.396433818861e-17,5.742895048181e-39,2.411404171261e-37
2.537543581028e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.114533751978e-23,0.000000000000e+00,1.081795109589e-19,1.081795109589e-14,1.170280659132e-33,2.812708596589e-37
2.606125839975e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.486315273835e-23,0.000000000000e+00,2.396422059004e-22,2.396422059004e-17,5.742838684882e-39,3.214013021898e-37
2.674708098922e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487138854411e-23,0.000000000000e+00,5.308619565734e-25,5.308619565734e-20,2.818144169369e-44,3.214014991192e-37
2.743290357869e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140678829e-23,0.000000000000e+00,1.175979898358e-27,1.175979898358e-22,1.382928721341e-49,3.214014991202e-37
2.811872616815e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.116179100811e-23,-2.168404344971e-19,-1.081800418209e-19,-1.081800418209e-14,1.170292144837e-33,3.615321385804e-37
2.880454875762e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.443957545356e-24,2.168404344971e-19,-2.396433818803e-22,-2.396433818803e-17,5.742895047904e-39,4.016629749710e-37
2.949037134709e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.114533751978e-23,0.000000000000e+00,1.081795109589e-19,1.081795109589e-14,1.170280659132e-33,4.417934175039e-37
3.017619393655e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.486315273835e-23,0.000000000000e+00,2.396422059004e-22,2.396422059004e-17,5.742838684882e-39,4.819238600347e-37
3.086201652602e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487138854411e-23,0.000000000000e+00,5.308619565734e-25,5.308619565734e-20,2.818144169369e-44,4.819240569641e-37
3.154783911549e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140678829e-23,0.000000000000e+00,1.175979898358e-27,1.175979898358e-22,1.382928721341e-49,4.819240569651e-37
3.223366170496e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.116179100811e-23,-2.168404344971e-19,-1.081800418209e-19,-1.081800418209e-14,1.170292144837e-33,5.220546964253e-37
3.291948429442e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.443957545356e-24,2.168404344971e-19,-2.396433818803e-22,-2.396433818803e-17,5.742895047904e-39,5.621855328160e-37
3.360530688389e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.114533751978e-23,0.000000000000e+00,1.081795109589e-19,1.081795109589e-14,1.170280659132e-33,6.023159753488e-37
3.429112947336e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.486315273835e-23,0.000000000000e+00,2.396422059004e-22,2.396422059004e-17,5.742838684882e-39,6.424464178796e-37
3.497695206282e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487138854411e-23,0.000000000000e+00,5.308619565734e-25,5.308619565734e-20,2.818144169369e-44,6.424466148090e-37
3.566277465229e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140678829e-23,0.000000000000e+00,1.175979898358e-27,1.175979898358e-22,1.382928721341e-49,6.424466148100e-37
3.634859724176e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.487140682871e-23,0.000000000000e+00,2.605062774261e-30,2.605062774261e-25,6.786352057842e-55,6.424466148100e-37
3.703441983123e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.116179100819e-23,-2.168404344971e-19,-1.081800418235e-19,-1.081800418235e-14,1.170292144893e-33,6.825772542722e-37
3.772024242069e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.443957545356e-24,2.168404344971e-19,-2.396433818861e-22,-2.396433818861e-17,5.742895048180e-39,7.227080906648e-37
