time_s,position_m,motion_velocity_m_per_s,source_charge_C,load_charge_C,source_current_A,load_current_A,voltage_V,power_W,energy_J
0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
6.858225894671e-05,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.371645178934e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.265568690059e-26,2.168404344971e-19,6.606865171411e-22,6.606865171411e-14,4.365066739321e-35,1.496830687179e-39
2.057467768401e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.048468933931e-26,0.000000000000e+00,1.317346970832e-21,1.317346970832e-13,1.735403041560e-34,8.944554413018e-39
2.743290357869e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.805560451831e-25,0.000000000000e+00,1.309319377786e-21,1.309319377786e-13,1.714317233046e-34,2.077403487136e-38
3.429112947336e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.700785280224e-25,0.000000000000e+00,1.301340702946e-21,1.301340702946e-13,1.693487625143e-34,3.245978263257e-38
4.114935536803e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.590554825562e-25,0.000000000000e+00,1.293410648216e-21,1.293410648216e-13,1.672911104917e-34,4.400354410371e-38
4.800758126270e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,4.474902331018e-25,0.000000000000e+00,1.285528917316e-21,1.285528917316e-13,1.652584597256e-34,5.540704447235e-38
5.486580715737e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,5.353860837189e-25,0.000000000000e+00,1.277695215774e-21,1.277695215774e-13,1.632505064412e-34,6.667198796433e-38
6.172403305204e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,6.227463183328e-25,0.000000000000e+00,1.269909250910e-21,1.269909250910e-13,1.612669505546e-34,7.780005809854e-38
6.858225894671e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.095742008578e-25,0.000000000000e+00,1.262170731828e-21,1.262170731828e-13,1.593074956282e-34,8.879291793844e-38
7.544048484138e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,7.958729753182e-25,0.000000000000e+00,1.254479369404e-21,1.254479369404e-13,1.573718488261e-34,9.965221034067e-38
8.229871073606e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,8.816458659705e-25,0.000000000000e+00,1.246834876279e-21,1.246834876279e-13,1.554597208706e-34,1.103795582005e-37
8.915693663073e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,9.668960774231e-25,0.000000000000e+00,1.239236966842e-21,1.239236966842e-13,1.535708259987e-34,1.209765646944e-37
9.601516252540e-04,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.051626794756e-24,0.000000000000e+00,1.231685357222e-21,1.231685357222e-13,1.517048819195e-34,1.314448135197e-37
1.028733884201e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.135841183641e-24,0.000000000000e+00,1.224179765280e-21,1.224179765280e-13,1.498616097722e-34,1.417858691311e-37
1.097316143147e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.219542390458e-24,0.000000000000e+00,1.216719910597e-21,1.216719910597e-13,1.480407340842e-34,1.520012769747e-37
1.165898402094e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.302733542414e-24,0.000000000000e+00,1.209305514458e-21,1.209305514458e-13,1.462419827299e-34,1.620925637188e-37
1.234480661041e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.385417747660e-24,0.000000000000e+00,1.201936299853e-21,1.201936299853e-13,1.444650868903e-34,1.720612374819e-37
1.303062919988e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.467598095407e-24,0.000000000000e+00,1.194611991454e-21,1.194611991454e-13,1.427097810126e-34,1.819087880587e-37
1.371645178934e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.549277656039e-24,0.000000000000e+00,1.187332315615e-21,1.187332315615e-13,1.409758027703e-34,1.916366871419e-37
1.440227437881e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.630459481232e-24,0.000000000000e+00,1.180097000355e-21,1.180097000355e-13,1.392628930248e-34,2.012463885429e-37
1.508809696828e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.711146604065e-24,0.000000000000e+00,1.172905775353e-21,1.172905775353e-13,1.375707957856e-34,2.107393284085e-37
1.577391955774e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.791342039134e-24,0.000000000000e+00,1.165758371932e-21,1.165758371932e-13,1.358992581730e-34,2.201169254358e-37
1.645974214721e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.871048782665e-24,0.000000000000e+00,1.158654523055e-21,1.158654523055e-13,1.342480303795e-34,2.293805810845e-37
1.714556473668e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,1.950269812627e-24,0.000000000000e+00,1.151593963310e-21,1.151593963310e-13,1.326168656332e-34,2.385316797855e-37
1.783138732615e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.029008088839e-24,0.000000000000e+00,1.144576428905e-21,1.144576428905e-13,1.310055201604e-34,2.475715891489e-37
1.851720991561e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.107266553087e-24,0.000000000000e+00,1.137601657653e-21,1.137601657653e-13,1.294137531494e-34,2.565016601673e-37
1.920303250508e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.185048129227e-24,0.000000000000e+00,1.130669388965e-21,1.130669388965e-13,1.278413267144e-34,2.653232274186e-37
1.988885509455e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.262355723301e-24,0.000000000000e+00,1.123779363843e-21,1.123779363843e-13,1.262880058599e-34,2.740376092649e-37
2.057467768401e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.339192223639e-24,0.000000000000e+00,1.116931324863e-21,1.116931324863e-13,1.247535584460e-34,2.826461080497e-37
2.126050027348e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.415560500974e-24,0.000000000000e+00,1.110125016172e-21,1.110125016172e-13,1.232377551531e-34,2.911500102926e-37
2.194632286295e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.491463408543e-24,0.000000000000e+00,1.103360183476e-21,1.103360183476e-13,1.217403694481e-34,2.995505868814e-37
2.263214545242e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.566903782195e-24,0.000000000000e+00,1.096636574031e-21,1.096636574031e-13,1.202611775502e-34,3.078490932623e-37
2.331796804188e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.641884440502e-24,0.000000000000e+00,1.089953936631e-21,1.089953936631e-13,1.187999583978e-34,3.160467696271e-37
2.400379063135e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.693752497955e-24,-2.168404344971e-19,4.226255044626e-22,4.226255044626e-14,1.786123170223e-35,3.207330361908e-37
2.468961322082e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.722648797141e-24,2.168404344971e-19,4.200501271051e-22,4.200501271051e-14,1.764421092810e-35,3.219505579211e-37
2.537543581028e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.774024696187e-24,0.000000000000e+00,1.078176960614e-21,1.078176960614e-13,1.162465558399e-34,3.265418235396e-37
2.606125839975e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.847743209860e-24,0.000000000000e+00,1.071606811623e-21,1.071606811623e-13,1.148341158716e-34,3.344658407721e-37
2.674708098922e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.921012500784e-24,0.000000000000e+00,1.065076699527e-21,1.065076699527e-13,1.134388375875e-34,3.422935781744e-37
2.743290357869e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,2.993835306414e-24,0.000000000000e+00,1.058586380351e-21,1.058586380351e-13,1.120605124664e-34,3.500262055832e-37
2.811872616815e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.043558660622e-24,-2.168404344971e-19,3.914490944646e-22,3.914490944646e-14,1.532323935572e-35,3.543943383098e-37
2.880454875762e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.070323325864e-24,2.168404344971e-19,3.890636985909e-22,3.890636985909e-14,1.513705615612e-35,3.554388562470e-37
2.949037134709e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.119580580626e-24,0.000000000000e+00,1.047379355882e-21,1.047379355882e-13,1.097003515128e-34,3.597196719565e-37
3.017619393655e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.191193360521e-24,0.000000000000e+00,1.040996880027e-21,1.040996880027e-13,1.083674504227e-34,3.671974631866e-37
3.086201652602e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.262369749498e-24,0.000000000000e+00,1.034653297433e-21,1.034653297433e-13,1.070507445889e-34,3.745843964027e-37
3.154783911549e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.333112406817e-24,0.000000000000e+00,1.028348371093e-21,1.028348371093e-13,1.057500372330e-34,3.818815755641e-37
3.223366170496e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.380768288634e-24,-2.168404344971e-19,3.613953483042e-22,3.613953483042e-14,1.306065977759e-35,3.859557285582e-37
3.291948429442e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.405478080160e-24,2.168404344971e-19,3.591930926729e-22,3.591930926729e-14,1.290196778239e-35,3.868460163813e-37
3.360530688389e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.452692983109e-24,0.000000000000e+00,1.017690774195e-21,1.017690774195e-13,1.035694511881e-34,3.908399528891e-37
3.429112947336e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.522275856787e-24,0.000000000000e+00,1.011489213359e-21,1.011489213359e-13,1.023110428741e-34,3.978998275671e-37
3.497695206282e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.591434709303e-24,0.000000000000e+00,1.005325443331e-21,1.005325443331e-13,1.010679247008e-34,4.048739220763e-37
3.566277465229e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.660172124540e-24,0.000000000000e+00,9.991992338228e-22,9.991992338228e-14,9.983991088720e-35,4.117632786787e-37
3.634859724176e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.728490670634e-24,0.000000000000e+00,9.931103559504e-22,9.931103559504e-14,9.862681790959e-35,4.185689269720e-37
3.703441983123e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.773737213171e-24,-2.168404344971e-19,3.263720650824e-22,3.263720650824e-14,1.065187248661e-35,4.223162166931e-37
3.772024242069e-03,0.000000000000e+00,0.000000000000e+00,-1.900000000000e-07,3.796052347348e-24,2.168404344971e-19,3.243832328475e-22,3.243832328475e-14,1.052244817526e-35,4.230423080644e-37
