time_s,position_m,motion_velocity_m_per_s,source_charge_C,source_current_A,load_charge_C,load_current_A,voltage_V,power_W,energy_J
7.736939400477e-02,4.487718976759e-03,1.894775760191e-01,5.575623822857e-08,3.738400400199e-06,5.382874659279e-09,4.489530646074e-07,4.489530646074e+02,2.015588542204e-04,1.346246240446e-06
7.742960364991e-02,4.499134604776e-03,1.897184145997e-01,5.598162493458e-08,3.748330520836e-06,5.409959170347e-09,4.507204347377e-07,4.507204347377e+02,2.031489102902e-04,1.358429895889e-06
7.748981329505e-02,4.510564733598e-03,1.899592531802e-01,5.620760942444e-08,3.758257147543e-06,5.437150225949e-09,4.524921830430e-07,4.524921830430e+02,2.047491757150e-04,1.370709595395e-06
7.755002294019e-02,4.522009363226e-03,1.902000917608e-01,5.643419148167e-08,3.768180076940e-06,5.464448089562e-09,4.542683052455e-07,4.542683052455e+02,2.063596931506e-04,1.383085954949e-06
7.761023258533e-02,4.533468493659e-03,1.904409303413e-01,5.666137087751e-08,3.778099105152e-06,5.491853024406e-09,4.560487969606e-07,4.560487969606e+02,2.079805052092e-04,1.395559593104e-06
7.767044223047e-02,4.544942124898e-03,1.906817689219e-01,5.688914737092e-08,3.788014027821e-06,5.519365293433e-09,4.578336536963e-07,4.578336536963e+02,2.096116544569e-04,1.408131130978e-06
7.773065187561e-02,4.556430256942e-03,1.909226075025e-01,5.711752070854e-08,3.797924640113e-06,5.546985159320e-09,4.596228708536e-07,4.596228708536e+02,2.112531834117e-04,1.420801192247e-06
7.779086152075e-02,4.567932889791e-03,1.911634460830e-01,5.734649062467e-08,3.807830736733e-06,5.574712884466e-09,4.614164437256e-07,4.614164437256e+02,2.129051345404e-04,1.433570403151e-06
7.785107116589e-02,4.579450023447e-03,1.914042846636e-01,5.757605684123e-08,3.817732111928e-06,5.602548730980e-09,4.632143674980e-07,4.632143674980e+02,2.145675502565e-04,1.446439392480e-06
7.791128081103e-02,4.590981657907e-03,1.916451232441e-01,5.780621906773e-08,3.827628559503e-06,5.630492960682e-09,4.650166372482e-07,4.650166372482e+02,2.162404729177e-04,1.459408791580e-06
7.797149045617e-02,4.602527793173e-03,1.918859618247e-01,5.803697700125e-08,3.837519872829e-06,5.658545835089e-09,4.668232479459e-07,4.668232479459e+02,2.179239448228e-04,1.472479234342e-06
